#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
256,  33.554,   0.514,      0.875,   0.875,524288,1572864, 524288, 3,1,partition 1, 0.397248, 0.348928, 0.128736
256,  33.554,   0.223,      0.530,   0.530,524288,1572864, 524288, 3,1,partition 1, 0.328384, 0.119232, 0.082560
256,  33.554,   0.217,      0.519,   0.519,524288,1572864, 524288, 3,1,partition 1, 0.307776, 0.124096, 0.087136
256,  33.554,   0.223,      0.560,   0.560,524288,1572864, 524288, 3,1,partition 1, 0.342720, 0.117888, 0.099712
256,  33.554,   0.216,      0.536,   0.536,524288,1572864, 524288, 3,1,partition 1, 0.318112, 0.128544, 0.089728
512, 268.435,   0.214,      1.988,   1.988,524288,6291456, 2097152, 12,4,partition 1, 1.113728, 0.544448, 0.330176
512, 268.435,   0.215,      1.969,   1.969,524288,6291456, 2097152, 12,4,partition 1, 1.093184, 0.544576, 0.331072
512, 268.435,   1.191,      3.539,   3.539,524288,6291456, 2097152, 12,4,partition 1, 1.112608, 0.776352, 1.649920
512, 268.435,   0.323,      2.017,   2.017,524288,6291456, 2097152, 12,4,partition 1, 1.132224, 0.546528, 0.338368
512, 268.435,   0.226,      1.981,   1.981,524288,6291456, 2097152, 12,4,partition 1, 1.121216, 0.527168, 0.333088
768, 905.970,   0.213,      4.720,   4.720,524288,14155776, 4718592, 27,9,partition 1, 2.374816, 1.609024, 0.736544
768, 905.970,   0.209,      4.709,   4.709,524288,14155776, 4718592, 27,9,partition 1, 2.376192, 1.596032, 0.736480
768, 905.970,   0.210,      4.701,   4.701,524288,14155776, 4718592, 27,9,partition 1, 2.363040, 1.601440, 0.736160
768, 905.970,   0.208,      4.721,   4.721,524288,14155776, 4718592, 27,9,partition 1, 2.379872, 1.608032, 0.733216
768, 905.970,   0.206,      4.716,   4.716,524288,14155776, 4718592, 27,9,partition 1, 2.378496, 1.603904, 0.733216
1024, 2147.484,   0.232,      9.031,   9.031,524288,25165824, 8388608, 48,16,partition 1, 4.220608, 3.505184, 1.305376
1024, 2147.484,   0.201,      9.038,   9.038,524288,25165824, 8388608, 48,16,partition 1, 4.227456, 3.508576, 1.302208
1024, 2147.484,   0.205,      9.013,   9.013,524288,25165824, 8388608, 48,16,partition 1, 4.205952, 3.508384, 1.298400
1024, 2147.484,   0.220,      9.011,   9.011,524288,25165824, 8388608, 48,16,partition 1, 4.205792, 3.509472, 1.295904
1024, 2147.484,   0.193,      8.991,   8.991,524288,25165824, 8388608, 48,16,partition 1, 4.189792, 3.506912, 1.294592
1280, 4194.304,   0.196,     15.381,  15.381,524288,39321600, 13107200, 75,25,partition 1, 6.550496, 6.803136, 2.027136
1280, 4194.304,   0.217,     15.395,  15.395,524288,39321600, 13107200, 75,25,partition 1, 6.558528, 6.812480, 2.024480
1280, 4194.304,   0.208,     15.421,  15.421,524288,39321600, 13107200, 75,25,partition 1, 6.561120, 6.821408, 2.038400
1280, 4194.304,   0.192,     15.379,  15.379,524288,39321600, 13107200, 75,25,partition 1, 6.541504, 6.811072, 2.026912
1280, 4194.304,   0.207,     15.368,  15.368,524288,39321600, 13107200, 75,25,partition 1, 6.546144, 6.802944, 2.018912
1536, 7247.757,   0.196,     24.316,  24.316,524288,56623104, 18874368, 108,36,partition 1, 9.434016, 11.977184, 2.904960
1536, 7247.757,   0.200,     24.286,  24.286,524288,56623104, 18874368, 108,36,partition 1, 9.418272, 11.960448, 2.907552
1536, 7247.757,   0.195,     24.323,  24.323,524288,56623104, 18874368, 108,36,partition 1, 9.430368, 11.981280, 2.911104
1536, 7247.757,   0.207,     24.345,  24.345,524288,56623104, 18874368, 108,36,partition 1, 9.450080, 11.986272, 2.908384
1536, 7247.757,   0.202,     24.395,  24.395,524288,56623104, 18874368, 108,36,partition 1, 9.416960, 12.048512, 2.929920
1792, 11509.170,   0.196,     35.499,  35.499,524288,77070336, 25690112, 147,49,partition 1, 12.881920, 18.664127, 3.953440
1792, 11509.170,   0.225,     35.410,  35.410,524288,77070336, 25690112, 147,49,partition 1, 12.830176, 18.614912, 3.964480
1792, 11509.170,   0.197,     35.446,  35.446,524288,77070336, 25690112, 147,49,partition 1, 12.826752, 18.668032, 3.951488
1792, 11509.170,   0.200,     35.447,  35.447,524288,77070336, 25690112, 147,49,partition 1, 12.836448, 18.662560, 3.947904
1792, 11509.170,   0.210,     35.449,  35.449,524288,77070336, 25690112, 147,49,partition 1, 12.816192, 18.680223, 3.952480
2048, 17179.869,   0.197,     49.321,  49.321,524288,100663296, 33554432, 192,64,partition 1, 16.759424, 27.377024, 5.184096
2048, 17179.869,   0.200,     49.337,  49.337,524288,100663296, 33554432, 192,64,partition 1, 16.753023, 27.426817, 5.157152
2048, 17179.869,   0.212,     49.377,  49.377,524288,100663296, 33554432, 192,64,partition 1, 16.765823, 27.443071, 5.167744
2048, 17179.869,   0.196,     49.289,  49.289,524288,100663296, 33554432, 192,64,partition 1, 16.763008, 27.354561, 5.171616
2048, 17179.869,   0.197,     49.323,  49.323,524288,100663296, 33554432, 192,64,partition 1, 16.776993, 27.385056, 5.160576
2304, 24461.181,   0.210,     66.355,  66.355,524288,127401984, 42467328, 243,81,partition 1, 21.209087, 38.603455, 6.542816
2304, 24461.181,   0.198,     66.422,  66.422,524288,127401984, 42467328, 243,81,partition 1, 21.246912, 38.634785, 6.540256
2304, 24461.181,   0.212,     66.418,  66.418,524288,127401984, 42467328, 243,81,partition 1, 21.260927, 38.631073, 6.525728
2304, 24461.181,   0.225,     66.433,  66.433,524288,127401984, 42467328, 243,81,partition 1, 21.239328, 38.672768, 6.520672
2304, 24461.181,   0.199,     66.420,  66.420,524288,127401984, 42467328, 243,81,partition 1, 21.212353, 38.672993, 6.534976
2560, 33554.432,   0.207,     87.269,  87.269,524288,157286400, 52428800, 300,100,partition 1, 26.202848, 52.987137, 8.079264
2560, 33554.432,   0.215,     87.208,  87.208,524288,157286400, 52428800, 300,100,partition 1, 26.181248, 52.967583, 8.058720
2560, 33554.432,   0.217,     87.125,  87.125,524288,157286400, 52428800, 300,100,partition 1, 26.197760, 52.877216, 8.050336
2560, 33554.432,   0.296,     87.203,  87.203,524288,157286400, 52428800, 300,100,partition 1, 26.197376, 52.934814, 8.070720
2560, 33554.432,   0.215,     87.201,  87.201,524288,157286400, 52428800, 300,100,partition 1, 26.181025, 52.964096, 8.056032
2816, 44660.949,   0.212,    111.527, 111.527,524288,190316544, 63438848, 363,121,partition 1, 31.707520, 70.041954, 9.777376
2816, 44660.949,   0.196,    111.480, 111.480,524288,190316544, 63438848, 363,121,partition 1, 31.718687, 70.024033, 9.737024
2816, 44660.949,   0.195,    111.545, 111.545,524288,190316544, 63438848, 363,121,partition 1, 31.682112, 70.111710, 9.751104
2816, 44660.949,   0.208,    111.542, 111.542,524288,190316544, 63438848, 363,121,partition 1, 31.683519, 70.092354, 9.766368
2816, 44660.949,   0.199,    111.505, 111.505,524288,190316544, 63438848, 363,121,partition 1, 31.686337, 70.076157, 9.742272
3072, 57982.058,   0.207,    140.218, 140.218,524288,226492416, 75497472, 432,144,partition 1, 37.715103, 90.902946, 11.599936
3072, 57982.058,   0.218,    140.006, 140.006,524288,226492416, 75497472, 432,144,partition 1, 37.703072, 90.686531, 11.616160
3072, 57982.058,   0.196,    140.059, 140.059,524288,226492416, 75497472, 432,144,partition 1, 37.688961, 90.764290, 11.606080
3072, 57982.058,   0.204,    140.093, 140.093,524288,226492416, 75497472, 432,144,partition 1, 37.712448, 90.781693, 11.598496
3072, 57982.058,   0.208,    140.062, 140.062,524288,226492416, 75497472, 432,144,partition 1, 37.679550, 90.777504, 11.605440
3328, 73719.087,   0.197,    172.676, 172.676,524288,265814016, 88604672, 507,169,partition 1, 44.244511, 114.811615, 13.619392
3328, 73719.087,   0.296,    172.785, 172.785,524288,265814016, 88604672, 507,169,partition 1, 44.237282, 114.921951, 13.626080
3328, 73719.087,   0.212,    172.727, 172.727,524288,265814016, 88604672, 507,169,partition 1, 44.237953, 114.860893, 13.628352
3328, 73719.087,   0.197,    172.866, 172.866,524288,265814016, 88604672, 507,169,partition 1, 44.250687, 115.001442, 13.613376
3328, 73719.087,   0.196,    172.703, 172.703,524288,265814016, 88604672, 507,169,partition 1, 44.244961, 114.841217, 13.616800
3584, 92073.361,   0.195,    210.661, 210.661,524288,308281344, 102760448, 588,196,partition 1, 51.301662, 143.574402, 15.785056
3584, 92073.361,   0.209,    210.856, 210.856,524288,308281344, 102760448, 588,196,partition 1, 51.310177, 143.757126, 15.788352
3584, 92073.361,   0.198,    210.942, 210.942,524288,308281344, 102760448, 588,196,partition 1, 51.315872, 143.839005, 15.786720
3584, 92073.361,   0.205,    210.852, 210.852,524288,308281344, 102760448, 588,196,partition 1, 51.338688, 143.723129, 15.789760
3584, 92073.361,   0.209,    210.550, 210.550,524288,308281344, 102760448, 588,196,partition 1, 51.313473, 143.458969, 15.777760
3840, 113246.208,   0.295,    253.442, 253.442,524288,353894400, 117964800, 675,225,partition 1, 58.918591, 176.370529, 18.153055
3840, 113246.208,   0.198,    253.432, 253.432,524288,353894400, 117964800, 675,225,partition 1, 58.915359, 176.401917, 18.115007
3840, 113246.208,   0.210,    253.422, 253.422,524288,353894400, 117964800, 675,225,partition 1, 58.910271, 176.392929, 18.118464
3840, 113246.208,   0.195,    253.556, 253.556,524288,353894400, 117964800, 675,225,partition 1, 58.930527, 176.511993, 18.113953
3840, 113246.208,   0.293,    253.631, 253.631,524288,353894400, 117964800, 675,225,partition 1, 59.094082, 176.394363, 18.142847
4096, 137438.953,   0.144,    301.920, 301.920,524288,402653184, 134217728, 768,256,partition 1, 67.282402, 214.016891, 20.621183
4096, 137438.953,   0.200,    301.511, 301.511,524288,402653184, 134217728, 768,256,partition 1, 67.194046, 213.697083, 20.619968
4096, 137438.953,   0.201,    302.017, 302.017,524288,402653184, 134217728, 768,256,partition 1, 67.184669, 214.205795, 20.626720
4096, 137438.953,   0.208,    301.499, 301.499,524288,402653184, 134217728, 768,256,partition 1, 67.195709, 213.679581, 20.623232
4096, 137438.953,   0.193,    301.808, 301.808,524288,402653184, 134217728, 768,256,partition 1, 67.175743, 214.003586, 20.628799
4352, 164852.924,   0.137,    355.067, 355.067,524288,454557696, 151519232, 867,289,partition 1, 75.861633, 255.907486, 23.298048
4352, 164852.924,   0.223,    355.381, 355.381,524288,454557696, 151519232, 867,289,partition 1, 75.849022, 256.234619, 23.297312
4352, 164852.924,   0.199,    355.577, 355.577,524288,454557696, 151519232, 867,289,partition 1, 75.857857, 256.421570, 23.297440
4352, 164852.924,   0.139,    355.659, 355.659,524288,454557696, 151519232, 867,289,partition 1, 75.884125, 256.465851, 23.308640
4352, 164852.924,   0.201,    355.273, 355.273,524288,454557696, 151519232, 867,289,partition 1, 75.862465, 256.112701, 23.298048
4608, 195689.447,   0.145,    415.915, 415.915,524288,509607936, 169869312, 972,324,partition 1, 85.125473, 304.669220, 26.120064
4608, 195689.447,   0.199,    415.476, 415.476,524288,509607936, 169869312, 972,324,partition 1, 85.063171, 304.306671, 26.106432
4608, 195689.447,   0.264,    415.117, 415.117,524288,509607936, 169869312, 972,324,partition 1, 84.755394, 304.284088, 26.078016
4608, 195689.447,   0.210,    415.518, 415.518,524288,509607936, 169869312, 972,324,partition 1, 84.805634, 304.620911, 26.091553
4608, 195689.447,   0.197,    414.999, 414.999,524288,509607936, 169869312, 972,324,partition 1, 84.793854, 304.097534, 26.107361
