#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
128,   4.194,   0.778,      1.306,   1.307,131072,393216, 131072, 6,2,partition 1, 0.377440, 0.237568, 0.690016
128,   4.194,   0.778,      1.306,   1.307,131072,393216, 131072, 6,2,partition 2, 0.875968, 0.268704, 0.162368
128,   4.194,   0.451,      0.673,   0.674,131072,393216, 131072, 6,2,partition 1, 0.216480, 0.146208, 0.309472
128,   4.194,   0.451,      0.673,   0.674,131072,393216, 131072, 6,2,partition 2, 0.459136, 0.159712, 0.055328
128,   4.194,   0.539,      0.764,   0.765,131072,393216, 131072, 6,2,partition 1, 0.180832, 0.179968, 0.402080
128,   4.194,   0.539,      0.764,   0.765,131072,393216, 131072, 6,2,partition 2, 0.519264, 0.178240, 0.067392
128,   4.194,   0.374,      0.606,   0.607,131072,393216, 131072, 6,2,partition 1, 0.209472, 0.129088, 0.266176
128,   4.194,   0.374,      0.606,   0.607,131072,393216, 131072, 6,2,partition 2, 0.398912, 0.142560, 0.065696
128,   4.194,   0.337,      0.528,   0.529,131072,393216, 131072, 6,2,partition 1, 0.196384, 0.108288, 0.221952
128,   4.194,   0.337,      0.528,   0.529,131072,393216, 131072, 6,2,partition 2, 0.354496, 0.128960, 0.045152
256,  33.554,   0.440,      1.020,   1.021,131072,1572864, 524288, 24,8,partition 1, 0.654912, 0.184320, 0.179808
256,  33.554,   0.440,      1.020,   1.021,131072,1572864, 524288, 24,8,partition 2, 0.663360, 0.190624, 0.167072
256,  33.554,   0.472,      1.082,   1.083,131072,1572864, 524288, 24,8,partition 1, 0.644000, 0.184736, 0.252256
256,  33.554,   0.472,      1.082,   1.083,131072,1572864, 524288, 24,8,partition 2, 0.652736, 0.270624, 0.159648
256,  33.554,   0.531,      1.224,   1.225,131072,1572864, 524288, 24,8,partition 1, 0.631008, 0.178304, 0.413248
256,  33.554,   0.531,      1.224,   1.225,131072,1572864, 524288, 24,8,partition 2, 0.766368, 0.293536, 0.164704
256,  33.554,   0.467,      1.085,   1.086,131072,1572864, 524288, 24,8,partition 1, 0.642400, 0.185312, 0.256384
256,  33.554,   0.467,      1.085,   1.086,131072,1572864, 524288, 24,8,partition 2, 0.651136, 0.272320, 0.162656
256,  33.554,   0.525,      1.154,   1.155,131072,1572864, 524288, 24,8,partition 1, 0.637536, 0.184352, 0.331040
256,  33.554,   0.525,      1.154,   1.155,131072,1572864, 524288, 24,8,partition 2, 0.688992, 0.300768, 0.165184
384, 113.246,   0.477,      2.214,   2.215,131072,3538944, 1179648, 54,18,partition 1, 1.352768, 0.453280, 0.406944
384, 113.246,   0.477,      2.214,   2.215,131072,3538944, 1179648, 54,18,partition 2, 1.367712, 0.440512, 0.406784
384, 113.246,   0.462,      2.233,   2.234,131072,3538944, 1179648, 54,18,partition 1, 1.347264, 0.476832, 0.408032
384, 113.246,   0.462,      2.233,   2.234,131072,3538944, 1179648, 54,18,partition 2, 1.365536, 0.460640, 0.407968
384, 113.246,   0.502,      2.213,   2.214,131072,3538944, 1179648, 54,18,partition 1, 1.360768, 0.446240, 0.404576
384, 113.246,   0.502,      2.213,   2.214,131072,3538944, 1179648, 54,18,partition 2, 1.370112, 0.431584, 0.411904
384, 113.246,   0.422,      2.190,   2.191,131072,3538944, 1179648, 54,18,partition 1, 1.334208, 0.450816, 0.403584
384, 113.246,   0.422,      2.190,   2.191,131072,3538944, 1179648, 54,18,partition 2, 1.348032, 0.432992, 0.409568
384, 113.246,   0.357,      2.188,   2.189,131072,3538944, 1179648, 54,18,partition 1, 1.331648, 0.455744, 0.399360
384, 113.246,   0.357,      2.188,   2.189,131072,3538944, 1179648, 54,18,partition 2, 1.341216, 0.433984, 0.413568
512, 268.435,   0.391,      4.177,   4.179,131072,6291456, 2097152, 96,32,partition 1, 2.355232, 1.111968, 0.708832
512, 268.435,   0.391,      4.177,   4.179,131072,6291456, 2097152, 96,32,partition 2, 2.365344, 1.053408, 0.759872
512, 268.435,   0.378,      4.107,   4.108,131072,6291456, 2097152, 96,32,partition 1, 2.344960, 1.048320, 0.712608
512, 268.435,   0.378,      4.107,   4.108,131072,6291456, 2097152, 96,32,partition 2, 2.372960, 1.047392, 0.687552
512, 268.435,   0.378,      4.118,   4.119,131072,6291456, 2097152, 96,32,partition 1, 2.350240, 1.053728, 0.712576
512, 268.435,   0.378,      4.118,   4.119,131072,6291456, 2097152, 96,32,partition 2, 2.376352, 1.049664, 0.692864
512, 268.435,   0.413,      4.196,   4.197,131072,6291456, 2097152, 96,32,partition 1, 2.358368, 1.120352, 0.716416
512, 268.435,   0.413,      4.196,   4.197,131072,6291456, 2097152, 96,32,partition 2, 2.367616, 1.045504, 0.784064
512, 268.435,   0.455,      4.154,   4.155,131072,6291456, 2097152, 96,32,partition 1, 2.389824, 1.049888, 0.713088
512, 268.435,   0.455,      4.154,   4.155,131072,6291456, 2097152, 96,32,partition 2, 2.398752, 1.062528, 0.693536
640, 524.288,   0.474,      6.876,   6.877,131072,9830400, 3276800, 150,50,partition 1, 3.671584, 2.094400, 1.108896
640, 524.288,   0.474,      6.876,   6.877,131072,9830400, 3276800, 150,50,partition 2, 3.682656, 1.966368, 1.227872
640, 524.288,   0.449,      6.858,   6.859,131072,9830400, 3276800, 150,50,partition 1, 3.676512, 2.071360, 1.108704
640, 524.288,   0.449,      6.858,   6.859,131072,9830400, 3276800, 150,50,partition 2, 3.687392, 1.974496, 1.196896
640, 524.288,   0.420,      6.836,   6.837,131072,9830400, 3276800, 150,50,partition 1, 3.680960, 1.984224, 1.170240
640, 524.288,   0.420,      6.836,   6.837,131072,9830400, 3276800, 150,50,partition 2, 3.700512, 2.047744, 1.089184
640, 524.288,   0.402,      6.764,   6.765,131072,9830400, 3276800, 150,50,partition 1, 3.665600, 1.984032, 1.113088
640, 524.288,   0.402,      6.764,   6.765,131072,9830400, 3276800, 150,50,partition 2, 3.684512, 1.969568, 1.111136
640, 524.288,   0.447,      6.770,   6.771,131072,9830400, 3276800, 150,50,partition 1, 3.676960, 1.980960, 1.110688
640, 524.288,   0.447,      6.770,   6.771,131072,9830400, 3276800, 150,50,partition 2, 3.694464, 1.958304, 1.117856
768, 905.970,   0.417,     10.268,  10.269,131072,14155776, 4718592, 216,72,partition 1, 5.272160, 3.381248, 1.613728
768, 905.970,   0.417,     10.268,  10.269,131072,14155776, 4718592, 216,72,partition 2, 5.282144, 3.417632, 1.569376
768, 905.970,   0.411,      9.970,   9.971,131072,14155776, 4718592, 216,72,partition 1, 5.194176, 3.186464, 1.588288
768, 905.970,   0.411,      9.970,   9.971,131072,14155776, 4718592, 216,72,partition 2, 5.204640, 3.180864, 1.585440
