#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
768, 905.970,   0.997,      8.961,   9.320,4718592,14155776, 4718592, 6,2,partition 1, 4.689568, 3.207584, 1.422400
768, 905.970,   0.997,      8.961,   9.320,4718592,14155776, 4718592, 6,2,partition 2, 4.687296, 3.201184, 0.714272
768, 905.970,   0.442,      8.235,   8.615,4718592,14155776, 4718592, 6,2,partition 1, 3.934048, 3.201248, 0.718624
768, 905.970,   0.442,      8.235,   8.615,4718592,14155776, 4718592, 6,2,partition 2, 4.716544, 3.184576, 0.714368
768, 905.970,   0.463,      7.450,   8.613,4718592,14155776, 4718592, 6,2,partition 1, 2.366336, 3.201824, 0.717760
768, 905.970,   0.463,      7.450,   8.613,4718592,14155776, 4718592, 6,2,partition 2, 4.711904, 3.184256, 0.717152
768, 905.970,   0.454,      7.482,   8.644,4718592,14155776, 4718592, 6,2,partition 1, 2.385472, 3.214784, 0.718784
768, 905.970,   0.454,      7.482,   8.644,4718592,14155776, 4718592, 6,2,partition 2, 4.734656, 3.188032, 0.721504
768, 905.970,   0.476,      8.251,   8.630,4718592,14155776, 4718592, 6,2,partition 1, 3.951936, 3.203392, 0.717536
768, 905.970,   0.476,      8.251,   8.630,4718592,14155776, 4718592, 6,2,partition 2, 4.732192, 3.186432, 0.711072
1536, 7247.757,   0.455,     46.462,  47.884,4718592,56623104, 18874368, 24,8,partition 1, 19.011841, 24.706528, 4.165248
1536, 7247.757,   0.455,     46.462,  47.884,4718592,56623104, 18874368, 24,8,partition 2, 17.429249, 24.766687, 2.844064
1536, 7247.757,   0.437,     46.479,  47.898,4718592,56623104, 18874368, 24,8,partition 1, 17.459648, 24.752096, 2.848640
1536, 7247.757,   0.437,     46.479,  47.898,4718592,56623104, 18874368, 24,8,partition 2, 19.042591, 24.698273, 4.157088
1536, 7247.757,   0.430,     46.500,  47.934,4718592,56623104, 18874368, 24,8,partition 1, 19.069120, 24.707584, 4.157088
1536, 7247.757,   0.430,     46.500,  47.934,4718592,56623104, 18874368, 24,8,partition 2, 17.479040, 24.751360, 2.836128
1536, 7247.757,   0.434,     46.756,  48.182,4718592,56623104, 18874368, 24,8,partition 1, 17.437599, 25.055712, 2.836416
1536, 7247.757,   0.434,     46.756,  48.182,4718592,56623104, 18874368, 24,8,partition 2, 19.024897, 24.728928, 4.427680
1536, 7247.757,   0.467,     46.764,  48.189,4718592,56623104, 18874368, 24,8,partition 1, 17.492161, 25.001184, 2.845024
1536, 7247.757,   0.467,     46.764,  48.189,4718592,56623104, 18874368, 24,8,partition 2, 19.084736, 24.712000, 4.392288
2304, 24461.181,   0.461,    136.807, 138.234,4718592,127401984, 42467328, 54,18,partition 1, 43.008064, 82.690109, 12.535328
2304, 24461.181,   0.461,    136.807, 138.234,4718592,127401984, 42467328, 54,18,partition 2, 42.208546, 83.199425, 9.973376
2304, 24461.181,   0.509,    135.721, 137.157,4718592,127401984, 42467328, 54,18,partition 1, 41.275009, 83.049408, 9.959648
2304, 24461.181,   0.509,    135.721, 137.157,4718592,127401984, 42467328, 54,18,partition 2, 42.861599, 82.699326, 11.596544
2304, 24461.181,   0.548,    136.014, 137.440,4718592,127401984, 42467328, 54,18,partition 1, 41.464001, 83.155998, 9.968160
