#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
512, 268.435,   0.901,      3.474,   3.475,2097152,6291456, 2097152, 6,2,partition 1, 1.753440, 1.082112, 0.637568
512, 268.435,   0.901,      3.474,   3.475,2097152,6291456, 2097152, 6,2,partition 2, 2.074400, 1.060800, 0.340064
512, 268.435,   0.483,      3.512,   3.513,2097152,6291456, 2097152, 6,2,partition 1, 1.805216, 1.069376, 0.636160
512, 268.435,   0.483,      3.512,   3.513,2097152,6291456, 2097152, 6,2,partition 2, 2.126144, 1.047264, 0.339424
512, 268.435,   0.598,      3.510,   3.511,2097152,6291456, 2097152, 6,2,partition 1, 1.806048, 1.067104, 0.635552
512, 268.435,   0.598,      3.510,   3.511,2097152,6291456, 2097152, 6,2,partition 2, 2.138784, 1.043136, 0.328832
512, 268.435,   0.385,      3.520,   3.521,2097152,6291456, 2097152, 6,2,partition 1, 1.812832, 1.069984, 0.636320
512, 268.435,   0.385,      3.520,   3.521,2097152,6291456, 2097152, 6,2,partition 2, 2.141472, 1.055104, 0.324640
512, 268.435,   0.391,      3.514,   3.515,2097152,6291456, 2097152, 6,2,partition 1, 1.804800, 1.072224, 0.636160
512, 268.435,   0.391,      3.514,   3.515,2097152,6291456, 2097152, 6,2,partition 2, 2.135744, 1.049056, 0.330464
1024, 2147.484,   0.470,     18.041,  18.042,2097152,25165824, 8388608, 24,8,partition 1, 7.943840, 7.558208, 2.537504
1024, 2147.484,   0.470,     18.041,  18.042,2097152,25165824, 8388608, 24,8,partition 2, 8.275552, 7.545888, 2.220192
1024, 2147.484,   0.455,     18.072,  18.073,2097152,25165824, 8388608, 24,8,partition 1, 7.970848, 7.561728, 2.538432
1024, 2147.484,   0.455,     18.072,  18.073,2097152,25165824, 8388608, 24,8,partition 2, 8.301216, 7.532096, 2.239776
1024, 2147.484,   0.354,     18.041,  18.042,2097152,25165824, 8388608, 24,8,partition 1, 7.950400, 7.560320, 2.529696
1024, 2147.484,   0.354,     18.041,  18.042,2097152,25165824, 8388608, 24,8,partition 2, 8.271520, 7.537792, 2.233184
1024, 2147.484,   0.434,     18.068,  18.069,2097152,25165824, 8388608, 24,8,partition 1, 7.971840, 7.558144, 2.536736
1024, 2147.484,   0.434,     18.068,  18.069,2097152,25165824, 8388608, 24,8,partition 2, 8.298496, 7.548320, 2.221984
1024, 2147.484,   0.566,     18.062,  18.064,2097152,25165824, 8388608, 24,8,partition 1, 7.965408, 7.561280, 2.534752
1024, 2147.484,   0.566,     18.062,  18.064,2097152,25165824, 8388608, 24,8,partition 2, 8.292544, 7.554528, 2.216448
1536, 7247.757,   0.351,     48.721,  48.722,2097152,56623104, 18874368, 54,18,partition 1, 18.299711, 24.736193, 5.684352
1536, 7247.757,   0.351,     48.721,  48.722,2097152,56623104, 18874368, 54,18,partition 2, 18.630753, 24.692768, 5.398816
1536, 7247.757,   0.390,     49.191,  49.192,2097152,56623104, 18874368, 54,18,partition 1, 18.772608, 24.719200, 5.698304
1536, 7247.757,   0.390,     49.191,  49.192,2097152,56623104, 18874368, 54,18,partition 2, 18.780544, 24.727232, 5.684416
1536, 7247.757,   0.416,     48.982,  48.983,2097152,56623104, 18874368, 54,18,partition 1, 18.538944, 24.753471, 5.688480
1536, 7247.757,   0.416,     48.982,  48.983,2097152,56623104, 18874368, 54,18,partition 2, 18.626144, 24.730688, 5.626144
1536, 7247.757,   0.389,     49.099,  49.100,2097152,56623104, 18874368, 54,18,partition 1, 18.650751, 24.739712, 5.707072
1536, 7247.757,   0.389,     49.099,  49.100,2097152,56623104, 18874368, 54,18,partition 2, 18.665472, 24.726912, 5.707232
1536, 7247.757,   0.402,     49.018,  49.019,2097152,56623104, 18874368, 54,18,partition 1, 18.572544, 24.755169, 5.688832
1536, 7247.757,   0.402,     49.018,  49.019,2097152,56623104, 18874368, 54,18,partition 2, 18.647039, 24.721825, 5.649760
2048, 17179.869,   0.401,    101.608, 101.609,2097152,100663296, 33554432, 96,32,partition 1, 33.066113, 58.429119, 10.111264
2048, 17179.869,   0.401,    101.608, 101.609,2097152,100663296, 33554432, 96,32,partition 2, 33.149857, 58.430271, 10.028448
2048, 17179.869,   0.389,    101.673, 101.674,2097152,100663296, 33554432, 96,32,partition 1, 33.111774, 58.459618, 10.100480
2048, 17179.869,   0.389,    101.673, 101.674,2097152,100663296, 33554432, 96,32,partition 2, 33.196129, 58.438335, 10.039456
2048, 17179.869,   0.359,    101.659, 101.660,2097152,100663296, 33554432, 96,32,partition 1, 33.151009, 58.369282, 10.137344
2048, 17179.869,   0.359,    101.659, 101.660,2097152,100663296, 33554432, 96,32,partition 2, 33.209919, 58.422047, 10.027744
2048, 17179.869,   0.391,    102.023, 102.024,2097152,100663296, 33554432, 96,32,partition 1, 33.446815, 58.455265, 10.120032
2048, 17179.869,   0.391,    102.023, 102.024,2097152,100663296, 33554432, 96,32,partition 2, 33.454754, 58.449249, 10.120192
2048, 17179.869,   0.411,    101.659, 101.660,2097152,100663296, 33554432, 96,32,partition 1, 33.047585, 58.509857, 10.100608
2048, 17179.869,   0.411,    101.659, 101.660,2097152,100663296, 33554432, 96,32,partition 2, 33.121536, 58.452290, 10.086304
2560, 33554.432,   0.379,    182.299, 182.300,2097152,157286400, 52428800, 150,50,partition 1, 52.768318, 113.723228, 15.806752
2560, 33554.432,   0.379,    182.299, 182.300,2097152,157286400, 52428800, 150,50,partition 2, 52.838818, 113.622078, 15.839488
2560, 33554.432,   0.469,    181.577, 181.578,2097152,157286400, 52428800, 150,50,partition 1, 52.220417, 113.562881, 15.792864
2560, 33554.432,   0.469,    181.577, 181.578,2097152,157286400, 52428800, 150,50,partition 2, 52.292831, 113.563805, 15.721600
2560, 33554.432,   0.383,    181.970, 181.971,2097152,157286400, 52428800, 150,50,partition 1, 52.349216, 113.801888, 15.817920
2560, 33554.432,   0.383,    181.970, 181.971,2097152,157286400, 52428800, 150,50,partition 2, 52.421375, 113.690849, 15.858880
2560, 33554.432,   0.352,    181.950, 181.951,2097152,157286400, 52428800, 150,50,partition 1, 52.292385, 113.856285, 15.800032
2560, 33554.432,   0.352,    181.950, 181.951,2097152,157286400, 52428800, 150,50,partition 2, 52.341343, 113.745789, 15.863648
2560, 33554.432,   0.419,    181.839, 181.840,2097152,157286400, 52428800, 150,50,partition 1, 52.287106, 113.747330, 15.803744
2560, 33554.432,   0.419,    181.839, 181.840,2097152,157286400, 52428800, 150,50,partition 2, 52.351040, 114.004898, 15.484320
3072, 57982.058,   0.354,    293.579, 293.580,2097152,226492416, 75497472, 216,72,partition 1, 75.281059, 195.554565, 22.741920
3072, 57982.058,   0.354,    293.579, 293.580,2097152,226492416, 75497472, 216,72,partition 2, 75.360001, 195.135239, 23.084352
3072, 57982.058,   0.419,    293.505, 293.506,2097152,226492416, 75497472, 216,72,partition 1, 75.307709, 195.436737, 22.759808
3072, 57982.058,   0.419,    293.505, 293.506,2097152,226492416, 75497472, 216,72,partition 2, 75.367043, 195.457565, 22.681728
3072, 57982.058,   0.430,    293.362, 293.363,2097152,226492416, 75497472, 216,72,partition 1, 75.281410, 195.325958, 22.753920
3072, 57982.058,   0.430,    293.362, 293.363,2097152,226492416, 75497472, 216,72,partition 2, 75.341507, 195.114304, 22.907553
3072, 57982.058,   0.436,    293.234, 293.235,2097152,226492416, 75497472, 216,72,partition 1, 75.406334, 195.083969, 22.742975
3072, 57982.058,   0.436,    293.234, 293.235,2097152,226492416, 75497472, 216,72,partition 2, 75.468483, 195.272217, 22.494656
