#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
640, 524.288,   0.096,   0.000,  6.933, 65536, 9830400, 3276800,6,2, 3.466064, 2.455078, 0.500000
640, 524.288,   0.106,   0.000,  7.035, 65536, 9830400, 3276800,6,2, 1.858887, 2.510986, 0.530029
640, 524.288,   0.106,   0.000,  7.035, 65536, 9830400, 3276800,6,2, 3.491943, 2.510986, 0.500977
768, 905.970,   0.088,   0.000, 10.160, 65536, 14155776, 4718592,6,2, 2.636963, 3.768066, 0.730957
768, 905.970,   0.088,   0.000, 10.160, 65536, 14155776, 4718592,6,2, 4.942871, 3.768066, 0.718018
768, 905.970,   0.101,   0.000, 10.103, 65536, 14155776, 4718592,6,2, 2.605957, 3.739990, 0.726807
768, 905.970,   0.101,   0.000, 10.103, 65536, 14155776, 4718592,6,2, 4.913086, 3.739990, 0.715088
768, 905.970,   0.106,   0.000, 10.102, 65536, 14155776, 4718592,6,2, 2.557861, 3.777100, 0.728027
768, 905.970,   0.106,   0.000, 10.102, 65536, 14155776, 4718592,6,2, 4.866699, 3.777100, 0.729980
768, 905.970,   0.115,   0.000, 10.082, 65536, 14155776, 4718592,6,2, 2.562988, 3.774170, 0.725098
768, 905.970,   0.115,   0.000, 10.082, 65536, 14155776, 4718592,6,2, 4.858887, 3.774170, 0.722900
768, 905.970,   0.094,   0.000, 10.015, 65536, 14155776, 4718592,6,2, 2.587891, 3.673096, 0.723877
768, 905.970,   0.094,   0.000, 10.015, 65536, 14155776, 4718592,6,2, 4.887939, 3.673096, 0.729980
896, 1438.646,   0.074,   0.000, 14.100, 65536, 19267584, 6422528,6,2, 3.390869, 5.622314, 0.978027
896, 1438.646,   0.074,   0.000, 14.100, 65536, 19267584, 6422528,6,2, 6.522705, 5.622314, 0.977051
896, 1438.646,   0.086,   0.000, 14.115, 65536, 19267584, 6422528,6,2, 3.409912, 5.629150, 0.986084
896, 1438.646,   0.086,   0.000, 14.115, 65536, 19267584, 6422528,6,2, 6.521729, 5.629150, 0.978027
896, 1438.646,   0.085,   0.000, 14.102, 65536, 19267584, 6422528,6,2, 3.402832, 5.607910, 0.979004
896, 1438.646,   0.085,   0.000, 14.102, 65536, 19267584, 6422528,6,2, 6.531982, 5.607910, 0.983154
