#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
128,   4.194,   0.076,   0.000,  1.051, 65536, 393216, 131072,6,2, partition 0, 0.151855, 0.819092, 0.080078
128,   4.194,   0.047,   0.000,  0.578, 65536, 393216, 131072,6,2, partition 0, 0.131836, 0.378906, 0.067139
128,   4.194,   0.043,   0.000,  0.528, 65536, 393216, 131072,6,2, partition 0, 0.131836, 0.343018, 0.052979
128,   4.194,   0.040,   0.000,  0.501, 65536, 393216, 131072,6,2, partition 0, 0.125732, 0.323242, 0.052002
128,   4.194,   0.039,   0.000,  0.498, 65536, 393216, 131072,6,2, partition 0, 0.128906, 0.313965, 0.054199
160,   8.192,   0.026,   0.000,  0.537, 65536, 614400, 204800,6,2, partition 0, 0.165771, 0.296143, 0.075195
160,   8.192,   0.035,   0.000,  0.498, 65536, 614400, 204800,6,2, partition 0, 0.166260, 0.269043, 0.062744
160,   8.192,   0.033,   0.000,  0.503, 65536, 614400, 204800,6,2, partition 0, 0.166016, 0.242920, 0.093018
160,   8.192,   0.033,   0.000,  0.499, 65536, 614400, 204800,6,2, partition 0, 0.186035, 0.248047, 0.063965
160,   8.192,   0.033,   0.000,  0.479, 65536, 614400, 204800,6,2, partition 0, 0.164795, 0.249023, 0.064941
192,  14.156,   0.025,   0.000,  0.658, 65536, 884736, 294912,6,2, partition 0, 0.260986, 0.306885, 0.090332
192,  14.156,   0.030,   0.000,  0.560, 65536, 884736, 294912,6,2, partition 0, 0.210938, 0.263184, 0.084961
192,  14.156,   0.032,   0.000,  0.545, 65536, 884736, 294912,6,2, partition 0, 0.208984, 0.256836, 0.077148
192,  14.156,   0.031,   0.000,  0.552, 65536, 884736, 294912,6,2, partition 0, 0.213135, 0.249756, 0.089111
192,  14.156,   0.033,   0.000,  0.545, 65536, 884736, 294912,6,2, partition 0, 0.211182, 0.255859, 0.076904
224,  22.479,   0.027,   0.000,  0.689, 65536, 1204224, 401408,6,2, partition 0, 0.289062, 0.304932, 0.093994
224,  22.479,   0.030,   0.000,  0.643, 65536, 1204224, 401408,6,2, partition 0, 0.260010, 0.290039, 0.092773
224,  22.479,   0.031,   0.000,  0.642, 65536, 1204224, 401408,6,2, partition 0, 0.256836, 0.288086, 0.096924
224,  22.479,   0.032,   0.000,  0.660, 65536, 1204224, 401408,6,2, partition 0, 0.256836, 0.303955, 0.099121
224,  22.479,   0.031,   0.000,  0.712, 65536, 1204224, 401408,6,2, partition 0, 0.295898, 0.318115, 0.097900
256,  33.554,   0.032,   0.000,  0.852, 65536, 1572864, 524288,6,2, partition 0, 0.325928, 0.405029, 0.119873
256,  33.554,   0.043,   0.000,  0.859, 65536, 1572864, 524288,6,2, partition 0, 0.327881, 0.412842, 0.117188
256,  33.554,   0.039,   0.000,  0.828, 65536, 1572864, 524288,6,2, partition 0, 0.324219, 0.391846, 0.112061
256,  33.554,   0.045,   0.000,  0.987, 65536, 1572864, 524288,6,2, partition 0, 0.334961, 0.526123, 0.125000
256,  33.554,   0.042,   0.000,  0.902, 65536, 1572864, 524288,6,2, partition 0, 0.319092, 0.457031, 0.126221
288,  47.776,   0.030,   0.000,  1.059, 65536, 1990656, 663552,6,2, partition 0, 0.389893, 0.520020, 0.147949
288,  47.776,   0.040,   0.000,  1.050, 65536, 1990656, 663552,6,2, partition 0, 0.396240, 0.508789, 0.145020
288,  47.776,   0.041,   0.000,  1.068, 65536, 1990656, 663552,6,2, partition 0, 0.391113, 0.528076, 0.148682
288,  47.776,   0.050,   0.000,  1.100, 65536, 1990656, 663552,6,2, partition 0, 0.397949, 0.555908, 0.145264
288,  47.776,   0.043,   0.000,  1.042, 65536, 1990656, 663552,6,2, partition 0, 0.388916, 0.518066, 0.135010
320,  65.536,   0.031,   0.000,  1.188, 65536, 2457600, 819200,6,2, partition 0, 0.470947, 0.545166, 0.171875
320,  65.536,   0.039,   0.000,  1.201, 65536, 2457600, 819200,6,2, partition 0, 0.467041, 0.561768, 0.171143
320,  65.536,   0.039,   0.000,  1.191, 65536, 2457600, 819200,6,2, partition 0, 0.465088, 0.553955, 0.172119
320,  65.536,   0.039,   0.000,  1.177, 65536, 2457600, 819200,6,2, partition 0, 0.464844, 0.540039, 0.171875
320,  65.536,   0.041,   0.000,  1.186, 65536, 2457600, 819200,6,2, partition 0, 0.463135, 0.551025, 0.169922
352,  87.228,   0.033,   0.000,  1.291, 65536, 2973696, 991232,6,2, partition 0, 0.561768, 0.535156, 0.192871
352,  87.228,   0.042,   0.000,  1.360, 65536, 2973696, 991232,6,2, partition 0, 0.561035, 0.601074, 0.197754
352,  87.228,   0.044,   0.000,  1.298, 65536, 2973696, 991232,6,2, partition 0, 0.544922, 0.561035, 0.191895
352,  87.228,   0.039,   0.000,  1.280, 65536, 2973696, 991232,6,2, partition 0, 0.557129, 0.529053, 0.194092
352,  87.228,   0.043,   0.000,  1.325, 65536, 2973696, 991232,6,2, partition 0, 0.550049, 0.578125, 0.197021
384, 113.246,   0.034,   0.000,  1.496, 65536, 3538944, 1179648,6,2, partition 0, 0.665039, 0.605957, 0.225098
384, 113.246,   0.038,   0.000,  1.468, 65536, 3538944, 1179648,6,2, partition 0, 0.645996, 0.594971, 0.226074
384, 113.246,   0.039,   0.000,  1.456, 65536, 3538944, 1179648,6,2, partition 0, 0.640137, 0.589844, 0.226074
384, 113.246,   0.041,   0.000,  1.443, 65536, 3538944, 1179648,6,2, partition 0, 0.635742, 0.581055, 0.224854
384, 113.246,   0.041,   0.000,  1.449, 65536, 3538944, 1179648,6,2, partition 0, 0.661621, 0.565186, 0.221924
416, 143.983,   0.030,   0.000,  1.703, 65536, 4153344, 1384448,6,2, partition 0, 0.734131, 0.708984, 0.259033
