#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
2480, 12869.712,   0.742,    114.618, 149.149,3075200,147609600, 49203200, 48,16,partition 1, 37.172222, 104.587196, 7.389376
1860, 12869.712,   0.742,    114.618, 149.149,3075200,83030400, 27676800, 27,9,partition 2, 29.283199, 46.608223, 4.195168
2480, 12869.712,   0.470,    114.912, 149.331,3075200,147609600, 49203200, 48,16,partition 1, 37.540672, 104.404099, 7.385856
1860, 12869.712,   0.470,    114.912, 149.331,3075200,83030400, 27676800, 27,9,partition 2, 29.648479, 46.653854, 4.190336
2480, 12869.712,   0.522,    115.093, 149.522,3075200,147609600, 49203200, 48,16,partition 1, 37.629250, 104.512383, 7.380064
1860, 12869.712,   0.522,    115.093, 149.522,3075200,83030400, 27676800, 27,9,partition 2, 29.878464, 46.602337, 4.184448
2480, 12869.712,   0.497,    114.965, 149.306,3075200,147609600, 49203200, 48,16,partition 1, 37.435200, 104.439171, 7.431680
1860, 12869.712,   0.497,    114.965, 149.306,3075200,83030400, 27676800, 27,9,partition 2, 29.794111, 46.646431, 4.183616
2480, 12869.712,   0.525,    115.156, 149.579,3075200,147609600, 49203200, 48,16,partition 1, 37.641281, 104.547935, 7.389952
1860, 12869.712,   0.525,    115.156, 149.579,3075200,83030400, 27676800, 27,9,partition 2, 29.889889, 46.647488, 4.194880
2480, 12869.712,   0.480,    115.037, 149.407,3075200,147609600, 49203200, 48,16,partition 1, 37.577663, 104.442947, 7.386432
1860, 12869.712,   0.480,    115.037, 149.407,3075200,83030400, 27676800, 27,9,partition 2, 29.837025, 46.645760, 4.184032
2480, 12869.712,   0.463,    115.040, 149.383,3075200,147609600, 49203200, 48,16,partition 1, 37.493824, 104.495712, 7.393472
1860, 12869.712,   0.463,    115.040, 149.383,3075200,83030400, 27676800, 27,9,partition 2, 29.843777, 46.651775, 4.200736
2480, 12869.712,   0.499,    114.978, 149.228,3075200,147609600, 49203200, 48,16,partition 1, 37.498432, 104.344734, 7.385152
