#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
1024, 2147.484,   0.812,     16.505,  17.201,8388608,25165824, 8388608, 6,2,partition 1, 6.980032, 7.560416, 1.268160
1024, 2147.484,   0.812,     16.505,  17.201,8388608,25165824, 8388608, 6,2,partition 2, 8.368832, 7.563136, 1.268608
1024, 2147.484,   0.499,     16.489,  17.176,8388608,25165824, 8388608, 6,2,partition 1, 6.962144, 7.569280, 1.270720
1024, 2147.484,   0.499,     16.489,  17.176,8388608,25165824, 8388608, 6,2,partition 2, 8.353920, 7.558208, 1.263392
1024, 2147.484,   0.452,     16.477,  17.161,8388608,25165824, 8388608, 6,2,partition 1, 6.961184, 7.567264, 1.263968
1024, 2147.484,   0.452,     16.477,  17.161,8388608,25165824, 8388608, 6,2,partition 2, 8.346944, 7.549760, 1.264352
1024, 2147.484,   0.437,     16.503,  17.188,8388608,25165824, 8388608, 6,2,partition 1, 6.981984, 7.572128, 1.264352
1024, 2147.484,   0.437,     16.503,  17.188,8388608,25165824, 8388608, 6,2,partition 2, 8.370848, 7.545984, 1.271264
1024, 2147.484,   0.429,     16.478,  17.158,8388608,25165824, 8388608, 6,2,partition 1, 6.962656, 7.567168, 1.266944
1024, 2147.484,   0.429,     16.478,  17.158,8388608,25165824, 8388608, 6,2,partition 2, 8.344672, 7.556960, 1.256864
2048, 17179.869,   0.473,    100.573, 101.203,8388608,100663296, 33554432, 24,8,partition 1, 32.521694, 58.433983, 8.987776
2048, 17179.869,   0.473,    100.573, 101.203,8388608,100663296, 33554432, 24,8,partition 2, 33.916512, 58.426529, 8.859648
2048, 17179.869,   0.488,    100.954, 101.584,8388608,100663296, 33554432, 24,8,partition 1, 32.585632, 58.742176, 8.997024
2048, 17179.869,   0.488,    100.954, 101.584,8388608,100663296, 33554432, 24,8,partition 2, 34.297665, 58.439201, 8.847008
2048, 17179.869,   0.426,    100.910, 101.540,8388608,100663296, 33554432, 24,8,partition 1, 32.623264, 58.632511, 9.024928
2048, 17179.869,   0.426,    100.910, 101.540,8388608,100663296, 33554432, 24,8,partition 2, 34.257057, 58.428638, 8.854528
2048, 17179.869,   0.432,    100.822, 101.452,8388608,100663296, 33554432, 24,8,partition 1, 32.493313, 58.722366, 8.976704
2048, 17179.869,   0.432,    100.822, 101.452,8388608,100663296, 33554432, 24,8,partition 2, 34.124287, 58.471264, 8.855968
2048, 17179.869,   0.565,    100.896, 101.525,8388608,100663296, 33554432, 24,8,partition 1, 32.598049, 58.678974, 8.988640
2048, 17179.869,   0.565,    100.896, 101.525,8388608,100663296, 33554432, 24,8,partition 2, 34.242592, 58.426113, 8.856640
3072, 57982.058,   0.405,    293.351, 293.981,8388608,226492416, 75497472, 54,18,partition 1, 75.146721, 195.574051, 22.000769
3072, 57982.058,   0.405,    293.351, 293.981,8388608,226492416, 75497472, 54,18,partition 2, 76.809341, 195.641312, 21.530272
3072, 57982.058,   0.381,    293.423, 294.052,8388608,226492416, 75497472, 54,18,partition 1, 75.679138, 195.599899, 21.515327
3072, 57982.058,   0.381,    293.423, 294.052,8388608,226492416, 75497472, 54,18,partition 2, 77.345955, 195.142181, 21.563808
3072, 57982.058,   0.427,    292.907, 293.536,8388608,226492416, 75497472, 54,18,partition 1, 75.154015, 195.415451, 21.707647
3072, 57982.058,   0.427,    292.907, 293.536,8388608,226492416, 75497472, 54,18,partition 2, 76.798592, 195.215897, 21.521441
3072, 57982.058,   0.462,    292.664, 293.297,8388608,226492416, 75497472, 54,18,partition 1, 74.988029, 195.480698, 21.561825
3072, 57982.058,   0.462,    292.664, 293.297,8388608,226492416, 75497472, 54,18,partition 2, 76.612099, 195.151001, 21.534208
3072, 57982.058,   0.546,    293.082, 293.715,8388608,226492416, 75497472, 54,18,partition 1, 75.326561, 195.465286, 21.656736
3072, 57982.058,   0.546,    293.082, 293.715,8388608,226492416, 75497472, 54,18,partition 2, 76.979042, 195.208710, 21.527679
4096, 137438.953,   0.674,    639.100, 639.732,8388608,402653184, 134217728, 96,32,partition 1, 134.852127, 464.342712, 39.272320
4096, 137438.953,   0.674,    639.100, 639.732,8388608,402653184, 134217728, 96,32,partition 2, 136.506332, 462.667145, 40.558750
4096, 137438.953,   0.432,    639.708, 640.342,8388608,402653184, 134217728, 96,32,partition 1, 135.156921, 464.639832, 39.277313
4096, 137438.953,   0.432,    639.708, 640.342,8388608,402653184, 134217728, 96,32,partition 2, 136.575516, 463.597595, 40.169376
4096, 137438.953,   0.465,    639.654, 640.288,8388608,402653184, 134217728, 96,32,partition 1, 135.309052, 463.143341, 40.568642
4096, 137438.953,   0.465,    639.654, 640.288,8388608,402653184, 134217728, 96,32,partition 2, 136.966461, 464.033142, 39.288128
4096, 137438.953,   0.531,    638.412, 639.045,8388608,402653184, 134217728, 96,32,partition 1, 134.608505, 462.843567, 40.326847
4096, 137438.953,   0.531,    638.412, 639.045,8388608,402653184, 134217728, 96,32,partition 2, 136.251877, 463.497467, 39.295776
4096, 137438.953,   0.535,    638.160, 638.790,8388608,402653184, 134217728, 96,32,partition 1, 134.514404, 462.634827, 40.380898
4096, 137438.953,   0.535,    638.160, 638.790,8388608,402653184, 134217728, 96,32,partition 2, 136.155655, 463.364868, 39.269600
