#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
128,   4.194,   0.906,      1.115,   1.127,131072,393216, 131072, 6,2,partition 1, 0.317664, 0.429120, 0.356576
128,   4.194,   0.906,      1.115,   1.127,131072,393216, 131072, 6,2,partition 2, 0.948800, 0.148160, 0.030272
128,   4.194,   0.385,      0.543,   0.559,131072,393216, 131072, 6,2,partition 1, 0.191936, 0.159712, 0.174656
128,   4.194,   0.385,      0.543,   0.559,131072,393216, 131072, 6,2,partition 2, 0.413088, 0.112256, 0.033984
128,   4.194,   0.416,      0.546,   0.558,131072,393216, 131072, 6,2,partition 1, 0.179040, 0.128320, 0.226368
128,   4.194,   0.416,      0.546,   0.558,131072,393216, 131072, 6,2,partition 2, 0.398432, 0.113792, 0.045408
128,   4.194,   0.349,      0.467,   0.482,131072,393216, 131072, 6,2,partition 1, 0.184576, 0.124224, 0.143232
128,   4.194,   0.349,      0.467,   0.482,131072,393216, 131072, 6,2,partition 2, 0.349856, 0.103776, 0.027968
128,   4.194,   0.361,      0.480,   0.495,131072,393216, 131072, 6,2,partition 1, 0.181728, 0.137024, 0.146624
128,   4.194,   0.361,      0.480,   0.495,131072,393216, 131072, 6,2,partition 2, 0.360704, 0.106272, 0.028160
256,  33.554,   0.291,      1.210,   1.222,131072,1572864, 524288, 24,8,partition 1, 0.779296, 0.194848, 0.223232
256,  33.554,   0.291,      1.210,   1.222,131072,1572864, 524288, 24,8,partition 2, 0.823616, 0.185600, 0.212576
256,  33.554,   0.322,      1.181,   1.193,131072,1572864, 524288, 24,8,partition 1, 0.756416, 0.200384, 0.211968
256,  33.554,   0.322,      1.181,   1.193,131072,1572864, 524288, 24,8,partition 2, 0.797856, 0.186464, 0.208864
256,  33.554,   0.320,      1.185,   1.197,131072,1572864, 524288, 24,8,partition 1, 0.746048, 0.212160, 0.214336
256,  33.554,   0.320,      1.185,   1.197,131072,1572864, 524288, 24,8,partition 2, 0.787840, 0.194240, 0.214912
256,  33.554,   0.293,      1.208,   1.221,131072,1572864, 524288, 24,8,partition 1, 0.772320, 0.203392, 0.220416
256,  33.554,   0.293,      1.208,   1.221,131072,1572864, 524288, 24,8,partition 2, 0.816512, 0.188576, 0.215488
256,  33.554,   0.351,      1.181,   1.194,131072,1572864, 524288, 24,8,partition 1, 0.751040, 0.202208, 0.215840
256,  33.554,   0.351,      1.181,   1.194,131072,1572864, 524288, 24,8,partition 2, 0.794432, 0.194816, 0.204256
384, 113.246,   0.298,      2.893,   2.905,131072,3538944, 1179648, 54,18,partition 1, 1.875392, 0.446336, 0.559040
384, 113.246,   0.298,      2.893,   2.905,131072,3538944, 1179648, 54,18,partition 2, 1.917472, 0.467488, 0.520416
384, 113.246,   0.384,      2.868,   2.880,131072,3538944, 1179648, 54,18,partition 1, 1.846304, 0.446752, 0.562272
384, 113.246,   0.384,      2.868,   2.880,131072,3538944, 1179648, 54,18,partition 2, 1.888416, 0.464864, 0.526624
384, 113.246,   0.370,      2.836,   2.848,131072,3538944, 1179648, 54,18,partition 1, 1.839584, 0.444352, 0.539488
384, 113.246,   0.370,      2.836,   2.848,131072,3538944, 1179648, 54,18,partition 2, 1.879360, 0.442304, 0.526336
384, 113.246,   0.393,      2.823,   2.836,131072,3538944, 1179648, 54,18,partition 1, 1.846368, 0.447296, 0.517504
384, 113.246,   0.393,      2.823,   2.836,131072,3538944, 1179648, 54,18,partition 2, 1.886624, 0.445216, 0.503936
384, 113.246,   0.379,      2.823,   2.835,131072,3538944, 1179648, 54,18,partition 1, 1.822272, 0.443168, 0.544960
384, 113.246,   0.379,      2.823,   2.835,131072,3538944, 1179648, 54,18,partition 2, 1.861344, 0.467232, 0.506464
512, 268.435,   0.422,      5.307,   5.323,131072,6291456, 2097152, 96,32,partition 1, 3.310592, 1.068096, 0.912576
