#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
stopdiff: -0.873728
960, 1769.472,   0.827,     15.136,  15.572,819200,22118400, 7372800, 54,18,partition 1, 7.057472, 6.220704, 1.420544
960, 1769.472,   0.827,     15.136,  15.572,819200,22118400, 7372800, 54,18,partition 2, 7.889152, 6.214176, 1.469120
stopdiff: -0.874048
960, 1769.472,   0.598,     15.291,  15.728,819200,22118400, 7372800, 54,18,partition 1, 7.218016, 6.214400, 1.421600
960, 1769.472,   0.598,     15.291,  15.728,819200,22118400, 7372800, 54,18,partition 2, 8.058912, 6.214048, 1.455104
stopdiff: -0.876640
960, 1769.472,   0.568,     15.256,  15.695,819200,22118400, 7372800, 54,18,partition 1, 7.200864, 6.204576, 1.412672
960, 1769.472,   0.568,     15.256,  15.695,819200,22118400, 7372800, 54,18,partition 2, 8.036672, 6.212960, 1.445120
stopdiff: -0.877440
960, 1769.472,   0.493,     15.284,  15.723,819200,22118400, 7372800, 54,18,partition 1, 7.196544, 6.228736, 1.420224
960, 1769.472,   0.493,     15.284,  15.723,819200,22118400, 7372800, 54,18,partition 2, 8.034240, 6.216000, 1.472704
stopdiff: -0.873120
960, 1769.472,   0.536,     15.319,  15.755,819200,22118400, 7372800, 54,18,partition 1, 7.238208, 6.225632, 1.418368
960, 1769.472,   0.536,     15.319,  15.755,819200,22118400, 7372800, 54,18,partition 2, 8.077408, 6.206304, 1.471616
stopdiff: -0.873600
960, 1769.472,   0.591,     15.265,  15.702,819200,22118400, 7372800, 54,18,partition 1, 7.210464, 6.204800, 1.413248
960, 1769.472,   0.591,     15.265,  15.702,819200,22118400, 7372800, 54,18,partition 2, 8.044320, 6.215360, 1.442432
stopdiff: -0.873664
960, 1769.472,   0.586,     15.251,  15.688,819200,22118400, 7372800, 54,18,partition 1, 7.187136, 6.214176, 1.412800
960, 1769.472,   0.586,     15.251,  15.688,819200,22118400, 7372800, 54,18,partition 2, 8.025152, 6.220576, 1.442048
stopdiff: -0.876864
960, 1769.472,   0.599,     15.256,  15.694,819200,22118400, 7372800, 54,18,partition 1, 7.199168, 6.205792, 1.412544
960, 1769.472,   0.599,     15.256,  15.694,819200,22118400, 7372800, 54,18,partition 2, 8.031008, 6.217632, 1.445728
stopdiff: -0.875328
960, 1769.472,   0.588,     15.291,  15.729,819200,22118400, 7372800, 54,18,partition 1, 7.228416, 6.214688, 1.410496
960, 1769.472,   0.588,     15.291,  15.729,819200,22118400, 7372800, 54,18,partition 2, 8.071872, 6.216288, 1.440768
stopdiff: -0.877760
960, 1769.472,   0.485,     15.271,  15.710,819200,22118400, 7372800, 54,18,partition 1, 7.198048, 6.228288, 1.405408
960, 1769.472,   0.485,     15.271,  15.710,819200,22118400, 7372800, 54,18,partition 2, 8.036064, 6.215264, 1.458176
stopdiff: -0.874656
960, 1769.472,   0.484,     15.253,  15.690,819200,22118400, 7372800, 54,18,partition 1, 7.175232, 6.224000, 1.416192
960, 1769.472,   0.484,     15.253,  15.690,819200,22118400, 7372800, 54,18,partition 2, 8.019744, 6.218592, 1.451744
stopdiff: -0.876992
960, 1769.472,   0.524,     15.484,  15.922,819200,22118400, 7372800, 54,18,partition 1, 7.178752, 6.467936, 1.398688
960, 1769.472,   0.524,     15.484,  15.922,819200,22118400, 7372800, 54,18,partition 2, 8.265600, 6.208672, 1.448096
stopdiff: -0.875008
960, 1769.472,   0.598,     15.461,  15.898,819200,22118400, 7372800, 54,18,partition 1, 7.161376, 6.457312, 1.404480
960, 1769.472,   0.598,     15.461,  15.898,819200,22118400, 7372800, 54,18,partition 2, 8.237344, 6.207168, 1.453664
stopdiff: -0.889056
960, 1769.472,   0.617,     15.494,  15.939,819200,22118400, 7372800, 54,18,partition 1, 7.215584, 6.419616, 1.414720
960, 1769.472,   0.617,     15.494,  15.939,819200,22118400, 7372800, 54,18,partition 2, 8.257728, 6.202080, 1.479168
stopdiff: -0.876224
960, 1769.472,   0.561,     15.489,  15.927,819200,22118400, 7372800, 54,18,partition 1, 7.211456, 6.425056, 1.413888
960, 1769.472,   0.561,     15.489,  15.927,819200,22118400, 7372800, 54,18,partition 2, 8.258496, 6.216896, 1.451232
stopdiff: -0.876128
960, 1769.472,   0.575,     15.515,  15.953,819200,22118400, 7372800, 54,18,partition 1, 7.232288, 6.425408, 1.419008
960, 1769.472,   0.575,     15.515,  15.953,819200,22118400, 7372800, 54,18,partition 2, 8.276960, 6.220800, 1.455072
stopdiff: -0.881280
960, 1769.472,   0.530,     15.495,  15.935,819200,22118400, 7372800, 54,18,partition 1, 7.213024, 6.436864, 1.404064
960, 1769.472,   0.530,     15.495,  15.935,819200,22118400, 7372800, 54,18,partition 2, 8.274560, 6.233504, 1.427168
stopdiff: -0.889216
960, 1769.472,   0.722,     15.506,  15.950,819200,22118400, 7372800, 54,18,partition 1, 7.176128, 6.482496, 1.402336
960, 1769.472,   0.722,     15.506,  15.950,819200,22118400, 7372800, 54,18,partition 2, 8.278112, 6.208128, 1.463936
stopdiff: -0.873120
960, 1769.472,   0.535,     15.550,  15.986,819200,22118400, 7372800, 54,18,partition 1, 7.176608, 6.524992, 1.411552
