#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
stopdiff: -0.885312
960, 1769.472,   0.836,     15.166,  15.609,819200,22118400, 7372800, 54,18,partition 1, 7.100224, 6.214240, 1.408896
960, 1769.472,   0.836,     15.166,  15.609,819200,22118400, 7372800, 54,18,partition 2, 7.946432, 6.210080, 1.452160
stopdiff: -0.885056
960, 1769.472,   0.515,     15.320,  15.762,819200,22118400, 7372800, 54,18,partition 1, 7.263616, 6.205664, 1.407712
960, 1769.472,   0.515,     15.320,  15.762,819200,22118400, 7372800, 54,18,partition 2, 8.104096, 6.206432, 1.451520
stopdiff: -0.873408
960, 1769.472,   0.528,     15.334,  15.771,819200,22118400, 7372800, 54,18,partition 1, 7.249728, 6.227744, 1.420160
960, 1769.472,   0.528,     15.334,  15.771,819200,22118400, 7372800, 54,18,partition 2, 8.099232, 6.210528, 1.461280
stopdiff: -0.886464
960, 1769.472,   0.504,     15.319,  15.762,819200,22118400, 7372800, 54,18,partition 1, 7.243520, 6.220608, 1.411360
960, 1769.472,   0.504,     15.319,  15.762,819200,22118400, 7372800, 54,18,partition 2, 8.092928, 6.210144, 1.458880
stopdiff: -0.879744
960, 1769.472,   0.556,     15.297,  15.737,819200,22118400, 7372800, 54,18,partition 1, 7.228960, 6.210560, 1.417824
960, 1769.472,   0.556,     15.297,  15.737,819200,22118400, 7372800, 54,18,partition 2, 8.076672, 6.201056, 1.459360
stopdiff: -0.888032
960, 1769.472,   0.494,     15.312,  15.756,819200,22118400, 7372800, 54,18,partition 1, 7.235072, 6.220960, 1.411872
960, 1769.472,   0.494,     15.312,  15.756,819200,22118400, 7372800, 54,18,partition 2, 8.073600, 6.203840, 1.478496
stopdiff: -0.885984
960, 1769.472,   0.515,     15.322,  15.765,819200,22118400, 7372800, 54,18,partition 1, 7.260320, 6.204608, 1.414400
960, 1769.472,   0.515,     15.322,  15.765,819200,22118400, 7372800, 54,18,partition 2, 8.101408, 6.218176, 1.445728
stopdiff: -0.879104
960, 1769.472,   0.581,     15.328,  15.767,819200,22118400, 7372800, 54,18,partition 1, 7.251520, 6.219776, 1.416704
960, 1769.472,   0.581,     15.328,  15.767,819200,22118400, 7372800, 54,18,partition 2, 8.105248, 6.203552, 1.458304
stopdiff: -0.879968
960, 1769.472,   0.581,     15.383,  15.823,819200,22118400, 7372800, 54,18,partition 1, 7.307968, 6.225696, 1.409664
960, 1769.472,   0.581,     15.383,  15.823,819200,22118400, 7372800, 54,18,partition 2, 8.158496, 6.224672, 1.440128
stopdiff: -0.886976
960, 1769.472,   0.577,     15.345,  15.789,819200,22118400, 7372800, 54,18,partition 1, 7.274848, 6.215456, 1.411584
960, 1769.472,   0.577,     15.345,  15.789,819200,22118400, 7372800, 54,18,partition 2, 8.117440, 6.213856, 1.457568
stopdiff: -0.886368
960, 1769.472,   0.469,     15.329,  15.772,819200,22118400, 7372800, 54,18,partition 1, 7.250912, 6.226304, 1.408768
960, 1769.472,   0.469,     15.329,  15.772,819200,22118400, 7372800, 54,18,partition 2, 8.101280, 6.208704, 1.462368
stopdiff: -0.884864
960, 1769.472,   0.598,     15.594,  16.037,819200,22118400, 7372800, 54,18,partition 1, 7.270656, 6.477632, 1.403680
960, 1769.472,   0.598,     15.594,  16.037,819200,22118400, 7372800, 54,18,partition 2, 8.382624, 6.220512, 1.433696
stopdiff: -0.885312
960, 1769.472,   0.482,     15.559,  16.002,819200,22118400, 7372800, 54,18,partition 1, 7.239680, 6.459520, 1.417280
960, 1769.472,   0.482,     15.559,  16.002,819200,22118400, 7372800, 54,18,partition 2, 8.329088, 6.227392, 1.445312
stopdiff: -0.886944
960, 1769.472,   0.501,     15.544,  15.988,819200,22118400, 7372800, 54,18,partition 1, 7.272800, 6.424032, 1.404128
960, 1769.472,   0.501,     15.544,  15.988,819200,22118400, 7372800, 54,18,partition 2, 8.323328, 6.206592, 1.457984
stopdiff: -0.886688
960, 1769.472,   0.537,     15.545,  15.989,819200,22118400, 7372800, 54,18,partition 1, 7.263776, 6.430368, 1.407840
960, 1769.472,   0.537,     15.545,  15.989,819200,22118400, 7372800, 54,18,partition 2, 8.318080, 6.232544, 1.438048
stopdiff: -0.885472
960, 1769.472,   0.509,     15.633,  16.076,819200,22118400, 7372800, 54,18,partition 1, 7.248224, 6.537344, 1.405056
960, 1769.472,   0.509,     15.633,  16.076,819200,22118400, 7372800, 54,18,partition 2, 8.418976, 6.215008, 1.442112
stopdiff: -0.878784
960, 1769.472,   0.539,     15.650,  16.090,819200,22118400, 7372800, 54,18,partition 1, 7.270112, 6.522272, 1.418688
960, 1769.472,   0.539,     15.650,  16.090,819200,22118400, 7372800, 54,18,partition 2, 8.421152, 6.209952, 1.458752
stopdiff: -0.885472
960, 1769.472,   0.472,     15.544,  15.987,819200,22118400, 7372800, 54,18,partition 1, 7.217568, 6.469312, 1.414880
960, 1769.472,   0.472,     15.544,  15.987,819200,22118400, 7372800, 54,18,partition 2, 8.326400, 6.218016, 1.442816
stopdiff: -0.886848
960, 1769.472,   0.525,     15.587,  16.030,819200,22118400, 7372800, 54,18,partition 1, 7.243008, 6.492832, 1.407584
960, 1769.472,   0.525,     15.587,  16.030,819200,22118400, 7372800, 54,18,partition 2, 8.359136, 6.213024, 1.458112
stopdiff: -0.885984
960, 1769.472,   0.528,     15.590,  16.033,819200,22118400, 7372800, 54,18,partition 1, 7.283424, 6.458080, 1.405536
960, 1769.472,   0.528,     15.590,  16.033,819200,22118400, 7372800, 54,18,partition 2, 8.374400, 6.201440, 1.457184
stopdiff: -0.878784
960, 1769.472,   0.464,     15.629,  16.068,819200,22118400, 7372800, 54,18,partition 1, 7.285888, 6.483008, 1.420768
960, 1769.472,   0.464,     15.629,  16.068,819200,22118400, 7372800, 54,18,partition 2, 8.394464, 6.225024, 1.448960
stopdiff: -0.880544
