#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
768, 905.970,   0.959,      8.244,   8.627,4718592,14155776, 4718592, 6,2,partition 1, 3.944096, 3.202240, 0.714784
768, 905.970,   0.959,      8.244,   8.627,4718592,14155776, 4718592, 6,2,partition 2, 4.735168, 3.179232, 0.713088
768, 905.970,   0.594,      8.251,   8.634,4718592,14155776, 4718592, 6,2,partition 1, 3.957920, 3.189600, 0.720320
768, 905.970,   0.594,      8.251,   8.634,4718592,14155776, 4718592, 6,2,partition 2, 4.746144, 3.174336, 0.713664
768, 905.970,   0.489,      8.289,   8.680,4718592,14155776, 4718592, 6,2,partition 1, 3.984800, 3.197024, 0.715936
768, 905.970,   0.489,      8.289,   8.680,4718592,14155776, 4718592, 6,2,partition 2, 4.781024, 3.183616, 0.715168
768, 905.970,   0.605,      8.273,   8.662,4718592,14155776, 4718592, 6,2,partition 1, 3.969280, 3.199840, 0.714656
768, 905.970,   0.605,      8.273,   8.662,4718592,14155776, 4718592, 6,2,partition 2, 4.760928, 3.186368, 0.714688
768, 905.970,   0.438,      8.294,   8.680,4718592,14155776, 4718592, 6,2,partition 1, 3.982464, 3.205984, 0.719936
768, 905.970,   0.438,      8.294,   8.680,4718592,14155776, 4718592, 6,2,partition 2, 4.784064, 3.180128, 0.716000
1536, 7247.757,   0.413,     48.584,  48.942,4718592,56623104, 18874368, 24,8,partition 1, 18.401119, 24.717184, 5.107616
1536, 7247.757,   0.413,     48.584,  48.942,4718592,56623104, 18874368, 24,8,partition 2, 19.188513, 24.761568, 4.992000
1536, 7247.757,   0.446,     48.646,  49.003,4718592,56623104, 18874368, 24,8,partition 1, 18.507360, 24.710209, 5.071456
1536, 7247.757,   0.446,     48.646,  49.003,4718592,56623104, 18874368, 24,8,partition 2, 19.306463, 24.709024, 4.987776
1536, 7247.757,   0.462,     48.551,  48.905,4718592,56623104, 18874368, 24,8,partition 1, 18.400480, 24.744768, 5.051520
1536, 7247.757,   0.462,     48.551,  48.905,4718592,56623104, 18874368, 24,8,partition 2, 19.187489, 24.731745, 4.985600
1536, 7247.757,   0.508,     48.875,  49.233,4718592,56623104, 18874368, 24,8,partition 1, 18.440704, 24.999329, 5.077600
1536, 7247.757,   0.508,     48.875,  49.233,4718592,56623104, 18874368, 24,8,partition 2, 19.531521, 24.711008, 4.990016
1536, 7247.757,   0.398,     48.835,  49.189,4718592,56623104, 18874368, 24,8,partition 1, 18.404833, 24.978497, 5.097472
1536, 7247.757,   0.398,     48.835,  49.189,4718592,56623104, 18874368, 24,8,partition 2, 19.458591, 24.743679, 4.986720
2304, 24461.181,   0.454,    138.137, 138.491,4718592,127401984, 42467328, 54,18,partition 1, 42.630207, 82.891197, 12.261312
2304, 24461.181,   0.454,    138.137, 138.491,4718592,127401984, 42467328, 54,18,partition 2, 43.660030, 82.662910, 12.167904
2304, 24461.181,   0.433,    137.951, 138.308,4718592,127401984, 42467328, 54,18,partition 1, 42.411583, 82.952286, 12.229472
2304, 24461.181,   0.433,    137.951, 138.308,4718592,127401984, 42467328, 54,18,partition 2, 43.438656, 82.697762, 12.171872
2304, 24461.181,   0.459,    138.121, 138.479,4718592,127401984, 42467328, 54,18,partition 1, 42.497696, 83.003395, 12.261792
2304, 24461.181,   0.459,    138.121, 138.479,4718592,127401984, 42467328, 54,18,partition 2, 43.582176, 82.735489, 12.161184
2304, 24461.181,   0.540,    138.194, 138.548,4718592,127401984, 42467328, 54,18,partition 1, 42.563042, 82.911133, 12.365408
2304, 24461.181,   0.540,    138.194, 138.548,4718592,127401984, 42467328, 54,18,partition 2, 43.599998, 82.783524, 12.164160
2304, 24461.181,   0.472,    138.327, 138.682,4718592,127401984, 42467328, 54,18,partition 1, 42.626209, 83.016579, 12.330656
2304, 24461.181,   0.472,    138.327, 138.682,4718592,127401984, 42467328, 54,18,partition 2, 43.656994, 82.870590, 12.153984
3072, 57982.058,   0.516,    294.797, 295.154,4718592,226492416, 75497472, 96,32,partition 1, 76.322174, 195.875687, 22.241247
3072, 57982.058,   0.516,    294.797, 295.154,4718592,226492416, 75497472, 96,32,partition 2, 77.402306, 195.227585, 22.524160
3072, 57982.058,   0.423,    294.774, 295.128,4718592,226492416, 75497472, 96,32,partition 1, 76.681793, 195.504639, 22.233631
3072, 57982.058,   0.423,    294.774, 295.128,4718592,226492416, 75497472, 96,32,partition 2, 77.721313, 195.112473, 22.294399
3072, 57982.058,   0.383,    294.396, 294.750,4718592,226492416, 75497472, 96,32,partition 1, 76.452194, 195.248001, 22.341921
3072, 57982.058,   0.383,    294.396, 294.750,4718592,226492416, 75497472, 96,32,partition 2, 77.273628, 195.281601, 22.195265
3072, 57982.058,   0.450,    294.664, 295.018,4718592,226492416, 75497472, 96,32,partition 1, 76.503296, 195.351746, 22.455105
3072, 57982.058,   0.450,    294.664, 295.018,4718592,226492416, 75497472, 96,32,partition 2, 77.564125, 195.219131, 22.234976
3072, 57982.058,   0.540,    294.754, 295.112,4718592,226492416, 75497472, 96,32,partition 1, 76.431107, 195.498428, 22.466848
3072, 57982.058,   0.540,    294.754, 295.112,4718592,226492416, 75497472, 96,32,partition 2, 77.500031, 195.347580, 22.264223
3840, 113246.208,   0.421,    537.764, 538.122,4718592,353894400, 117964800, 150,50,partition 1, 120.280701, 381.932922, 35.192322
3840, 113246.208,   0.421,    537.764, 538.122,4718592,353894400, 117964800, 150,50,partition 2, 121.383362, 381.163605, 35.575199
3840, 113246.208,   0.434,    537.618, 537.975,4718592,353894400, 117964800, 150,50,partition 1, 119.896736, 381.362305, 36.000832
3840, 113246.208,   0.434,    537.618, 537.975,4718592,353894400, 117964800, 150,50,partition 2, 121.003426, 381.801666, 35.170208
3840, 113246.208,   0.406,    537.657, 538.014,4718592,353894400, 117964800, 150,50,partition 1, 120.361954, 381.439514, 35.497791
3840, 113246.208,   0.406,    537.657, 538.014,4718592,353894400, 117964800, 150,50,partition 2, 121.413155, 381.407410, 35.193375
3840, 113246.208,   0.402,    537.641, 537.999,4718592,353894400, 117964800, 150,50,partition 1, 120.092354, 381.253754, 35.937248
3840, 113246.208,   0.402,    537.641, 537.999,4718592,353894400, 117964800, 150,50,partition 2, 121.120644, 381.676636, 35.202049
3840, 113246.208,   0.402,    538.128, 538.483,4718592,353894400, 117964800, 150,50,partition 1, 120.214752, 382.384857, 35.174465
3840, 113246.208,   0.402,    538.128, 538.483,4718592,353894400, 117964800, 150,50,partition 2, 121.253601, 381.867096, 35.361855
4608, 195689.447,   0.376,    883.058, 883.415,4718592,509607936, 169869312, 216,72,partition 1, 173.471802, 658.000549, 51.228447
4608, 195689.447,   0.376,    883.058, 883.415,4718592,509607936, 169869312, 216,72,partition 2, 174.503448, 657.872070, 51.039616
4608, 195689.447,   0.407,    882.051, 882.409,4718592,509607936, 169869312, 216,72,partition 1, 173.235901, 657.050476, 51.406143
4608, 195689.447,   0.407,    882.051, 882.409,4718592,509607936, 169869312, 216,72,partition 2, 174.325912, 657.068909, 51.013950
4608, 195689.447,   0.419,    884.451, 884.808,4718592,509607936, 169869312, 216,72,partition 1, 173.346375, 657.963928, 52.783009
4608, 195689.447,   0.419,    884.451, 884.808,4718592,509607936, 169869312, 216,72,partition 2, 174.398651, 659.327271, 51.082272
4608, 195689.447,   0.375,    881.852, 882.206,4718592,509607936, 169869312, 216,72,partition 1, 173.400803, 657.090942, 51.006367
4608, 195689.447,   0.375,    881.852, 882.206,4718592,509607936, 169869312, 216,72,partition 2, 174.441849, 656.747681, 51.016670
