#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
2880, 47775.744,   0.378,    235.830, 240.870,7372800,199065600, 66355200, 54,18,partition 1, 59.209698, 161.562363, 10.018400
2880, 47775.744,   0.378,    235.830, 240.870,7372800,199065600, 66355200, 54,18,partition 2, 66.642303, 161.219940, 13.008000
2880, 47775.744,   0.332,    235.615, 240.656,7372800,199065600, 66355200, 54,18,partition 1, 59.280704, 161.312546, 9.980160
2880, 47775.744,   0.332,    235.615, 240.656,7372800,199065600, 66355200, 54,18,partition 2, 66.528961, 161.797348, 12.329664
2880, 47775.744,   0.352,    235.912, 241.027,7372800,199065600, 66355200, 54,18,partition 1, 59.210239, 161.557571, 10.030176
2880, 47775.744,   0.352,    235.912, 241.027,7372800,199065600, 66355200, 54,18,partition 2, 66.638557, 161.198914, 13.189504
2880, 47775.744,   0.258,    235.489, 240.444,7372800,199065600, 66355200, 54,18,partition 1, 59.167042, 161.411621, 9.954368
2880, 47775.744,   0.258,    235.489, 240.444,7372800,199065600, 66355200, 54,18,partition 2, 66.641853, 161.522552, 12.280032
2880, 47775.744,   0.259,    235.630, 240.583,7372800,199065600, 66355200, 54,18,partition 1, 59.240257, 161.503876, 9.933728
2880, 47775.744,   0.259,    235.630, 240.583,7372800,199065600, 66355200, 54,18,partition 2, 66.689316, 161.255096, 12.638240
2880, 47775.744,   0.249,    235.716, 240.671,7372800,199065600, 66355200, 54,18,partition 1, 59.184258, 161.639740, 9.936128
2880, 47775.744,   0.249,    235.716, 240.671,7372800,199065600, 66355200, 54,18,partition 2, 66.619453, 161.136093, 12.915392
2880, 47775.744,   0.325,    235.724, 240.765,7372800,199065600, 66355200, 54,18,partition 1, 59.262978, 161.409790, 10.011040
2880, 47775.744,   0.325,    235.724, 240.765,7372800,199065600, 66355200, 54,18,partition 2, 66.771645, 161.151199, 12.841920
