#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
384, 113.246,   0.553,      1.510,   1.510,1179648,3538944, 1179648, 3,1,partition 1, 1.061792, 0.262752, 0.185856
384, 113.246,   0.213,      1.106,   1.106,1179648,3538944, 1179648, 3,1,partition 1, 0.643968, 0.270016, 0.192256
384, 113.246,   0.237,      1.078,   1.078,1179648,3538944, 1179648, 3,1,partition 1, 0.628544, 0.262240, 0.186752
384, 113.246,   0.206,      1.058,   1.058,1179648,3538944, 1179648, 3,1,partition 1, 0.608544, 0.264192, 0.185696
384, 113.246,   0.204,      1.064,   1.064,1179648,3538944, 1179648, 3,1,partition 1, 0.608416, 0.271232, 0.184192
768, 905.970,   0.204,      4.680,   4.680,1179648,14155776, 4718592, 12,4,partition 1, 2.351936, 1.606880, 0.721088
768, 905.970,   0.231,      4.683,   4.683,1179648,14155776, 4718592, 12,4,partition 1, 2.362912, 1.601728, 0.717952
768, 905.970,   0.200,      4.700,   4.700,1179648,14155776, 4718592, 12,4,partition 1, 2.359360, 1.618336, 0.722432
768, 905.970,   0.224,      4.816,   4.816,1179648,14155776, 4718592, 12,4,partition 1, 2.359360, 1.741856, 0.714656
768, 905.970,   0.216,      4.689,   4.689,1179648,14155776, 4718592, 12,4,partition 1, 2.360224, 1.610016, 0.718400
1152, 3057.648,   0.226,     11.793,  11.793,1179648,31850496, 10616832, 27,9,partition 1, 5.174144, 5.004896, 1.613472
1152, 3057.648,   0.221,     11.792,  11.792,1179648,31850496, 10616832, 27,9,partition 1, 5.172704, 4.998656, 1.621088
1152, 3057.648,   0.222,     11.781,  11.781,1179648,31850496, 10616832, 27,9,partition 1, 5.176608, 4.996864, 1.607744
1152, 3057.648,   0.208,     11.781,  11.781,1179648,31850496, 10616832, 27,9,partition 1, 5.161408, 5.009600, 1.610272
1152, 3057.648,   0.199,     11.794,  11.794,1179648,31850496, 10616832, 27,9,partition 1, 5.160512, 5.012256, 1.620928
1536, 7247.757,   0.233,     23.775,  23.775,1179648,56623104, 18874368, 48,16,partition 1, 9.183360, 11.722560, 2.868672
1536, 7247.757,   0.207,     23.758,  23.758,1179648,56623104, 18874368, 48,16,partition 1, 9.177280, 11.722432, 2.858112
1536, 7247.757,   0.196,     23.748,  23.748,1179648,56623104, 18874368, 48,16,partition 1, 9.163744, 11.727264, 2.857472
1536, 7247.757,   0.349,     23.755,  23.755,1179648,56623104, 18874368, 48,16,partition 1, 9.178368, 11.727616, 2.848896
1536, 7247.757,   0.209,     24.015,  24.015,1179648,56623104, 18874368, 48,16,partition 1, 9.218624, 11.944448, 2.852288
1920, 14155.776,   0.203,     41.465,  41.465,1179648,88473600, 29491200, 75,25,partition 1, 14.335680, 22.659424, 4.469824
1920, 14155.776,   0.210,     41.459,  41.459,1179648,88473600, 29491200, 75,25,partition 1, 14.330304, 22.676767, 4.451456
1920, 14155.776,   0.247,     41.499,  41.499,1179648,88473600, 29491200, 75,25,partition 1, 14.362624, 22.683840, 4.452896
1920, 14155.776,   0.209,     41.442,  41.442,1179648,88473600, 29491200, 75,25,partition 1, 14.345088, 22.644928, 4.452224
1920, 14155.776,   0.222,     41.451,  41.451,1179648,88473600, 29491200, 75,25,partition 1, 14.335136, 22.663584, 4.452704
2304, 24461.181,   0.207,     65.759,  65.759,1179648,127401984, 42467328, 108,36,partition 1, 20.629503, 38.709824, 6.419872
2304, 24461.181,   0.297,     65.941,  65.941,1179648,127401984, 42467328, 108,36,partition 1, 20.844320, 38.612865, 6.484064
2304, 24461.181,   0.221,     66.017,  66.017,1179648,127401984, 42467328, 108,36,partition 1, 20.864161, 38.618496, 6.534272
2304, 24461.181,   0.232,     65.812,  65.812,1179648,127401984, 42467328, 108,36,partition 1, 20.727680, 38.600990, 6.483776
2304, 24461.181,   0.216,     65.932,  65.932,1179648,127401984, 42467328, 108,36,partition 1, 20.780704, 38.725567, 6.425696
2688, 38843.449,   0.211,     98.345,  98.345,1179648,173408256, 57802752, 147,49,partition 1, 28.469984, 60.951649, 8.923648
2688, 38843.449,   0.229,     98.448,  98.448,1179648,173408256, 57802752, 147,49,partition 1, 28.580256, 61.040161, 8.827168
2688, 38843.449,   0.224,     98.405,  98.405,1179648,173408256, 57802752, 147,49,partition 1, 28.495680, 61.060062, 8.848896
2688, 38843.449,   0.213,     98.319,  98.319,1179648,173408256, 57802752, 147,49,partition 1, 28.422239, 61.086079, 8.810304
2688, 38843.449,   0.225,     98.210,  98.210,1179648,173408256, 57802752, 147,49,partition 1, 28.424801, 60.933952, 8.851424
3072, 57982.058,   0.217,    139.570, 139.570,1179648,226492416, 75497472, 192,64,partition 1, 37.162815, 90.748253, 11.658720
3072, 57982.058,   0.240,    139.335, 139.335,1179648,226492416, 75497472, 192,64,partition 1, 37.044609, 90.753601, 11.536480
3072, 57982.058,   0.231,    139.558, 139.558,1179648,226492416, 75497472, 192,64,partition 1, 37.158657, 90.809090, 11.589824
3072, 57982.058,   0.209,    139.260, 139.260,1179648,226492416, 75497472, 192,64,partition 1, 36.988510, 90.705475, 11.566112
3072, 57982.058,   0.210,    139.308, 139.308,1179648,226492416, 75497472, 192,64,partition 1, 37.026463, 90.701508, 11.580448
