#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
1536, 7247.757,   0.864,     66.420,  88.925,2097152,56623104, 18874368, 27,9,partition 1, 16.294271, 24.739489, 2.880448
2048, 7247.757,   0.864,     66.420,  88.925,2097152,100663296, 33554432, 48,16,partition 2, 25.437088, 58.441727, 5.046432
1536, 7247.757,   0.520,     66.402,  88.887,2097152,56623104, 18874368, 27,9,partition 1, 16.318016, 24.734625, 2.863904
2048, 7247.757,   0.520,     66.402,  88.887,2097152,100663296, 33554432, 48,16,partition 2, 25.473024, 58.365696, 5.048768
1536, 7247.757,   0.559,     66.359,  88.866,2097152,56623104, 18874368, 27,9,partition 1, 16.297695, 24.694336, 2.860736
2048, 7247.757,   0.559,     66.359,  88.866,2097152,100663296, 33554432, 48,16,partition 2, 25.436768, 58.376640, 5.052448
1536, 7247.757,   0.509,     66.570,  88.959,2097152,56623104, 18874368, 27,9,partition 1, 16.596800, 24.721376, 2.861536
2048, 7247.757,   0.509,     66.570,  88.959,2097152,100663296, 33554432, 48,16,partition 2, 25.433023, 58.473984, 5.052480
1536, 7247.757,   0.527,     66.588,  88.975,2097152,56623104, 18874368, 27,9,partition 1, 16.625792, 24.720575, 2.855552
2048, 7247.757,   0.527,     66.588,  88.975,2097152,100663296, 33554432, 48,16,partition 2, 25.438080, 58.481087, 5.055488
1536, 7247.757,   0.535,     66.549,  88.909,2097152,56623104, 18874368, 27,9,partition 1, 16.574080, 24.754400, 2.859648
2048, 7247.757,   0.535,     66.549,  88.909,2097152,100663296, 33554432, 48,16,partition 2, 25.458689, 58.382786, 5.067680
1536, 7247.757,   0.587,     66.545,  88.868,2097152,56623104, 18874368, 27,9,partition 1, 16.639423, 24.717920, 2.863712
2048, 7247.757,   0.587,     66.545,  88.868,2097152,100663296, 33554432, 48,16,partition 2, 25.394079, 58.425377, 5.049024
1536, 7247.757,   0.588,     66.557,  88.913,2097152,56623104, 18874368, 27,9,partition 1, 16.620960, 24.719839, 2.860512
2048, 7247.757,   0.588,     66.557,  88.913,2097152,100663296, 33554432, 48,16,partition 2, 25.461632, 58.390144, 5.061632
1536, 7247.757,   0.578,     66.956,  89.436,2097152,56623104, 18874368, 27,9,partition 1, 16.884672, 24.731615, 2.858784
2048, 7247.757,   0.578,     66.956,  89.436,2097152,100663296, 33554432, 48,16,partition 2, 25.880224, 58.511520, 5.044320
1536, 7247.757,   0.681,     66.873,  89.304,2097152,56623104, 18874368, 27,9,partition 1, 16.856577, 24.727743, 2.858368
2048, 7247.757,   0.681,     66.873,  89.304,2097152,100663296, 33554432, 48,16,partition 2, 25.826113, 58.417984, 5.059840
1536, 7247.757,   0.543,     66.578,  88.993,2097152,56623104, 18874368, 27,9,partition 1, 16.568319, 24.737600, 2.857120
2048, 7247.757,   0.543,     66.578,  88.993,2097152,100663296, 33554432, 48,16,partition 2, 25.472000, 58.473633, 5.047296
1536, 7247.757,   0.609,     66.894,  89.340,2097152,56623104, 18874368, 27,9,partition 1, 16.865313, 24.721632, 2.861536
2048, 7247.757,   0.609,     66.894,  89.340,2097152,100663296, 33554432, 48,16,partition 2, 25.841536, 58.445633, 5.052896
1536, 7247.757,   0.544,     66.710,  89.134,2097152,56623104, 18874368, 27,9,partition 1, 16.705889, 24.724545, 2.855200
2048, 7247.757,   0.544,     66.710,  89.134,2097152,100663296, 33554432, 48,16,partition 2, 25.690144, 58.366817, 5.076736
1536, 7247.757,   0.518,     66.594,  89.006,2097152,56623104, 18874368, 27,9,partition 1, 16.608128, 24.716320, 2.857696
2048, 7247.757,   0.518,     66.594,  89.006,2097152,100663296, 33554432, 48,16,partition 2, 25.507168, 58.443649, 5.054976
1536, 7247.757,   0.519,     66.527,  88.908,2097152,56623104, 18874368, 27,9,partition 1, 16.586559, 24.706272, 2.852288
2048, 7247.757,   0.519,     66.527,  88.908,2097152,100663296, 33554432, 48,16,partition 2, 25.436544, 58.410656, 5.061120
1536, 7247.757,   0.499,     66.522,  88.945,2097152,56623104, 18874368, 27,9,partition 1, 16.539713, 24.702560, 2.856800
