#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
384, 113.246,   1.018,      1.899,   1.991,1179648,3538944, 1179648, 6,2,partition 1, 1.169088, 0.450144, 0.188416
384, 113.246,   1.018,      1.899,   1.991,1179648,3538944, 1179648, 6,2,partition 2, 1.364288, 0.440352, 0.185888
384, 113.246,   0.536,      1.834,   1.925,1179648,3538944, 1179648, 6,2,partition 1, 1.061728, 0.494240, 0.186720
384, 113.246,   0.536,      1.834,   1.925,1179648,3538944, 1179648, 6,2,partition 2, 1.260448, 0.472096, 0.192384
384, 113.246,   0.619,      1.797,   1.888,1179648,3538944, 1179648, 6,2,partition 1, 1.039744, 0.471200, 0.195392
384, 113.246,   0.619,      1.797,   1.888,1179648,3538944, 1179648, 6,2,partition 2, 1.237376, 0.444160, 0.206848
384, 113.246,   0.446,      1.789,   1.880,1179648,3538944, 1179648, 6,2,partition 1, 1.034752, 0.473120, 0.190144
384, 113.246,   0.446,      1.789,   1.880,1179648,3538944, 1179648, 6,2,partition 2, 1.232416, 0.444640, 0.203072
384, 113.246,   0.384,      1.816,   1.908,1179648,3538944, 1179648, 6,2,partition 1, 1.035936, 0.493792, 0.195648
384, 113.246,   0.384,      1.816,   1.908,1179648,3538944, 1179648, 6,2,partition 2, 1.233952, 0.445312, 0.228256
768, 905.970,   0.551,      7.690,   8.776,1179648,14155776, 4718592, 24,8,partition 1, 4.810048, 3.240448, 0.725760
768, 905.970,   0.551,      7.690,   8.776,1179648,14155776, 4718592, 24,8,partition 2, 2.648608, 3.229536, 0.725312
768, 905.970,   0.540,      8.432,   8.790,1179648,14155776, 4718592, 24,8,partition 1, 4.741248, 3.184000, 0.865024
768, 905.970,   0.540,      8.432,   8.790,1179648,14155776, 4718592, 24,8,partition 2, 4.148800, 3.202176, 0.723648
768, 905.970,   0.479,      8.435,   8.793,1179648,14155776, 4718592, 24,8,partition 1, 4.746432, 3.179936, 0.867008
768, 905.970,   0.479,      8.435,   8.793,1179648,14155776, 4718592, 24,8,partition 2, 4.152384, 3.194752, 0.730464
768, 905.970,   0.434,      8.439,   8.797,1179648,14155776, 4718592, 24,8,partition 1, 4.744224, 3.181280, 0.871616
768, 905.970,   0.434,      8.439,   8.797,1179648,14155776, 4718592, 24,8,partition 2, 4.151072, 3.207200, 0.723072
768, 905.970,   0.445,      8.448,   8.809,1179648,14155776, 4718592, 24,8,partition 1, 4.766080, 3.180480, 0.862368
768, 905.970,   0.445,      8.448,   8.809,1179648,14155776, 4718592, 24,8,partition 2, 4.171904, 3.191840, 0.722624
1152, 3057.648,   0.371,     24.447,  24.449,1179648,31850496, 10616832, 54,18,partition 1, 10.664576, 10.557088, 3.223648
1152, 3057.648,   0.371,     24.447,  24.449,1179648,31850496, 10616832, 54,18,partition 2, 10.652640, 10.586240, 3.209952
1152, 3057.648,   0.385,     24.434,  24.436,1179648,31850496, 10616832, 54,18,partition 1, 10.652160, 10.552416, 3.227872
1152, 3057.648,   0.385,     24.434,  24.436,1179648,31850496, 10616832, 54,18,partition 2, 10.662208, 10.591744, 3.181888
