#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
896, 1438.646,   0.873,     12.322,  12.323,6422528,19267584, 6422528, 6,2,partition 1, 5.192928, 5.143168, 1.984992
896, 1438.646,   0.873,     12.322,  12.323,6422528,19267584, 6422528, 6,2,partition 2, 6.214592, 5.134720, 0.973920
896, 1438.646,   0.415,     12.371,  12.372,6422528,19267584, 6422528, 6,2,partition 1, 5.224608, 5.143232, 2.001824
896, 1438.646,   0.415,     12.371,  12.372,6422528,19267584, 6422528, 6,2,partition 2, 6.256800, 5.137344, 0.977632
896, 1438.646,   0.459,     12.375,  12.376,6422528,19267584, 6422528, 6,2,partition 1, 5.268384, 5.144928, 1.960448
896, 1438.646,   0.459,     12.375,  12.376,6422528,19267584, 6422528, 6,2,partition 2, 6.274304, 5.121536, 0.979968
896, 1438.646,   0.410,     12.331,  12.332,6422528,19267584, 6422528, 6,2,partition 1, 5.226624, 5.141184, 1.961920
896, 1438.646,   0.410,     12.331,  12.332,6422528,19267584, 6422528, 6,2,partition 2, 6.245280, 5.121216, 0.965312
896, 1438.646,   0.430,     12.349,  12.350,6422528,19267584, 6422528, 6,2,partition 1, 5.240288, 5.127840, 1.980192
896, 1438.646,   0.430,     12.349,  12.350,6422528,19267584, 6422528, 6,2,partition 2, 6.258816, 5.121376, 0.970208
1792, 11509.170,   0.413,     70.890,  70.891,6422528,77070336, 25690112, 24,8,partition 1, 23.779360, 39.335583, 7.774304
1792, 11509.170,   0.413,     70.890,  70.891,6422528,77070336, 25690112, 24,8,partition 2, 24.805759, 39.306370, 6.779200
1792, 11509.170,   0.452,     71.188,  71.189,6422528,77070336, 25690112, 24,8,partition 1, 24.096191, 39.377728, 7.712544
1792, 11509.170,   0.452,     71.188,  71.189,6422528,77070336, 25690112, 24,8,partition 2, 24.883553, 39.266560, 7.038432
1792, 11509.170,   0.440,     71.120,  71.121,6422528,77070336, 25690112, 24,8,partition 1, 24.127584, 39.298466, 7.692736
1792, 11509.170,   0.440,     71.120,  71.121,6422528,77070336, 25690112, 24,8,partition 2, 24.846720, 39.290848, 6.983296
1792, 11509.170,   0.449,     71.119,  71.120,6422528,77070336, 25690112, 24,8,partition 1, 24.086208, 39.296162, 7.736032
