#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
128,   4.194,   0.957,      1.397,   1.411,131072,393216, 131072, 6,2,partition 1, 0.479200, 0.384512, 0.520288
128,   4.194,   0.957,      1.397,   1.411,131072,393216, 131072, 6,2,partition 2, 1.028000, 0.259136, 0.123776
128,   4.194,   0.506,      0.789,   0.802,131072,393216, 131072, 6,2,partition 1, 0.226624, 0.180544, 0.367776
128,   4.194,   0.506,      0.789,   0.802,131072,393216, 131072, 6,2,partition 2, 0.505600, 0.184512, 0.112320
128,   4.194,   0.501,      0.727,   0.740,131072,393216, 131072, 6,2,partition 1, 0.211040, 0.198272, 0.304896
128,   4.194,   0.501,      0.727,   0.740,131072,393216, 131072, 6,2,partition 2, 0.491552, 0.192096, 0.056832
128,   4.194,   0.554,      0.792,   0.806,131072,393216, 131072, 6,2,partition 1, 0.214144, 0.185792, 0.378464
128,   4.194,   0.554,      0.792,   0.806,131072,393216, 131072, 6,2,partition 2, 0.540928, 0.180960, 0.083936
128,   4.194,   0.447,      0.690,   0.704,131072,393216, 131072, 6,2,partition 1, 0.217312, 0.195744, 0.263456
128,   4.194,   0.447,      0.690,   0.704,131072,393216, 131072, 6,2,partition 2, 0.463648, 0.180352, 0.059520
256,  33.554,   0.527,      1.335,   1.348,131072,1572864, 524288, 24,8,partition 1, 0.768832, 0.185184, 0.368864
256,  33.554,   0.527,      1.335,   1.348,131072,1572864, 524288, 24,8,partition 2, 0.862560, 0.307264, 0.177920
256,  33.554,   0.540,      1.374,   1.386,131072,1572864, 524288, 24,8,partition 1, 0.789088, 0.182432, 0.389600
256,  33.554,   0.540,      1.374,   1.386,131072,1572864, 524288, 24,8,partition 2, 0.884960, 0.314496, 0.186496
256,  33.554,   0.505,      1.247,   1.260,131072,1572864, 524288, 24,8,partition 1, 0.737472, 0.187136, 0.310400
256,  33.554,   0.505,      1.247,   1.260,131072,1572864, 524288, 24,8,partition 2, 0.772800, 0.292800, 0.194240
256,  33.554,   0.599,      1.347,   1.359,131072,1572864, 524288, 24,8,partition 1, 0.721728, 0.187808, 0.424736
256,  33.554,   0.599,      1.347,   1.359,131072,1572864, 524288, 24,8,partition 2, 0.847296, 0.319072, 0.192736
256,  33.554,   0.571,      1.407,   1.419,131072,1572864, 524288, 24,8,partition 1, 0.707936, 0.201248, 0.485376
256,  33.554,   0.571,      1.407,   1.419,131072,1572864, 524288, 24,8,partition 2, 0.929792, 0.310112, 0.179456
384, 113.246,   0.553,      2.602,   2.615,131072,3538944, 1179648, 54,18,partition 1, 1.638976, 0.449408, 0.501504
384, 113.246,   0.553,      2.602,   2.615,131072,3538944, 1179648, 54,18,partition 2, 1.674464, 0.445120, 0.495264
384, 113.246,   0.543,      2.666,   2.679,131072,3538944, 1179648, 54,18,partition 1, 1.695328, 0.448160, 0.510336
384, 113.246,   0.543,      2.666,   2.679,131072,3538944, 1179648, 54,18,partition 2, 1.729760, 0.469376, 0.479680
384, 113.246,   0.572,      2.676,   2.688,131072,3538944, 1179648, 54,18,partition 1, 1.683136, 0.474400, 0.505888
384, 113.246,   0.572,      2.676,   2.688,131072,3538944, 1179648, 54,18,partition 2, 1.718400, 0.446112, 0.523872
