#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
1860, 12869.712,   0.796,    113.008, 150.249,3075200,83030400, 27676800, 27,9,partition 1, 24.906015, 46.644001, 4.216992
2480, 12869.712,   0.796,    113.008, 150.249,3075200,147609600, 49203200, 48,16,partition 2, 38.425312, 104.383293, 7.440832
1860, 12869.712,   0.560,    113.112, 150.384,3075200,83030400, 27676800, 27,9,partition 1, 25.033888, 46.625023, 4.180192
2480, 12869.712,   0.560,    113.112, 150.384,3075200,147609600, 49203200, 48,16,partition 2, 38.561855, 104.378174, 7.443968
1860, 12869.712,   0.697,    113.666, 151.031,3075200,83030400, 27676800, 27,9,partition 1, 25.071680, 47.055073, 4.175072
2480, 12869.712,   0.697,    113.666, 151.031,3075200,147609600, 49203200, 48,16,partition 2, 39.038975, 104.513153, 7.478912
1860, 12869.712,   0.561,    113.510, 150.878,3075200,83030400, 27676800, 27,9,partition 1, 25.039007, 46.885822, 4.216736
2480, 12869.712,   0.561,    113.510, 150.878,3075200,147609600, 49203200, 48,16,partition 2, 38.827263, 104.593987, 7.456992
1860, 12869.712,   0.630,    113.610, 150.991,3075200,83030400, 27676800, 27,9,partition 1, 25.155231, 46.866688, 4.207200
2480, 12869.712,   0.630,    113.610, 150.991,3075200,147609600, 49203200, 48,16,partition 2, 39.026402, 104.498398, 7.466016
1860, 12869.712,   0.645,    113.673, 151.080,3075200,83030400, 27676800, 27,9,partition 1, 25.055679, 47.023842, 4.185952
2480, 12869.712,   0.645,    113.673, 151.080,3075200,147609600, 49203200, 48,16,partition 2, 38.991199, 104.633728, 7.455200
1860, 12869.712,   0.584,    113.599, 150.887,3075200,83030400, 27676800, 27,9,partition 1, 25.005312, 47.096512, 4.209280
2480, 12869.712,   0.584,    113.599, 150.887,3075200,147609600, 49203200, 48,16,partition 2, 39.010399, 104.398430, 7.478144
1860, 12869.712,   0.585,    113.537, 150.928,3075200,83030400, 27676800, 27,9,partition 1, 25.041311, 46.889057, 4.215808
2480, 12869.712,   0.585,    113.537, 150.928,3075200,147609600, 49203200, 48,16,partition 2, 38.806751, 104.573021, 7.548000
1860, 12869.712,   0.652,    113.494, 150.804,3075200,83030400, 27676800, 27,9,partition 1, 25.124128, 46.854881, 4.204896
2480, 12869.712,   0.652,    113.494, 150.804,3075200,147609600, 49203200, 48,16,partition 2, 38.887840, 104.492386, 7.424032
1860, 12869.712,   0.657,    113.361, 150.653,3075200,83030400, 27676800, 27,9,partition 1, 25.016129, 46.877342, 4.174368
2480, 12869.712,   0.657,    113.361, 150.653,3075200,147609600, 49203200, 48,16,partition 2, 38.760223, 104.446014, 7.446976
1860, 12869.712,   0.567,    113.413, 150.695,3075200,83030400, 27676800, 27,9,partition 1, 25.043743, 46.916256, 4.171168
2480, 12869.712,   0.567,    113.413, 150.695,3075200,147609600, 49203200, 48,16,partition 2, 38.857025, 104.379265, 7.458368
1860, 12869.712,   0.589,    113.441, 150.823,3075200,83030400, 27676800, 27,9,partition 1, 25.053663, 46.833664, 4.172544
2480, 12869.712,   0.589,    113.441, 150.823,3075200,147609600, 49203200, 48,16,partition 2, 38.823902, 104.556320, 7.442592
1860, 12869.712,   0.558,    113.617, 150.912,3075200,83030400, 27676800, 27,9,partition 1, 25.042433, 47.085121, 4.194496
2480, 12869.712,   0.558,    113.617, 150.912,3075200,147609600, 49203200, 48,16,partition 2, 39.038143, 104.421471, 7.452544
1860, 12869.712,   0.546,    113.539, 150.837,3075200,83030400, 27676800, 27,9,partition 1, 25.073919, 46.962112, 4.205536
2480, 12869.712,   0.546,    113.539, 150.837,3075200,147609600, 49203200, 48,16,partition 2, 38.956161, 104.417313, 7.463232
1860, 12869.712,   0.590,    113.401, 150.724,3075200,83030400, 27676800, 27,9,partition 1, 25.004959, 46.898304, 4.174304
2480, 12869.712,   0.590,    113.401, 150.724,3075200,147609600, 49203200, 48,16,partition 2, 38.784031, 104.489021, 7.450496
1860, 12869.712,   0.559,    113.458, 150.761,3075200,83030400, 27676800, 27,9,partition 1, 25.073408, 46.872478, 4.208928
2480, 12869.712,   0.559,    113.458, 150.761,3075200,147609600, 49203200, 48,16,partition 2, 38.830559, 104.495583, 7.434368
1860, 12869.712,   0.557,    113.423, 150.719,3075200,83030400, 27676800, 27,9,partition 1, 25.037888, 46.883873, 4.206144
2480, 12869.712,   0.557,    113.423, 150.719,3075200,147609600, 49203200, 48,16,partition 2, 38.825535, 104.464607, 7.428800
1860, 12869.712,   0.559,    113.405, 150.695,3075200,83030400, 27676800, 27,9,partition 1, 25.079712, 46.858559, 4.177152
2480, 12869.712,   0.559,    113.405, 150.695,3075200,147609600, 49203200, 48,16,partition 2, 38.866528, 104.409149, 7.419328
1860, 12869.712,   0.569,    113.615, 150.896,3075200,83030400, 27676800, 27,9,partition 1, 25.068895, 47.076641, 4.189056
2480, 12869.712,   0.569,    113.615, 150.896,3075200,147609600, 49203200, 48,16,partition 2, 39.057983, 104.374115, 7.463456
1860, 12869.712,   0.618,    113.386, 150.650,3075200,83030400, 27676800, 27,9,partition 1, 25.049440, 46.865986, 4.206112
2480, 12869.712,   0.618,    113.386, 150.650,3075200,147609600, 49203200, 48,16,partition 2, 38.833599, 104.373985, 7.442784
1860, 12869.712,   0.758,    113.405, 150.707,3075200,83030400, 27676800, 27,9,partition 1, 25.016384, 46.889278, 4.198336
2480, 12869.712,   0.758,    113.405, 150.707,3075200,147609600, 49203200, 48,16,partition 2, 38.768738, 104.494049, 7.443744
1860, 12869.712,   0.549,    113.409, 150.732,3075200,83030400, 27676800, 27,9,partition 1, 25.015167, 46.859585, 4.211616
2480, 12869.712,   0.549,    113.409, 150.732,3075200,147609600, 49203200, 48,16,partition 2, 38.765152, 104.532669, 7.434592
1860, 12869.712,   0.540,    113.349, 150.636,3075200,83030400, 27676800, 27,9,partition 1, 24.985184, 46.901985, 4.175840
2480, 12869.712,   0.540,    113.349, 150.636,3075200,147609600, 49203200, 48,16,partition 2, 38.771873, 104.416641, 7.447200
1860, 12869.712,   0.581,    113.667, 150.955,3075200,83030400, 27676800, 27,9,partition 1, 25.057119, 47.129791, 4.192544
2480, 12869.712,   0.581,    113.667, 150.955,3075200,147609600, 49203200, 48,16,partition 2, 39.061695, 104.447327, 7.445984
1860, 12869.712,   0.642,    113.539, 150.880,3075200,83030400, 27676800, 27,9,partition 1, 25.002111, 47.008640, 4.187040
2480, 12869.712,   0.642,    113.539, 150.880,3075200,147609600, 49203200, 48,16,partition 2, 38.932671, 104.499268, 7.448000
1860, 12869.712,   0.658,    113.530, 150.919,3075200,83030400, 27676800, 27,9,partition 1, 25.029696, 46.907425, 4.204736
2480, 12869.712,   0.658,    113.530, 150.919,3075200,147609600, 49203200, 48,16,partition 2, 38.813057, 104.627678, 7.478080
1860, 12869.712,   0.549,    113.541, 150.878,3075200,83030400, 27676800, 27,9,partition 1, 25.060287, 46.967682, 4.176000
2480, 12869.712,   0.549,    113.541, 150.878,3075200,147609600, 49203200, 48,16,partition 2, 38.929790, 104.484924, 7.463104
1860, 12869.712,   0.653,    113.381, 150.674,3075200,83030400, 27676800, 27,9,partition 1, 25.013887, 46.896866, 4.177440
2480, 12869.712,   0.653,    113.381, 150.674,3075200,147609600, 49203200, 48,16,partition 2, 38.752224, 104.486046, 7.435744
1860, 12869.712,   0.580,    113.508, 150.957,3075200,83030400, 27676800, 27,9,partition 1, 25.015841, 46.871071, 4.172160
2480, 12869.712,   0.580,    113.508, 150.957,3075200,147609600, 49203200, 48,16,partition 2, 38.805374, 104.701508, 7.450400
1860, 12869.712,   0.600,    113.434, 150.747,3075200,83030400, 27676800, 27,9,partition 1, 25.080511, 46.851330, 4.190144
2480, 12869.712,   0.600,    113.434, 150.747,3075200,147609600, 49203200, 48,16,partition 2, 38.873920, 104.441437, 7.431456
1860, 12869.712,   0.668,    113.462, 150.784,3075200,83030400, 27676800, 27,9,partition 1, 25.125153, 46.822975, 4.193056
2480, 12869.712,   0.668,    113.462, 150.784,3075200,147609600, 49203200, 48,16,partition 2, 38.896896, 104.445442, 7.441440
1860, 12869.712,   0.709,    113.392, 150.719,3075200,83030400, 27676800, 27,9,partition 1, 25.003616, 46.874882, 4.187040
2480, 12869.712,   0.709,    113.392, 150.719,3075200,147609600, 49203200, 48,16,partition 2, 38.761887, 104.529282, 7.427712
1860, 12869.712,   0.658,    113.411, 150.720,3075200,83030400, 27676800, 27,9,partition 1, 25.027552, 46.861439, 4.213280
2480, 12869.712,   0.658,    113.411, 150.720,3075200,147609600, 49203200, 48,16,partition 2, 38.795807, 104.461632, 7.462432
1860, 12869.712,   0.550,    113.358, 150.643,3075200,83030400, 27676800, 27,9,partition 1, 25.012096, 46.875614, 4.185376
2480, 12869.712,   0.550,    113.358, 150.643,3075200,147609600, 49203200, 48,16,partition 2, 38.771198, 104.420639, 7.451616
1860, 12869.712,   0.651,    113.597, 150.883,3075200,83030400, 27676800, 27,9,partition 1, 25.057472, 47.069153, 4.183840
2480, 12869.712,   0.651,    113.597, 150.883,3075200,147609600, 49203200, 48,16,partition 2, 39.067135, 104.340477, 7.475040
1860, 12869.712,   0.651,    113.399, 150.670,3075200,83030400, 27676800, 27,9,partition 1, 25.051905, 46.868031, 4.207360
2480, 12869.712,   0.651,    113.399, 150.670,3075200,147609600, 49203200, 48,16,partition 2, 38.847935, 104.387421, 7.434432
1860, 12869.712,   0.575,    113.463, 150.769,3075200,83030400, 27676800, 27,9,partition 1, 25.044064, 46.919998, 4.192608
2480, 12869.712,   0.575,    113.463, 150.769,3075200,147609600, 49203200, 48,16,partition 2, 38.887810, 104.439011, 7.441856
1860, 12869.712,   0.693,    113.350, 150.656,3075200,83030400, 27676800, 27,9,partition 1, 25.033344, 46.834015, 4.176000
2480, 12869.712,   0.693,    113.350, 150.656,3075200,147609600, 49203200, 48,16,partition 2, 38.774239, 104.452003, 7.430016
1860, 12869.712,   0.547,    113.419, 150.746,3075200,83030400, 27676800, 27,9,partition 1, 25.050688, 46.858208, 4.182912
2480, 12869.712,   0.547,    113.419, 150.746,3075200,147609600, 49203200, 48,16,partition 2, 38.817760, 104.473824, 7.454208
1860, 12869.712,   0.582,    113.411, 150.671,3075200,83030400, 27676800, 27,9,partition 1, 25.055967, 46.895519, 4.199168
2480, 12869.712,   0.582,    113.411, 150.671,3075200,147609600, 49203200, 48,16,partition 2, 38.859520, 104.380669, 7.431072
1860, 12869.712,   0.648,    113.639, 151.108,3075200,83030400, 27676800, 27,9,partition 1, 25.112000, 46.838848, 4.218368
2480, 12869.712,   0.648,    113.639, 151.108,3075200,147609600, 49203200, 48,16,partition 2, 38.894463, 104.769249, 7.444384
1860, 12869.712,   0.598,    113.348, 150.605,3075200,83030400, 27676800, 27,9,partition 1, 25.019424, 46.891903, 4.178496
2480, 12869.712,   0.598,    113.348, 150.605,3075200,147609600, 49203200, 48,16,partition 2, 38.778240, 104.367683, 7.459392
1860, 12869.712,   0.593,    113.391, 150.754,3075200,83030400, 27676800, 27,9,partition 1, 25.004288, 46.838242, 4.184384
2480, 12869.712,   0.593,    113.391, 150.754,3075200,147609600, 49203200, 48,16,partition 2, 38.777279, 104.555458, 7.421728
1860, 12869.712,   0.744,    113.426, 150.729,3075200,83030400, 27676800, 27,9,partition 1, 25.035488, 46.895103, 4.193152
2480, 12869.712,   0.744,    113.426, 150.729,3075200,147609600, 49203200, 48,16,partition 2, 38.815681, 104.454147, 7.459360
1860, 12869.712,   0.598,    113.546, 150.874,3075200,83030400, 27676800, 27,9,partition 1, 25.070496, 46.930943, 4.216320
2480, 12869.712,   0.598,    113.546, 150.874,3075200,147609600, 49203200, 48,16,partition 2, 38.902882, 104.536957, 7.434016
1860, 12869.712,   0.610,    113.493, 150.792,3075200,83030400, 27676800, 27,9,partition 1, 25.019104, 46.967327, 4.207328
2480, 12869.712,   0.610,    113.493, 150.792,3075200,147609600, 49203200, 48,16,partition 2, 38.835262, 104.375458, 7.581024
1860, 12869.712,   0.695,    113.483, 150.822,3075200,83030400, 27676800, 27,9,partition 1, 25.015743, 46.938335, 4.189312
2480, 12869.712,   0.695,    113.483, 150.822,3075200,147609600, 49203200, 48,16,partition 2, 38.834400, 104.511711, 7.475680
1860, 12869.712,   0.564,    113.598, 150.946,3075200,83030400, 27676800, 27,9,partition 1, 25.057760, 47.002750, 4.190016
2480, 12869.712,   0.564,    113.598, 150.946,3075200,147609600, 49203200, 48,16,partition 2, 38.957535, 104.526688, 7.462016
1860, 12869.712,   0.595,    113.446, 150.791,3075200,83030400, 27676800, 27,9,partition 1, 25.034559, 46.862591, 4.204416
2480, 12869.712,   0.595,    113.446, 150.791,3075200,147609600, 49203200, 48,16,partition 2, 38.774433, 104.582077, 7.434656
1860, 12869.712,   0.562,    113.405, 150.718,3075200,83030400, 27676800, 27,9,partition 1, 25.062048, 46.835041, 4.195808
2480, 12869.712,   0.562,    113.405, 150.718,3075200,147609600, 49203200, 48,16,partition 2, 38.811970, 104.452766, 7.453152
1860, 12869.712,   0.569,    113.418, 150.750,3075200,83030400, 27676800, 27,9,partition 1, 25.034304, 46.877983, 4.174048
2480, 12869.712,   0.569,    113.418, 150.750,3075200,147609600, 49203200, 48,16,partition 2, 38.833313, 104.474876, 7.441856
1860, 12869.712,   0.589,    113.479, 150.784,3075200,83030400, 27676800, 27,9,partition 1, 25.061312, 46.909664, 4.202912
2480, 12869.712,   0.589,    113.479, 150.784,3075200,147609600, 49203200, 48,16,partition 2, 38.861408, 104.480225, 7.442400
1860, 12869.712,   0.534,    113.428, 150.761,3075200,83030400, 27676800, 27,9,partition 1, 25.024063, 46.861118, 4.209792
2480, 12869.712,   0.534,    113.428, 150.761,3075200,147609600, 49203200, 48,16,partition 2, 38.797184, 104.506622, 7.457568
1860, 12869.712,   0.578,    113.400, 150.658,3075200,83030400, 27676800, 27,9,partition 1, 25.051071, 46.886944, 4.204032
2480, 12869.712,   0.578,    113.400, 150.658,3075200,147609600, 49203200, 48,16,partition 2, 38.815006, 104.402687, 7.440448
1860, 12869.712,   0.663,    113.350, 150.642,3075200,83030400, 27676800, 27,9,partition 1, 24.980064, 46.894817, 4.183040
2480, 12869.712,   0.663,    113.350, 150.642,3075200,147609600, 49203200, 48,16,partition 2, 38.804577, 104.422783, 7.414816
1860, 12869.712,   0.519,    113.511, 150.869,3075200,83030400, 27676800, 27,9,partition 1, 25.107807, 46.862720, 4.181504
2480, 12869.712,   0.519,    113.511, 150.869,3075200,147609600, 49203200, 48,16,partition 2, 38.893921, 104.516899, 7.458656
1860, 12869.712,   0.585,    113.461, 150.844,3075200,83030400, 27676800, 27,9,partition 1, 25.008512, 46.875458, 4.193728
2480, 12869.712,   0.585,    113.461, 150.844,3075200,147609600, 49203200, 48,16,partition 2, 38.763935, 104.614754, 7.465056
