#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
256,  33.554,   0.751,      1.069,   1.135,524288,1572864, 524288, 6,2,partition 1, 0.543712, 0.257792, 0.202304
256,  33.554,   0.751,      1.069,   1.135,524288,1572864, 524288, 6,2,partition 2, 0.802688, 0.246592, 0.085664
256,  33.554,   0.474,      0.840,   0.882,524288,1572864, 524288, 6,2,partition 1, 0.501184, 0.204736, 0.092384
256,  33.554,   0.474,      0.840,   0.882,524288,1572864, 524288, 6,2,partition 2, 0.591328, 0.188768, 0.102400
256,  33.554,   0.432,      0.813,   0.854,524288,1572864, 524288, 6,2,partition 1, 0.479872, 0.202272, 0.088608
256,  33.554,   0.432,      0.813,   0.854,524288,1572864, 524288, 6,2,partition 2, 0.570400, 0.195264, 0.088608
256,  33.554,   0.475,      0.844,   0.886,524288,1572864, 524288, 6,2,partition 1, 0.496256, 0.211136, 0.094880
256,  33.554,   0.475,      0.844,   0.886,524288,1572864, 524288, 6,2,partition 2, 0.586080, 0.194176, 0.105984
256,  33.554,   0.476,      0.843,   0.885,524288,1572864, 524288, 6,2,partition 1, 0.496864, 0.213216, 0.091456
256,  33.554,   0.476,      0.843,   0.885,524288,1572864, 524288, 6,2,partition 2, 0.595168, 0.194496, 0.095488
512, 268.435,   0.375,      3.102,   3.599,524288,6291456, 2097152, 24,8,partition 1, 2.205216, 1.057984, 0.335328
512, 268.435,   0.375,      3.102,   3.599,524288,6291456, 2097152, 24,8,partition 2, 1.220960, 1.051072, 0.333248
512, 268.435,   0.534,      3.142,   3.657,524288,6291456, 2097152, 24,8,partition 1, 2.209152, 1.114464, 0.333568
512, 268.435,   0.534,      3.142,   3.657,524288,6291456, 2097152, 24,8,partition 2, 1.228768, 1.063360, 0.334336
512, 268.435,   0.403,      3.114,   3.595,524288,6291456, 2097152, 24,8,partition 1, 2.198464, 1.065824, 0.330272
512, 268.435,   0.403,      3.114,   3.595,524288,6291456, 2097152, 24,8,partition 2, 1.215968, 1.082560, 0.334592
512, 268.435,   0.410,      3.091,   3.582,524288,6291456, 2097152, 24,8,partition 1, 2.195008, 1.048000, 0.338592
512, 268.435,   0.410,      3.091,   3.582,524288,6291456, 2097152, 24,8,partition 2, 1.216160, 1.052992, 0.330784
512, 268.435,   0.542,      3.116,   3.600,524288,6291456, 2097152, 24,8,partition 1, 2.212608, 1.053984, 0.333664
512, 268.435,   0.542,      3.116,   3.600,524288,6291456, 2097152, 24,8,partition 2, 1.227008, 1.074912, 0.329792
768, 905.970,   0.432,      7.809,   8.853,524288,14155776, 4718592, 54,18,partition 1, 4.898720, 3.214880, 0.739584
768, 905.970,   0.432,      7.809,   8.853,524288,14155776, 4718592, 54,18,partition 2, 2.576576, 3.449792, 0.738464
768, 905.970,   0.441,      8.216,   8.746,524288,14155776, 4718592, 54,18,partition 1, 3.752512, 3.196000, 0.738464
768, 905.970,   0.441,      8.216,   8.746,524288,14155776, 4718592, 54,18,partition 2, 4.825792, 3.185376, 0.734432
768, 905.970,   0.554,      8.228,   8.754,524288,14155776, 4718592, 54,18,partition 1, 4.840864, 3.177472, 0.735776
768, 905.970,   0.554,      8.228,   8.754,524288,14155776, 4718592, 54,18,partition 2, 3.767520, 3.194112, 0.741088
768, 905.970,   0.536,      8.241,   8.770,524288,14155776, 4718592, 54,18,partition 1, 3.774656, 3.199776, 0.737920
768, 905.970,   0.536,      8.241,   8.770,524288,14155776, 4718592, 54,18,partition 2, 4.848768, 3.186880, 0.734432
768, 905.970,   0.499,      8.232,   8.762,524288,14155776, 4718592, 54,18,partition 1, 4.836128, 3.185920, 0.739616
768, 905.970,   0.499,      8.232,   8.762,524288,14155776, 4718592, 54,18,partition 2, 3.763648, 3.200288, 0.738144
1024, 2147.484,   0.605,     18.518,  18.520,524288,25165824, 8388608, 96,32,partition 1, 8.616160, 7.548736, 2.355296
1024, 2147.484,   0.605,     18.518,  18.520,524288,25165824, 8388608, 96,32,partition 2, 8.345600, 7.564608, 2.606592
1024, 2147.484,   0.512,     18.491,  18.492,524288,25165824, 8388608, 96,32,partition 1, 8.316928, 7.576576, 2.595392
1024, 2147.484,   0.512,     18.491,  18.492,524288,25165824, 8388608, 96,32,partition 2, 8.587552, 7.557344, 2.347392
1024, 2147.484,   0.468,     18.501,  18.502,524288,25165824, 8388608, 96,32,partition 1, 8.343392, 7.559744, 2.595744
1024, 2147.484,   0.468,     18.501,  18.502,524288,25165824, 8388608, 96,32,partition 2, 8.614880, 7.558880, 2.328512
1024, 2147.484,   0.463,     18.490,  18.492,524288,25165824, 8388608, 96,32,partition 1, 8.325472, 7.565664, 2.596960
1024, 2147.484,   0.463,     18.490,  18.492,524288,25165824, 8388608, 96,32,partition 2, 8.596288, 7.547360, 2.348128
1024, 2147.484,   0.468,     18.466,  18.468,524288,25165824, 8388608, 96,32,partition 1, 8.580032, 7.561952, 2.326016
1024, 2147.484,   0.468,     18.466,  18.468,524288,25165824, 8388608, 96,32,partition 2, 8.309440, 7.557856, 2.597312
1280, 4194.304,   0.424,     31.654,  32.018,524288,39321600, 13107200, 150,50,partition 1, 13.427872, 14.542784, 3.318528
1280, 4194.304,   0.424,     31.654,  32.018,524288,39321600, 13107200, 150,50,partition 2, 13.441248, 14.536064, 4.040864
1280, 4194.304,   0.493,     31.893,  32.257,524288,39321600, 13107200, 150,50,partition 1, 13.426112, 14.785248, 3.317312
1280, 4194.304,   0.493,     31.893,  32.257,524288,39321600, 13107200, 150,50,partition 2, 13.434752, 14.783392, 4.039104
1280, 4194.304,   0.480,     32.001,  32.325,524288,39321600, 13107200, 150,50,partition 1, 13.442336, 14.832192, 3.401792
1280, 4194.304,   0.480,     32.001,  32.325,524288,39321600, 13107200, 150,50,partition 2, 13.432768, 14.850560, 4.041792
1280, 4194.304,   0.438,     31.916,  32.281,524288,39321600, 13107200, 150,50,partition 1, 13.438208, 14.794592, 3.319072
1280, 4194.304,   0.438,     31.916,  32.281,524288,39321600, 13107200, 150,50,partition 2, 13.429056, 14.810592, 4.041056
1280, 4194.304,   0.540,     31.906,  32.270,524288,39321600, 13107200, 150,50,partition 1, 13.425600, 14.792928, 3.322560
1280, 4194.304,   0.540,     31.906,  32.270,524288,39321600, 13107200, 150,50,partition 2, 13.436000, 14.789472, 4.044544
1536, 7247.757,   0.536,     49.778,  49.901,524288,56623104, 18874368, 216,72,partition 1, 19.043327, 25.030785, 5.580704
1536, 7247.757,   0.536,     49.778,  49.901,524288,56623104, 18874368, 216,72,partition 2, 19.309313, 24.773409, 5.818528
1536, 7247.757,   0.491,     49.762,  49.926,524288,56623104, 18874368, 216,72,partition 1, 19.333569, 24.767616, 5.497888
1536, 7247.757,   0.491,     49.762,  49.926,524288,56623104, 18874368, 216,72,partition 2, 19.067104, 25.073664, 5.784864
1536, 7247.757,   0.476,     45.981,  47.436,524288,56623104, 18874368, 216,72,partition 1, 19.384960, 24.734880, 3.315712
1536, 7247.757,   0.476,     45.981,  47.436,524288,56623104, 18874368, 216,72,partition 2, 16.524481, 25.058176, 2.944256
1536, 7247.757,   0.538,     49.866,  49.989,524288,56623104, 18874368, 216,72,partition 1, 19.347456, 24.819777, 5.821568
1536, 7247.757,   0.538,     49.866,  49.989,524288,56623104, 18874368, 216,72,partition 2, 19.080704, 25.079744, 5.581856
1536, 7247.757,   0.447,     49.975,  50.058,524288,56623104, 18874368, 216,72,partition 1, 19.165184, 25.073280, 5.819744
1536, 7247.757,   0.447,     49.975,  50.058,524288,56623104, 18874368, 216,72,partition 2, 19.433151, 24.798464, 5.661056
1792, 11509.170,   0.501,     72.687,  72.729,524288,77070336, 25690112, 294,98,partition 1, 26.245792, 39.377918, 7.105344
1792, 11509.170,   0.501,     72.687,  72.729,524288,77070336, 25690112, 294,98,partition 2, 25.180256, 39.621376, 7.843104
1792, 11509.170,   0.449,     72.761,  72.763,524288,77070336, 25690112, 294,98,partition 1, 25.146879, 39.688095, 7.924032
1792, 11509.170,   0.449,     72.761,  72.763,524288,77070336, 25690112, 294,98,partition 2, 26.210079, 39.281822, 7.271392
1792, 11509.170,   0.437,     72.927,  72.928,524288,77070336, 25690112, 294,98,partition 1, 25.225632, 39.778496, 7.920672
1792, 11509.170,   0.437,     72.927,  72.928,524288,77070336, 25690112, 294,98,partition 2, 26.289984, 39.262657, 7.375744
1792, 11509.170,   0.748,     72.688,  72.730,524288,77070336, 25690112, 294,98,partition 1, 26.138784, 39.304447, 7.202528
1792, 11509.170,   0.748,     72.688,  72.730,524288,77070336, 25690112, 294,98,partition 2, 25.078049, 39.723328, 7.928352
1792, 11509.170,   0.487,     70.926,  71.572,524288,77070336, 25690112, 294,98,partition 1, 26.200865, 39.271809, 6.099808
1792, 11509.170,   0.487,     70.926,  71.572,524288,77070336, 25690112, 294,98,partition 2, 23.897535, 39.736927, 6.645344
2048, 17179.869,   0.498,    100.413, 101.019,524288,100663296, 33554432, 384,128,partition 1, 34.252895, 58.380898, 8.385344
2048, 17179.869,   0.498,    100.413, 101.019,524288,100663296, 33554432, 384,128,partition 2, 31.944351, 58.720798, 9.141056
2048, 17179.869,   0.581,    101.505, 102.111,524288,100663296, 33554432, 384,128,partition 1, 34.147903, 58.449726, 9.513120
2048, 17179.869,   0.581,    101.505, 102.111,524288,100663296, 33554432, 384,128,partition 2, 33.086178, 58.687935, 9.125568
2048, 17179.869,   0.555,    101.741, 102.314,524288,100663296, 33554432, 384,128,partition 1, 34.251839, 58.412930, 9.649024
2048, 17179.869,   0.555,    101.741, 102.314,524288,100663296, 33554432, 384,128,partition 2, 33.184639, 58.775616, 9.208512
2048, 17179.869,   0.553,    101.548, 102.154,524288,100663296, 33554432, 384,128,partition 1, 33.129440, 58.682369, 9.129760
2048, 17179.869,   0.553,    101.548, 102.154,524288,100663296, 33554432, 384,128,partition 2, 34.205345, 58.435841, 9.512992
2048, 17179.869,   0.513,    100.459, 100.985,524288,100663296, 33554432, 384,128,partition 1, 34.267456, 58.394978, 8.322688
2048, 17179.869,   0.513,    100.459, 100.985,524288,100663296, 33554432, 384,128,partition 2, 31.957409, 58.673855, 9.302304
2304, 24461.181,   0.654,    135.330, 136.620,524288,127401984, 42467328, 486,162,partition 1, 43.348255, 82.656479, 10.615200
2304, 24461.181,   0.654,    135.330, 136.620,524288,127401984, 42467328, 486,162,partition 2, 40.502464, 83.025635, 10.512384
2304, 24461.181,   0.538,    135.418, 136.748,524288,127401984, 42467328, 486,162,partition 1, 43.471809, 82.751869, 10.524320
2304, 24461.181,   0.538,    135.418, 136.748,524288,127401984, 42467328, 486,162,partition 2, 40.623295, 83.014656, 10.449408
2304, 24461.181,   0.500,    135.529, 136.779,524288,127401984, 42467328, 486,162,partition 1, 43.400513, 82.704926, 10.673696
2304, 24461.181,   0.500,    135.529, 136.779,524288,127401984, 42467328, 486,162,partition 2, 40.557377, 83.110878, 10.610816
2304, 24461.181,   0.575,    135.526, 136.816,524288,127401984, 42467328, 486,162,partition 1, 43.427647, 82.676544, 10.712096
2304, 24461.181,   0.575,    135.526, 136.816,524288,127401984, 42467328, 486,162,partition 2, 40.583138, 83.136414, 10.516352
2304, 24461.181,   0.492,    135.536, 136.826,524288,127401984, 42467328, 486,162,partition 1, 43.578655, 82.744125, 10.503456
2304, 24461.181,   0.492,    135.536, 136.826,524288,127401984, 42467328, 486,162,partition 2, 40.716736, 83.000160, 10.528896
2560, 33554.432,   0.576,    179.896, 181.307,524288,157286400, 52428800, 600,200,partition 1, 53.583935, 113.691612, 14.031104
2560, 33554.432,   0.576,    179.896, 181.307,524288,157286400, 52428800, 600,200,partition 2, 51.006016, 114.142242, 13.336480
2560, 33554.432,   0.558,    179.549, 181.000,524288,157286400, 52428800, 600,200,partition 1, 53.584000, 113.710464, 13.705632
2560, 33554.432,   0.558,    179.549, 181.000,524288,157286400, 52428800, 600,200,partition 2, 51.004417, 113.831459, 13.262368
2560, 33554.432,   0.537,    180.052, 181.464,524288,157286400, 52428800, 600,200,partition 1, 53.995682, 113.707329, 13.760544
2560, 33554.432,   0.537,    180.052, 181.464,524288,157286400, 52428800, 600,200,partition 2, 51.390430, 113.912605, 13.337408
2560, 33554.432,   0.506,    181.755, 182.483,524288,157286400, 52428800, 600,200,partition 1, 53.845215, 114.077148, 14.560192
2560, 33554.432,   0.506,    181.755, 182.483,524288,157286400, 52428800, 600,200,partition 2, 52.503647, 113.826782, 14.697792
2560, 33554.432,   0.498,    182.067, 182.794,524288,157286400, 52428800, 600,200,partition 1, 54.161983, 113.722397, 14.909248
2560, 33554.432,   0.498,    182.067, 182.794,524288,157286400, 52428800, 600,200,partition 2, 52.808514, 113.827202, 14.704288
2816, 44660.949,   0.499,    234.937, 235.303,524288,190316544, 63438848, 726,242,partition 1, 64.534813, 151.230972, 18.806240
2816, 44660.949,   0.499,    234.937, 235.303,524288,190316544, 63438848, 726,242,partition 2, 64.801056, 151.036285, 19.465441
2816, 44660.949,   0.498,    235.095, 235.339,524288,190316544, 63438848, 726,242,partition 1, 64.931747, 150.874908, 19.044960
2816, 44660.949,   0.498,    235.095, 235.339,524288,190316544, 63438848, 726,242,partition 2, 64.665504, 151.210556, 19.462912
2816, 44660.949,   0.542,    234.985, 235.269,524288,190316544, 63438848, 726,242,partition 1, 64.497757, 151.226654, 18.976608
2816, 44660.949,   0.542,    234.985, 235.269,524288,190316544, 63438848, 726,242,partition 2, 64.763168, 151.108063, 19.398016
2816, 44660.949,   0.634,    235.094, 235.338,524288,190316544, 63438848, 726,242,partition 1, 65.113441, 150.683929, 19.053247
2816, 44660.949,   0.634,    235.094, 235.338,524288,190316544, 63438848, 726,242,partition 2, 64.843452, 151.277603, 19.217312
2816, 44660.949,   0.517,    232.053, 233.666,524288,190316544, 63438848, 726,242,partition 1, 65.592705, 150.959778, 17.113504
2816, 44660.949,   0.517,    232.053, 233.666,524288,190316544, 63438848, 726,242,partition 2, 62.711201, 151.412186, 16.317600
3072, 57982.058,   0.477,    295.035, 295.561,524288,226492416, 75497472, 864,288,partition 1, 77.799683, 195.395142, 22.365824
3072, 57982.058,   0.477,    295.035, 295.561,524288,226492416, 75497472, 864,288,partition 2, 76.722275, 195.580444, 22.207359
3072, 57982.058,   0.507,    295.036, 295.602,524288,226492416, 75497472, 864,288,partition 1, 76.952766, 195.404449, 22.113632
3072, 57982.058,   0.507,    295.036, 295.602,524288,226492416, 75497472, 864,288,partition 2, 78.032066, 195.177734, 22.391840
3072, 57982.058,   0.477,    294.983, 295.589,524288,226492416, 75497472, 864,288,partition 1, 77.776413, 195.161438, 22.651327
3072, 57982.058,   0.477,    294.983, 295.589,524288,226492416, 75497472, 864,288,partition 2, 76.785919, 195.551163, 22.040224
3072, 57982.058,   0.476,    294.817, 295.383,524288,226492416, 75497472, 864,288,partition 1, 77.507843, 195.215195, 22.659777
3072, 57982.058,   0.476,    294.817, 295.383,524288,226492416, 75497472, 864,288,partition 2, 76.432610, 195.704834, 22.114401
