#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
1280, 1769.472,   0.760,     21.495,  27.165,819200,39321600, 13107200, 48,16,partition 1, 10.632928, 14.518912, 2.012928
960, 1769.472,   0.760,     21.495,  27.165,819200,22118400, 7372800, 27,9,partition 2, 8.449312, 6.217984, 1.157120
1280, 1769.472,   0.494,     21.662,  27.335,819200,39321600, 13107200, 48,16,partition 1, 10.791328, 14.526528, 2.017216
960, 1769.472,   0.494,     21.662,  27.335,819200,22118400, 7372800, 27,9,partition 2, 8.610752, 6.214560, 1.164288
1280, 1769.472,   0.503,     21.766,  27.437,819200,39321600, 13107200, 48,16,partition 1, 10.894688, 14.517568, 2.025216
960, 1769.472,   0.503,     21.766,  27.437,819200,22118400, 7372800, 27,9,partition 2, 8.725760, 6.208928, 1.159904
1280, 1769.472,   0.529,     21.766,  27.441,819200,39321600, 13107200, 48,16,partition 1, 10.907648, 14.522432, 2.011136
960, 1769.472,   0.529,     21.766,  27.441,819200,22118400, 7372800, 27,9,partition 2, 8.736000, 6.208288, 1.146208
1280, 1769.472,   0.536,     21.763,  27.446,819200,39321600, 13107200, 48,16,partition 1, 10.898144, 14.527840, 2.020256
960, 1769.472,   0.536,     21.763,  27.446,819200,22118400, 7372800, 27,9,partition 2, 8.718816, 6.210368, 1.150336
1280, 1769.472,   0.503,     21.755,  27.432,819200,39321600, 13107200, 48,16,partition 1, 10.890720, 14.514720, 2.026304
960, 1769.472,   0.503,     21.755,  27.432,819200,22118400, 7372800, 27,9,partition 2, 8.720416, 6.203488, 1.153920
1280, 1769.472,   0.618,     21.711,  27.379,819200,39321600, 13107200, 48,16,partition 1, 10.847136, 14.511424, 2.020352
960, 1769.472,   0.618,     21.711,  27.379,819200,22118400, 7372800, 27,9,partition 2, 8.673248, 6.210752, 1.159520
1280, 1769.472,   0.508,     21.750,  27.433,819200,39321600, 13107200, 48,16,partition 1, 10.883168, 14.522304, 2.027552
960, 1769.472,   0.508,     21.750,  27.433,819200,22118400, 7372800, 27,9,partition 2, 8.709920, 6.205696, 1.151680
1280, 1769.472,   0.511,     22.036,  27.718,819200,39321600, 13107200, 48,16,partition 1, 11.171328, 14.521440, 2.025408
960, 1769.472,   0.511,     22.036,  27.718,819200,22118400, 7372800, 27,9,partition 2, 8.695040, 6.505312, 1.153056
