#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
2480, 12869.712,   0.884,    116.019, 150.548,3075200,147609600, 49203200, 48,16,partition 1, 38.657375, 104.440285, 7.449920
1860, 12869.712,   0.884,    116.019, 150.548,3075200,83030400, 27676800, 27,9,partition 2, 30.638336, 46.634624, 4.217120
2480, 12869.712,   0.585,    116.145, 150.675,3075200,147609600, 49203200, 48,16,partition 1, 38.793758, 104.425789, 7.455296
1860, 12869.712,   0.585,    116.145, 150.675,3075200,83030400, 27676800, 27,9,partition 2, 30.786625, 46.654400, 4.174496
2480, 12869.712,   0.534,    116.360, 150.918,3075200,147609600, 49203200, 48,16,partition 1, 39.013058, 104.455460, 7.449248
1860, 12869.712,   0.534,    116.360, 150.918,3075200,83030400, 27676800, 27,9,partition 2, 30.758623, 46.862015, 4.182464
2480, 12869.712,   0.595,    116.455, 151.024,3075200,147609600, 49203200, 48,16,partition 1, 39.096767, 104.447556, 7.479200
1860, 12869.712,   0.595,    116.455, 151.024,3075200,83030400, 27676800, 27,9,partition 2, 30.755936, 46.927231, 4.203904
2480, 12869.712,   0.505,    116.357, 150.869,3075200,147609600, 49203200, 48,16,partition 1, 38.984322, 104.448959, 7.435328
1860, 12869.712,   0.505,    116.357, 150.869,3075200,83030400, 27676800, 27,9,partition 2, 30.747488, 46.894657, 4.204096
2480, 12869.712,   0.521,    116.459, 150.973,3075200,147609600, 49203200, 48,16,partition 1, 39.090942, 104.395393, 7.486432
1860, 12869.712,   0.521,    116.459, 150.973,3075200,83030400, 27676800, 27,9,partition 2, 30.783520, 46.946590, 4.214624
2480, 12869.712,   0.518,    116.431, 150.969,3075200,147609600, 49203200, 48,16,partition 1, 39.071648, 104.413116, 7.483808
1860, 12869.712,   0.518,    116.431, 150.969,3075200,83030400, 27676800, 27,9,partition 2, 30.812481, 46.901890, 4.178304
