#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
960, 1769.472,   0.791,     20.221,  26.595,819200,22118400, 7372800, 27,9,partition 1, 6.466336, 6.215712, 1.164384
1280, 1769.472,   0.791,     20.221,  26.595,819200,39321600, 13107200, 48,16,partition 2, 10.063616, 14.520800, 2.010240
960, 1769.472,   0.523,     20.412,  26.788,819200,22118400, 7372800, 27,9,partition 1, 6.652032, 6.217536, 1.165888
1280, 1769.472,   0.523,     20.412,  26.788,819200,39321600, 13107200, 48,16,partition 2, 10.253184, 14.521056, 2.013504
960, 1769.472,   0.572,     20.390,  26.791,819200,22118400, 7372800, 27,9,partition 1, 6.625376, 6.213088, 1.151680
1280, 1769.472,   0.572,     20.390,  26.791,819200,39321600, 13107200, 48,16,partition 2, 10.231040, 14.523968, 2.035552
960, 1769.472,   0.580,     20.389,  26.771,819200,22118400, 7372800, 27,9,partition 1, 6.639168, 6.214080, 1.152864
1280, 1769.472,   0.580,     20.389,  26.771,819200,39321600, 13107200, 48,16,partition 2, 10.253824, 14.508160, 2.009184
960, 1769.472,   0.615,     20.397,  26.783,819200,22118400, 7372800, 27,9,partition 1, 6.645024, 6.215008, 1.150816
1280, 1769.472,   0.615,     20.397,  26.783,819200,39321600, 13107200, 48,16,partition 2, 10.233920, 14.527648, 2.021760
960, 1769.472,   0.504,     20.351,  26.734,819200,22118400, 7372800, 27,9,partition 1, 6.602528, 6.213536, 1.152640
1280, 1769.472,   0.504,     20.351,  26.734,819200,39321600, 13107200, 48,16,partition 2, 10.201376, 14.524768, 2.007712
960, 1769.472,   0.508,     20.344,  26.733,819200,22118400, 7372800, 27,9,partition 1, 6.598304, 6.208992, 1.146912
1280, 1769.472,   0.508,     20.344,  26.733,819200,39321600, 13107200, 48,16,partition 2, 10.191872, 14.521216, 2.020288
960, 1769.472,   0.537,     20.529,  26.801,819200,22118400, 7372800, 27,9,partition 1, 6.889088, 6.216544, 1.151424
1280, 1769.472,   0.537,     20.529,  26.801,819200,39321600, 13107200, 48,16,partition 2, 10.258816, 14.527136, 2.015424
960, 1769.472,   0.553,     20.464,  26.725,819200,22118400, 7372800, 27,9,partition 1, 6.846592, 6.209184, 1.148512
1280, 1769.472,   0.553,     20.464,  26.725,819200,39321600, 13107200, 48,16,partition 2, 10.216128, 14.501792, 2.006688
960, 1769.472,   0.551,     20.490,  26.729,819200,22118400, 7372800, 27,9,partition 1, 6.891168, 6.205184, 1.153792
1280, 1769.472,   0.551,     20.490,  26.729,819200,39321600, 13107200, 48,16,partition 2, 10.211648, 14.507200, 2.010592
960, 1769.472,   0.543,     20.492,  26.770,819200,22118400, 7372800, 27,9,partition 1, 6.856352, 6.201440, 1.156576
1280, 1769.472,   0.543,     20.492,  26.770,819200,39321600, 13107200, 48,16,partition 2, 10.219840, 14.536768, 2.013664
960, 1769.472,   0.496,     20.524,  26.742,819200,22118400, 7372800, 27,9,partition 1, 6.934592, 6.212256, 1.158336
1280, 1769.472,   0.496,     20.524,  26.742,819200,39321600, 13107200, 48,16,partition 2, 10.206880, 14.521856, 2.013376
960, 1769.472,   0.519,     20.482,  26.740,819200,22118400, 7372800, 27,9,partition 1, 6.853984, 6.211968, 1.158240
1280, 1769.472,   0.519,     20.482,  26.740,819200,39321600, 13107200, 48,16,partition 2, 10.201472, 14.526176, 2.012064
960, 1769.472,   0.621,     20.512,  26.765,819200,22118400, 7372800, 27,9,partition 1, 6.888800, 6.219072, 1.151136
1280, 1769.472,   0.621,     20.512,  26.765,819200,39321600, 13107200, 48,16,partition 2, 10.232640, 14.517760, 2.014400
960, 1769.472,   0.497,     20.467,  26.745,819200,22118400, 7372800, 27,9,partition 1, 6.836416, 6.208672, 1.144288
1280, 1769.472,   0.497,     20.467,  26.745,819200,39321600, 13107200, 48,16,partition 2, 10.206080, 14.517568, 2.021056
960, 1769.472,   0.556,     20.499,  26.768,819200,22118400, 7372800, 27,9,partition 1, 6.877728, 6.209056, 1.143584
1280, 1769.472,   0.556,     20.499,  26.768,819200,39321600, 13107200, 48,16,partition 2, 10.223872, 14.523424, 2.020864
960, 1769.472,   0.449,     20.466,  26.721,819200,22118400, 7372800, 27,9,partition 1, 6.844224, 6.219296, 1.148064
1280, 1769.472,   0.449,     20.466,  26.721,819200,39321600, 13107200, 48,16,partition 2, 10.184576, 14.529664, 2.006752
960, 1769.472,   0.457,     20.426,  26.700,819200,22118400, 7372800, 27,9,partition 1, 6.790528, 6.201984, 1.158400
1280, 1769.472,   0.457,     20.426,  26.700,819200,39321600, 13107200, 48,16,partition 2, 10.169440, 14.518528, 2.012288
960, 1769.472,   0.484,     20.529,  26.750,819200,22118400, 7372800, 27,9,partition 1, 6.933344, 6.218272, 1.156832
1280, 1769.472,   0.484,     20.529,  26.750,819200,39321600, 13107200, 48,16,partition 2, 10.211200, 14.522816, 2.016416
960, 1769.472,   0.503,     20.515,  26.802,819200,22118400, 7372800, 27,9,partition 1, 6.873568, 6.204128, 1.149984
1280, 1769.472,   0.503,     20.515,  26.802,819200,39321600, 13107200, 48,16,partition 2, 10.267392, 14.522784, 2.011488
960, 1769.472,   0.472,     20.436,  26.720,819200,22118400, 7372800, 27,9,partition 1, 6.800864, 6.203744, 1.147840
1280, 1769.472,   0.472,     20.436,  26.720,819200,39321600, 13107200, 48,16,partition 2, 10.183936, 14.516384, 2.019680
960, 1769.472,   0.516,     20.490,  26.744,819200,22118400, 7372800, 27,9,partition 1, 6.871936, 6.212224, 1.152768
1280, 1769.472,   0.516,     20.490,  26.744,819200,39321600, 13107200, 48,16,partition 2, 10.212832, 14.522624, 2.008384
960, 1769.472,   0.498,     20.462,  26.734,819200,22118400, 7372800, 27,9,partition 1, 6.833728, 6.202080, 1.154912
1280, 1769.472,   0.498,     20.462,  26.734,819200,39321600, 13107200, 48,16,partition 2, 10.197984, 14.515072, 2.020704
960, 1769.472,   0.443,     20.449,  26.714,819200,22118400, 7372800, 27,9,partition 1, 6.816352, 6.217664, 1.149120
1280, 1769.472,   0.443,     20.449,  26.714,819200,39321600, 13107200, 48,16,partition 2, 10.180672, 14.513984, 2.019680
960, 1769.472,   0.535,     20.499,  26.760,819200,22118400, 7372800, 27,9,partition 1, 6.876032, 6.207936, 1.154528
1280, 1769.472,   0.535,     20.499,  26.760,819200,39321600, 13107200, 48,16,partition 2, 10.197472, 14.551328, 2.011648
960, 1769.472,   0.573,     20.516,  26.800,819200,22118400, 7372800, 27,9,partition 1, 6.876704, 6.200352, 1.155808
1280, 1769.472,   0.573,     20.516,  26.800,819200,39321600, 13107200, 48,16,partition 2, 10.253504, 14.525312, 2.020736
960, 1769.472,   0.578,     20.603,  26.824,819200,22118400, 7372800, 27,9,partition 1, 7.019264, 6.205696, 1.157216
1280, 1769.472,   0.578,     20.603,  26.824,819200,39321600, 13107200, 48,16,partition 2, 10.286272, 14.522112, 2.015232
960, 1769.472,   0.554,     20.509,  26.771,819200,22118400, 7372800, 27,9,partition 1, 6.878208, 6.218016, 1.150688
