CUBLAS error: memory mapping error (11) in main at testing_dgemm_sync.cpp:143
#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
128,   4.194,   0.526,      0.868,   0.868,131072,393216, 131072, 3,1,partition 1, 0.377632, 0.372576, 0.118048
128,   4.194,   0.209,      0.359,   0.359,131072,393216, 131072, 3,1,partition 1, 0.142592, 0.181152, 0.035520
128,   4.194,   0.217,      0.351,   0.351,131072,393216, 131072, 3,1,partition 1, 0.129376, 0.188800, 0.033248
128,   4.194,   0.206,      0.381,   0.381,131072,393216, 131072, 3,1,partition 1, 0.139776, 0.184544, 0.056256
128,   4.194,   0.171,      0.350,   0.350,131072,393216, 131072, 3,1,partition 1, 0.137632, 0.165504, 0.046784
256,  33.554,   0.162,      0.611,   0.611,131072,1572864, 524288, 12,4,partition 1, 0.353824, 0.159680, 0.097248
256,  33.554,   0.176,      0.590,   0.590,131072,1572864, 524288, 12,4,partition 1, 0.336192, 0.156096, 0.098144
256,  33.554,   0.205,      0.606,   0.606,131072,1572864, 524288, 12,4,partition 1, 0.334112, 0.176864, 0.095296
256,  33.554,   0.207,      0.592,   0.592,131072,1572864, 524288, 12,4,partition 1, 0.336608, 0.158720, 0.096192
256,  33.554,   0.217,      0.611,   0.611,131072,1572864, 524288, 12,4,partition 1, 0.346880, 0.167520, 0.096960
384, 113.246,   0.211,      1.176,   1.176,131072,3538944, 1179648, 27,9,partition 1, 0.703584, 0.266848, 0.205472
384, 113.246,   0.209,      1.176,   1.176,131072,3538944, 1179648, 27,9,partition 1, 0.704224, 0.264672, 0.207200
384, 113.246,   0.232,      1.160,   1.160,131072,3538944, 1179648, 27,9,partition 1, 0.697568, 0.261056, 0.201248
384, 113.246,   0.227,      1.185,   1.185,131072,3538944, 1179648, 27,9,partition 1, 0.706208, 0.271744, 0.207456
384, 113.246,   0.221,      1.175,   1.175,131072,3538944, 1179648, 27,9,partition 1, 0.710656, 0.264384, 0.200096
512, 268.435,   0.222,      2.084,   2.084,131072,6291456, 2097152, 48,16,partition 1, 1.200736, 0.519840, 0.363008
512, 268.435,   0.207,      2.114,   2.114,131072,6291456, 2097152, 48,16,partition 1, 1.218752, 0.532128, 0.362944
512, 268.435,   0.218,      2.098,   2.098,131072,6291456, 2097152, 48,16,partition 1, 1.216736, 0.523904, 0.357056
512, 268.435,   0.218,      2.105,   2.105,131072,6291456, 2097152, 48,16,partition 1, 1.201760, 0.545600, 0.357792
512, 268.435,   0.244,      2.122,   2.122,131072,6291456, 2097152, 48,16,partition 1, 1.231008, 0.534048, 0.357248
640, 524.288,   0.217,      3.404,   3.404,131072,9830400, 3276800, 75,25,partition 1, 1.870400, 0.972192, 0.560928
640, 524.288,   0.242,      3.284,   3.284,131072,9830400, 3276800, 75,25,partition 1, 1.808416, 0.921888, 0.553952
640, 524.288,   0.219,      3.357,   3.357,131072,9830400, 3276800, 75,25,partition 1, 1.872512, 0.925568, 0.558848
640, 524.288,   0.208,      3.310,   3.310,131072,9830400, 3276800, 75,25,partition 1, 1.837184, 0.917152, 0.555232
640, 524.288,   0.214,      3.296,   3.296,131072,9830400, 3276800, 75,25,partition 1, 1.811168, 0.925344, 0.559840
768, 905.970,   0.217,      5.054,   5.054,131072,14155776, 4718592, 108,36,partition 1, 2.625056, 1.631872, 0.797408
768, 905.970,   0.203,      5.013,   5.013,131072,14155776, 4718592, 108,36,partition 1, 2.613664, 1.606464, 0.793184
768, 905.970,   0.217,      5.032,   5.032,131072,14155776, 4718592, 108,36,partition 1, 2.631040, 1.602272, 0.798656
768, 905.970,   0.229,      5.069,   5.069,131072,14155776, 4718592, 108,36,partition 1, 2.629504, 1.641248, 0.798496
768, 905.970,   0.193,      5.036,   5.036,131072,14155776, 4718592, 108,36,partition 1, 2.626496, 1.614304, 0.794912
896, 1438.646,   0.216,      7.139,   7.139,131072,19267584, 6422528, 147,49,partition 1, 3.555072, 2.495968, 1.088320
896, 1438.646,   0.215,      7.133,   7.133,131072,19267584, 6422528, 147,49,partition 1, 3.540512, 2.515488, 1.076960
896, 1438.646,   0.201,      7.265,   7.265,131072,19267584, 6422528, 147,49,partition 1, 3.558880, 2.624992, 1.080928
896, 1438.646,   0.214,      7.250,   7.250,131072,19267584, 6422528, 147,49,partition 1, 3.542016, 2.623200, 1.084640
896, 1438.646,   0.214,      7.250,   7.250,131072,19267584, 6422528, 147,49,partition 1, 3.541248, 2.613728, 1.095104
1024, 2147.484,   0.231,      9.707,   9.707,131072,25165824, 8388608, 192,64,partition 1, 4.611616, 3.675200, 1.419936
1024, 2147.484,   0.201,      9.477,   9.477,131072,25165824, 8388608, 192,64,partition 1, 4.550880, 3.507904, 1.418432
1024, 2147.484,   0.214,      9.470,   9.470,131072,25165824, 8388608, 192,64,partition 1, 4.549920, 3.505920, 1.414368
1024, 2147.484,   0.201,      9.480,   9.480,131072,25165824, 8388608, 192,64,partition 1, 4.550848, 3.518624, 1.410240
1024, 2147.484,   0.201,      9.485,   9.485,131072,25165824, 8388608, 192,64,partition 1, 4.557248, 3.511168, 1.416672
1152, 3057.648,   0.213,     12.870,  12.870,131072,31850496, 10616832, 243,81,partition 1, 5.762336, 5.321664, 1.786400
1152, 3057.648,   0.204,     12.905,  12.905,131072,31850496, 10616832, 243,81,partition 1, 5.760992, 5.356576, 1.787776
1152, 3057.648,   0.203,     12.766,  12.766,131072,31850496, 10616832, 243,81,partition 1, 5.761152, 5.223296, 1.781824
1152, 3057.648,   0.215,     12.853,  12.853,131072,31850496, 10616832, 243,81,partition 1, 5.759392, 5.305856, 1.787744
1152, 3057.648,   0.204,     12.844,  12.844,131072,31850496, 10616832, 243,81,partition 1, 5.790688, 5.265184, 1.788224
1280, 4194.304,   0.202,     16.350,  16.350,131072,39321600, 13107200, 300,100,partition 1, 7.130400, 7.020544, 2.199168
1280, 4194.304,   0.205,     16.522,  16.522,131072,39321600, 13107200, 300,100,partition 1, 7.128256, 7.190848, 2.202528
1280, 4194.304,   0.223,     16.486,  16.486,131072,39321600, 13107200, 300,100,partition 1, 7.146240, 7.133632, 2.206432
1280, 4194.304,   0.205,     16.345,  16.345,131072,39321600, 13107200, 300,100,partition 1, 7.115808, 7.026560, 2.202368
1280, 4194.304,   0.206,     16.389,  16.389,131072,39321600, 13107200, 300,100,partition 1, 7.122240, 7.066656, 2.200480
1408, 5582.619,   0.216,     20.581,  20.581,131072,47579136, 15859712, 363,121,partition 1, 8.633568, 9.275936, 2.671200
1408, 5582.619,   0.215,     20.546,  20.546,131072,47579136, 15859712, 363,121,partition 1, 8.625216, 9.257312, 2.663744
1408, 5582.619,   0.205,     20.551,  20.551,131072,47579136, 15859712, 363,121,partition 1, 8.629696, 9.257376, 2.664224
1408, 5582.619,   0.214,     20.626,  20.626,131072,47579136, 15859712, 363,121,partition 1, 8.626848, 9.332096, 2.666560
1408, 5582.619,   0.214,     20.611,  20.611,131072,47579136, 15859712, 363,121,partition 1, 8.632384, 9.309056, 2.669312
1536, 7247.757,   0.221,     25.414,  25.414,131072,56623104, 18874368, 432,144,partition 1, 10.274784, 11.974016, 3.165664
1536, 7247.757,   0.226,     25.418,  25.418,131072,56623104, 18874368, 432,144,partition 1, 10.272832, 11.977152, 3.167744
1536, 7247.757,   0.203,     25.473,  25.473,131072,56623104, 18874368, 432,144,partition 1, 10.264960, 12.039232, 3.169280
