CUBLAS error: memory mapping error (11) in main at testing_dgemm_sync.cpp:143
#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
768, 905.970,   0.787,      8.378,   8.773,4718592,14155776, 4718592, 6,2,partition 1, 4.082656, 3.185568, 0.715808
768, 905.970,   0.787,      8.378,   8.773,4718592,14155776, 4718592, 6,2,partition 2, 4.878784, 3.182240, 0.711808
768, 905.970,   0.552,      8.289,   8.683,4718592,14155776, 4718592, 6,2,partition 1, 3.990336, 3.189280, 0.715104
768, 905.970,   0.552,      8.289,   8.683,4718592,14155776, 4718592, 6,2,partition 2, 4.782976, 3.182912, 0.717216
768, 905.970,   0.464,      8.242,   8.626,4718592,14155776, 4718592, 6,2,partition 1, 3.945664, 3.192000, 0.720000
768, 905.970,   0.464,      8.242,   8.626,4718592,14155776, 4718592, 6,2,partition 2, 4.727424, 3.182720, 0.715456
768, 905.970,   0.437,      8.296,   8.685,4718592,14155776, 4718592, 6,2,partition 1, 3.991264, 3.195360, 0.719680
768, 905.970,   0.437,      8.296,   8.685,4718592,14155776, 4718592, 6,2,partition 2, 4.782336, 3.184640, 0.718240
768, 905.970,   0.433,      8.268,   8.660,4718592,14155776, 4718592, 6,2,partition 1, 3.958464, 3.200384, 0.716096
768, 905.970,   0.433,      8.268,   8.660,4718592,14155776, 4718592, 6,2,partition 2, 4.752032, 3.190816, 0.717344
1536, 7247.757,   0.512,     48.679,  49.037,4718592,56623104, 18874368, 24,8,partition 1, 18.475712, 24.722208, 5.123520
1536, 7247.757,   0.512,     48.679,  49.037,4718592,56623104, 18874368, 24,8,partition 2, 19.271809, 24.724384, 5.041152
1536, 7247.757,   0.576,     48.713,  49.071,4718592,56623104, 18874368, 24,8,partition 1, 18.541183, 24.716288, 5.097504
1536, 7247.757,   0.576,     48.713,  49.071,4718592,56623104, 18874368, 24,8,partition 2, 19.339104, 24.709087, 5.022592
1536, 7247.757,   0.562,     48.754,  49.113,4718592,56623104, 18874368, 24,8,partition 1, 18.519552, 24.726048, 5.149344
1536, 7247.757,   0.562,     48.754,  49.113,4718592,56623104, 18874368, 24,8,partition 2, 19.310783, 24.747488, 5.054880
1536, 7247.757,   0.800,     48.942,  49.299,4718592,56623104, 18874368, 24,8,partition 1, 18.469761, 25.019360, 5.097056
1536, 7247.757,   0.800,     48.942,  49.299,4718592,56623104, 18874368, 24,8,partition 2, 19.558975, 24.729952, 5.009888
1536, 7247.757,   0.526,     48.788,  49.145,4718592,56623104, 18874368, 24,8,partition 1, 18.390528, 24.952353, 5.087296
1536, 7247.757,   0.526,     48.788,  49.145,4718592,56623104, 18874368, 24,8,partition 2, 19.424000, 24.731520, 4.989568
2304, 24461.181,   0.445,    138.224, 138.582,4718592,127401984, 42467328, 54,18,partition 1, 42.534752, 83.053345, 12.278016
2304, 24461.181,   0.445,    138.224, 138.582,4718592,127401984, 42467328, 54,18,partition 2, 43.644127, 82.768478, 12.169408
2304, 24461.181,   0.398,    138.225, 138.582,4718592,127401984, 42467328, 54,18,partition 1, 42.602818, 83.089058, 12.175200
2304, 24461.181,   0.398,    138.225, 138.582,4718592,127401984, 42467328, 54,18,partition 2, 43.655136, 82.722527, 12.204672
2304, 24461.181,   0.459,    138.210, 138.564,4718592,127401984, 42467328, 54,18,partition 1, 42.525791, 83.050079, 12.279616
