CUBLAS error: memory mapping error (11) in main at testing_dgemm_sync.cpp:143
#size, mflops, magma_cputime, ATT, totaltime, chunksize, totalsizeHtD, totalsizeDtH, no_chunksHtD, no_chunksDtH, Kernel, HtDtime, Kerneltime, DtHtime
1024, 2147.484,   0.523,      8.958,   8.958,8388608,25165824, 8388608, 3,1,partition 1, 4.179520, 3.514240, 1.264128
1024, 2147.484,   0.220,      8.812,   8.812,8388608,25165824, 8388608, 3,1,partition 1, 4.042944, 3.506432, 1.263008
1024, 2147.484,   0.228,      8.798,   8.798,8388608,25165824, 8388608, 3,1,partition 1, 4.041920, 3.496448, 1.259648
1024, 2147.484,   0.222,      8.808,   8.808,8388608,25165824, 8388608, 3,1,partition 1, 4.038176, 3.511488, 1.258752
1024, 2147.484,   0.216,      8.802,   8.802,8388608,25165824, 8388608, 3,1,partition 1, 4.040032, 3.504928, 1.256896
2048, 17179.869,   0.208,     48.250,  48.250,8388608,100663296, 33554432, 12,4,partition 1, 16.113920, 27.120192, 5.016192
2048, 17179.869,   0.230,     48.263,  48.263,8388608,100663296, 33554432, 12,4,partition 1, 16.111937, 27.127232, 5.024224
2048, 17179.869,   0.211,     48.266,  48.266,8388608,100663296, 33554432, 12,4,partition 1, 16.114880, 27.126400, 5.024256
2048, 17179.869,   0.129,     48.252,  48.252,8388608,100663296, 33554432, 12,4,partition 1, 16.102304, 27.126656, 5.022976
2048, 17179.869,   0.241,     48.545,  48.545,8388608,100663296, 33554432, 12,4,partition 1, 16.113695, 27.406944, 5.024544
3072, 57982.058,   0.212,    138.267, 138.267,8388608,226492416, 75497472, 27,9,partition 1, 36.244064, 90.747902, 11.274752
3072, 57982.058,   0.211,    138.182, 138.182,8388608,226492416, 75497472, 27,9,partition 1, 36.250912, 90.654205, 11.276768
3072, 57982.058,   0.248,    138.249, 138.249,8388608,226492416, 75497472, 27,9,partition 1, 36.273186, 90.691582, 11.284000
3072, 57982.058,   0.305,    138.663, 138.663,8388608,226492416, 75497472, 27,9,partition 1, 36.582111, 90.762497, 11.318048
3072, 57982.058,   0.213,    138.561, 138.561,8388608,226492416, 75497472, 27,9,partition 1, 36.526112, 90.690430, 11.344896
4096, 137438.953,   0.219,    298.850, 298.850,8388608,402653184, 134217728, 48,16,partition 1, 64.988419, 213.692795, 20.169024
4096, 137438.953,   0.191,    298.998, 298.998,8388608,402653184, 134217728, 48,16,partition 1, 65.054718, 213.773727, 20.169249
4096, 137438.953,   0.195,    298.717, 298.717,8388608,402653184, 134217728, 48,16,partition 1, 65.040573, 213.530365, 20.145599
4096, 137438.953,   0.211,    299.057, 299.057,8388608,402653184, 134217728, 48,16,partition 1, 64.989342, 213.892899, 20.174368
4096, 137438.953,   0.189,    299.049, 299.049,8388608,402653184, 134217728, 48,16,partition 1, 64.993279, 213.856705, 20.199137
