size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
640, 0.565186, 0.540039, 0.547363, 0.534912, 0.745117, 0.575928,  2, 204800
640, 0.564209, 0.538330, 0.546143, 0.532715, 0.745117, 0.576172,  2, 204800
640, 0.565186, 0.539795, 0.555176, 0.534912, 0.742188, 0.577148,  2, 204800
640, 0.834961, 0.542969, 0.555908, 0.543701, 0.765869, 0.591797,  2, 204800
640, 0.835205, 0.542969, 0.555908, 0.543701, 0.765137, 0.602051,  2, 204800
704, 0.925049, 0.653076, 0.666016, 0.653076, 0.828125, 0.703125,  2, 247808
704, 0.708252, 0.652100, 0.666992, 0.656982, 0.843018, 0.700928,  2, 247808
704, 0.906982, 0.650879, 0.663086, 0.645264, 0.829102, 0.693115,  2, 247808
704, 0.920898, 0.643066, 0.650146, 0.643799, 0.844971, 0.694092,  2, 247808
704, 0.905029, 0.643066, 0.652100, 0.646973, 0.828125, 0.690918,  2, 247808
768, 1.034912, 0.765137, 0.785889, 0.771973, 0.898926, 0.814941,  2, 294912
768, 1.093262, 0.770020, 0.772949, 0.765137, 0.881836, 0.813965,  2, 294912
768, 1.048096, 0.764160, 0.772949, 0.766113, 0.898926, 0.814941,  2, 294912
768, 1.074951, 0.762939, 0.783936, 0.770996, 0.883057, 0.813721,  2, 294912
768, 1.029053, 0.770752, 0.773926, 0.765137, 0.900146, 0.812256,  2, 294912
832, 1.170898, 0.893799, 0.923096, 0.908936, 1.135742, 0.945068,  2, 346112
832, 1.212891, 0.901855, 0.904785, 0.899902, 1.134277, 0.944092,  2, 346112
832, 1.159912, 0.893799, 0.916992, 0.913818, 1.146973, 0.952881,  2, 346112
832, 1.217773, 0.916016, 0.920898, 0.911133, 1.134033, 0.951904,  2, 346112
832, 1.182861, 0.910156, 0.937988, 0.916992, 1.114990, 0.950928,  2, 346112
896, 1.374023, 1.041016, 1.065186, 1.055908, 1.226807, 1.079834,  2, 401408
896, 1.293213, 1.040771, 1.061035, 1.047119, 1.229004, 1.086914,  2, 401408
896, 1.296143, 1.043945, 1.069092, 1.057373, 1.226807, 1.080078,  2, 401408
896, 1.357910, 1.040039, 1.065186, 1.054932, 1.211914, 1.100830,  2, 401408
896, 1.385010, 1.041260, 1.062256, 1.046875, 1.223145, 1.088135,  2, 401408
960, 1.506104, 1.192139, 1.209961, 1.204834, 1.300049, 1.234131,  2, 460800
960, 1.465088, 1.192139, 1.212158, 1.207275, 1.299805, 1.236084,  2, 460800
960, 1.469727, 1.196045, 1.211914, 1.204834, 1.283203, 1.228027,  2, 460800
960, 1.439941, 1.193115, 1.210938, 1.198975, 1.283691, 1.230957,  2, 460800
960, 1.492920, 1.191162, 1.213135, 1.204834, 1.300781, 1.229004,  2, 460800
1024, 1.655029, 1.368896, 1.380127, 1.373779, 1.573242, 1.399902,  2, 524288
1024, 1.606934, 1.354980, 1.374756, 1.361816, 1.573975, 1.396729,  2, 524288
1024, 1.603760, 1.354004, 1.374023, 1.367920, 1.560059, 1.395996,  2, 524288
1024, 1.588135, 1.354004, 1.373047, 1.376221, 1.572998, 1.392822,  2, 524288
1024, 1.652832, 1.354980, 1.361816, 1.361816, 1.572021, 1.396973,  2, 524288
1088, 2.029785, 1.525879, 1.542969, 1.541016, 1.675049, 1.565918,  2, 591872
1088, 1.775879, 1.524902, 1.543945, 1.544922, 1.673096, 1.571289,  2, 591872
1088, 1.838867, 1.523926, 1.551270, 1.535889, 1.682129, 1.567871,  2, 591872
1088, 1.773926, 1.524902, 1.547119, 1.538818, 1.659180, 1.572021,  2, 591872
1088, 1.774902, 1.524902, 1.535889, 1.531738, 1.676025, 1.563965,  2, 591872
1152, 2.026855, 1.721191, 1.725830, 1.727783, 1.945068, 1.750977,  2, 663552
1152, 1.976074, 1.708984, 1.727051, 1.715820, 1.954102, 1.744873,  2, 663552
1152, 1.958740, 1.708008, 1.729004, 1.728027, 1.939209, 1.758301,  2, 663552
1152, 2.020020, 1.707031, 1.739746, 1.714111, 1.954102, 1.750000,  2, 663552
1152, 1.958984, 1.708008, 1.726074, 1.728027, 1.956055, 1.751953,  2, 663552
1216, 2.216064, 1.899902, 1.944824, 1.915771, 2.076904, 1.945068,  2, 739328
1216, 2.215088, 1.912842, 1.919189, 1.914795, 2.052979, 1.963135,  2, 739328
1216, 2.217041, 1.899902, 1.935791, 1.921875, 2.051025, 1.946045,  2, 739328
1216, 2.151123, 1.898926, 1.921875, 1.927979, 2.070068, 1.937988,  2, 739328
1216, 2.151123, 1.901123, 1.926270, 1.914062, 2.069092, 1.943604,  2, 739328
1280, 2.362061, 2.104004, 2.115967, 2.116943, 2.353027, 2.150879,  2, 819200
1280, 2.370117, 2.103027, 2.128906, 2.112305, 2.333984, 2.160889,  2, 819200
1280, 2.422852, 2.104980, 2.125000, 2.114990, 2.359863, 2.150879,  2, 819200
1280, 2.493896, 2.104004, 2.123047, 2.120117, 2.354980, 2.155029,  2, 819200
1280, 2.375977, 2.104004, 2.123779, 2.125000, 2.358887, 2.150635,  2, 819200
1344, 2.583984, 2.316895, 2.334961, 2.344727, 2.489990, 2.369141,  2, 903168
1344, 2.585938, 2.317871, 2.335938, 2.331055, 2.482178, 2.355225,  2, 903168
1344, 2.803955, 2.316895, 2.336182, 2.331055, 2.492920, 2.364014,  2, 903168
1344, 2.583008, 2.314941, 2.343262, 2.326904, 2.511963, 2.356934,  2, 903168
1344, 2.587158, 2.318115, 2.338867, 2.333252, 2.480957, 2.367920,  2, 903168
1408, 2.893066, 2.541748, 2.562012, 2.562012, 2.790771, 2.611816,  2, 991232
1408, 2.808838, 2.543945, 2.571045, 2.549805, 2.787109, 2.609131,  2, 991232
1408, 2.791016, 2.541260, 2.560059, 2.576904, 2.804932, 2.581055,  2, 991232
1408, 2.882812, 2.533936, 2.541992, 2.536865, 2.805176, 2.586914,  2, 991232
1408, 2.877930, 2.541016, 2.561768, 2.555664, 2.804932, 2.586914,  2, 991232
1472, 3.047852, 2.775879, 2.787109, 2.804932, 2.942871, 2.822021,  2, 1083392
1472, 3.025879, 2.775879, 2.802734, 2.781982, 2.938965, 2.822266,  2, 1083392
1472, 3.096924, 2.776855, 2.796143, 2.796875, 2.912109, 2.828857,  2, 1083392
1472, 3.100830, 2.774902, 2.807129, 2.789795, 2.937988, 2.827148,  2, 1083392
1472, 3.015137, 2.774902, 2.808838, 2.792236, 2.930908, 2.817139,  2, 1083392
1536, 3.343018, 3.034180, 3.041992, 3.030029, 3.220215, 3.069824,  2, 1179648
1536, 3.291016, 3.022217, 3.046875, 3.048096, 3.235107, 3.060791,  2, 1179648
1536, 3.348877, 3.034180, 3.041992, 3.035156, 3.218994, 3.067871,  2, 1179648
1536, 3.288086, 3.020996, 3.040039, 3.041992, 3.236084, 3.068115,  2, 1179648
1536, 3.323730, 3.035156, 3.040283, 3.034912, 3.222900, 3.062012,  2, 1179648
1600, 3.551025, 3.275146, 3.310059, 3.284912, 3.467041, 3.318848,  2, 1280000
1600, 3.617920, 3.293945, 3.291260, 3.290039, 3.483154, 3.318848,  2, 1280000
1600, 3.546875, 3.276855, 3.293945, 3.295898, 3.494873, 3.322998,  2, 1280000
1600, 3.528076, 3.277100, 3.295166, 3.296875, 3.441162, 3.339844,  2, 1280000
1600, 3.530029, 3.289795, 3.296875, 3.291748, 3.503174, 3.320068,  2, 1280000
1664, 3.824951, 3.542969, 3.562256, 3.562744, 3.721924, 3.595947,  2, 1384448
1664, 3.868896, 3.548096, 3.562744, 3.558838, 3.726807, 3.598145,  2, 1384448
1664, 3.881836, 3.542969, 3.561035, 3.559082, 3.734863, 3.584961,  2, 1384448
1664, 3.878174, 3.542236, 3.562012, 3.558105, 3.738037, 3.583984,  2, 1384448
1664, 3.860107, 3.542725, 3.562012, 3.557861, 3.735107, 3.590332,  2, 1384448
1728, 4.071777, 3.819092, 3.861328, 3.833984, 4.060059, 3.859131,  2, 1492992
1728, 4.071777, 3.819092, 3.837891, 3.847168, 4.069824, 3.866943,  2, 1492992
1728, 4.147217, 3.819092, 3.845947, 3.842285, 4.068848, 3.860107,  2, 1492992
1728, 4.135986, 3.819092, 3.932861, 3.832764, 4.045898, 3.877197,  2, 1492992
1728, 4.137939, 3.833008, 3.839111, 3.827637, 4.057129, 3.874023,  2, 1492992
1792, 4.357178, 4.100098, 4.121094, 4.128906, 4.374268, 4.154297,  2, 1605632
1792, 4.424072, 4.105957, 4.125244, 4.121826, 4.371826, 4.149902,  2, 1605632
1792, 4.424316, 4.106201, 4.125977, 4.133789, 4.381348, 4.145020,  2, 1605632
1792, 4.359131, 4.119141, 4.120117, 4.122070, 4.352051, 4.162109,  2, 1605632
1792, 4.375000, 4.105957, 4.139893, 4.113037, 4.333984, 4.145996,  2, 1605632
1856, 4.659912, 4.415039, 4.420898, 4.423096, 4.593262, 4.445068,  2, 1722368
1856, 4.655762, 4.403809, 4.433838, 4.411865, 4.578857, 4.479004,  2, 1722368
1856, 4.718994, 4.403076, 4.425049, 4.435059, 4.588867, 4.447754,  2, 1722368
1856, 4.720703, 4.406006, 4.420898, 4.437012, 4.589844, 4.443848,  2, 1722368
1856, 4.725830, 4.402832, 4.422852, 4.417725, 4.586914, 4.448730,  2, 1722368
1920, 4.978760, 4.709961, 4.742920, 4.718994, 4.984131, 4.774170,  2, 1843200
1920, 4.961914, 4.709961, 4.743164, 4.725830, 4.935059, 4.765137,  2, 1843200
1920, 5.027100, 4.710938, 4.729980, 4.746826, 4.926025, 4.770020,  2, 1843200
1920, 5.046875, 4.709961, 4.737793, 4.739990, 4.927246, 4.768066,  2, 1843200
1920, 5.104004, 4.710938, 4.723877, 4.725098, 4.934082, 4.770996,  2, 1843200
1984, 5.281982, 5.028076, 5.061035, 5.042969, 5.361084, 5.073730,  2, 1968128
1984, 5.297852, 5.029053, 5.054932, 5.041016, 5.340088, 5.069092,  2, 1968128
1984, 5.284912, 5.028076, 5.054199, 5.037109, 5.359863, 5.072754,  2, 1968128
1984, 5.299072, 5.028076, 5.062988, 5.041992, 5.356934, 5.076904,  2, 1968128
1984, 5.297852, 5.028076, 5.062012, 5.039795, 5.357910, 5.069092,  2, 1968128
2048, 5.626953, 5.370117, 5.374756, 5.364990, 5.726807, 5.519775,  2, 2097152
2048, 5.613037, 5.362061, 5.370850, 5.376709, 5.708008, 5.521973,  2, 2097152
2048, 5.629883, 5.376953, 5.376221, 5.375977, 5.732910, 5.517090,  2, 2097152
2048, 5.695068, 5.355957, 5.375000, 5.386230, 5.720947, 5.520996,  2, 2097152
2048, 5.682861, 5.355957, 5.382080, 5.363770, 5.719971, 5.507812,  2, 2097152
2112, 6.134033, 5.695068, 5.729004, 5.711182, 6.072021, 5.853027,  2, 2230272
2112, 5.948975, 5.708984, 5.723145, 5.713135, 6.093018, 5.854004,  2, 2230272
2112, 6.035156, 5.696045, 5.737061, 5.715088, 6.058838, 5.845947,  2, 2230272
2112, 5.968018, 5.708008, 5.714844, 5.715088, 6.085205, 5.850098,  2, 2230272
2112, 6.014160, 5.697021, 5.720703, 5.723145, 6.072021, 5.857910,  2, 2230272
2176, 6.317871, 6.042969, 6.076904, 6.070801, 6.367188, 6.203125,  2, 2367488
2176, 6.351074, 6.063965, 6.098145, 6.068848, 6.372070, 6.200928,  2, 2367488
2176, 6.298096, 6.058105, 6.072998, 6.068115, 6.390137, 6.208008,  2, 2367488
2176, 6.328125, 6.059082, 6.062988, 6.066162, 6.357910, 6.213867,  2, 2367488
2176, 6.448975, 6.044922, 6.076172, 6.059082, 6.358154, 6.211914,  2, 2367488
2240, 6.670898, 6.404297, 6.422852, 6.432129, 6.698975, 6.571777,  2, 2508800
2240, 6.693115, 6.402832, 6.429932, 6.426025, 6.694092, 6.562988,  2, 2508800
2240, 6.657715, 6.417969, 6.412842, 6.424805, 6.718018, 6.574951,  2, 2508800
2240, 6.658936, 6.423096, 6.430908, 6.424072, 6.698242, 6.565918,  2, 2508800
2240, 6.671875, 6.404053, 6.422852, 6.434082, 6.698975, 6.563965,  2, 2508800
2304, 7.044922, 6.787109, 6.792969, 6.815918, 7.082031, 6.944092,  2, 2654208
2304, 7.188965, 6.781006, 6.807129, 6.787109, 7.091064, 6.933105,  2, 2654208
2304, 7.138916, 6.773926, 6.807129, 6.788086, 7.078857, 6.937012,  2, 2654208
2304, 7.045166, 6.787842, 6.791992, 6.800781, 7.078125, 6.904785,  2, 2654208
2304, 7.115967, 6.772949, 6.814941, 6.786865, 7.075195, 6.927002,  2, 2654208
2368, 7.426025, 7.168945, 7.176025, 7.172852, 7.468750, 7.325928,  2, 2803712
2368, 7.424072, 7.169189, 7.173096, 7.176025, 7.473877, 7.315918,  2, 2803712
2368, 7.405029, 7.167236, 7.173096, 7.185059, 7.482178, 7.316895,  2, 2803712
2368, 7.407715, 7.167969, 7.173584, 7.181885, 7.470215, 7.328125,  2, 2803712
2368, 7.410889, 7.167969, 7.174805, 7.175049, 7.479980, 7.315918,  2, 2803712
2432, 7.829834, 7.544922, 7.565918, 7.552979, 7.874756, 7.725830,  2, 2957312
2432, 7.817871, 7.559082, 7.563965, 7.574951, 7.881104, 7.696045,  2, 2957312
2432, 7.871094, 7.544922, 7.579102, 7.560059, 7.894043, 7.709961,  2, 2957312
2432, 7.820068, 7.559082, 7.572998, 7.573975, 7.885986, 7.706787,  2, 2957312
2432, 7.796875, 7.560059, 7.567871, 7.576904, 7.889160, 7.710938,  2, 2957312
2496, 8.401855, 7.961914, 8.108154, 8.084961, 8.297852, 8.120850,  2, 3115008
2496, 8.216064, 7.959961, 7.979736, 7.963867, 8.298828, 8.111816,  2, 3115008
2496, 8.264893, 7.948975, 7.978027, 7.955811, 8.295898, 8.099854,  2, 3115008
2496, 8.204102, 7.961914, 7.973389, 7.965088, 8.306885, 8.125977,  2, 3115008
2496, 8.217285, 7.947021, 7.979980, 7.959961, 8.274170, 8.125000,  2, 3115008
2560, 8.833740, 8.378174, 8.407959, 8.387939, 8.698975, 8.505615,  2, 3276800
2560, 8.759033, 8.372070, 8.376709, 8.379883, 8.692871, 8.516113,  2, 3276800
2560, 8.611816, 8.370850, 8.376709, 8.385986, 8.686035, 8.538086,  2, 3276800
2560, 8.634277, 8.373047, 8.384033, 8.377930, 8.705322, 8.521240,  2, 3276800
2560, 8.646973, 8.356934, 8.391846, 8.369873, 8.695068, 8.522949,  2, 3276800
2624, 9.049805, 8.785889, 8.813232, 8.796143, 9.112061, 8.957031,  2, 3442688
2624, 9.033936, 8.794189, 8.820068, 8.793213, 9.120850, 8.976074,  2, 3442688
2624, 9.094971, 8.776123, 8.817871, 8.786865, 9.045166, 8.904053,  2, 3442688
2624, 9.042969, 8.774170, 8.804199, 8.784180, 9.072998, 8.886963,  2, 3442688
2624, 9.120117, 8.782227, 8.789062, 8.794189, 9.042969, 8.874023,  2, 3442688
2688, 9.521973, 9.207764, 9.231934, 9.213867, 9.461670, 9.346191,  2, 3612672
2688, 9.461914, 9.215088, 9.227783, 9.218994, 9.480225, 9.297119,  2, 3612672
2688, 9.542725, 9.209229, 9.217041, 9.215088, 9.477295, 9.316895,  2, 3612672
2688, 9.476807, 9.216064, 9.228027, 9.240967, 9.470947, 9.374023,  2, 3612672
2688, 9.466797, 9.212891, 9.216064, 9.212891, 9.472656, 9.272949,  2, 3612672
2752, 9.920898, 9.656006, 9.666016, 9.658936, 9.909912, 9.742188,  2, 3786752
2752, 9.926270, 9.656006, 9.668945, 9.671143, 9.907959, 9.806885,  2, 3786752
2752, 9.922119, 9.649902, 9.677002, 9.665039, 9.895264, 9.793945,  2, 3786752
2752, 9.938965, 9.651123, 9.669922, 9.661865, 9.906982, 9.727783,  2, 3786752
2752, 9.985107, 9.656982, 9.665039, 9.655029, 9.903809, 9.733887,  2, 3786752
2816, 10.427002, 10.112061, 10.117920, 10.107910, 10.333008, 10.183594,  2, 3964928
2816, 10.359131, 10.104004, 10.118164, 10.112061, 10.345215, 10.190918,  2, 3964928
2816, 10.369873, 10.105225, 10.123047, 10.126221, 10.336182, 10.179932,  2, 3964928
2816, 10.376953, 10.103027, 10.127930, 10.111084, 10.345947, 10.176025,  2, 3964928
2816, 10.368896, 10.108887, 10.119385, 10.116211, 10.339844, 10.175781,  2, 3964928
2880, 10.843018, 10.574219, 10.584229, 10.589111, 10.860840, 10.686768,  2, 4147200
2880, 10.846680, 10.575928, 10.584961, 10.575928, 11.019043, 10.748047,  2, 4147200
2880, 10.855957, 10.593018, 10.593018, 10.606934, 10.994873, 10.739014,  2, 4147200
2880, 10.835205, 10.572754, 10.614014, 10.603760, 11.012939, 10.738037,  2, 4147200
2880, 10.822998, 10.592773, 10.608154, 10.587158, 11.003906, 10.730957,  2, 4147200
2944, 11.315674, 11.046875, 11.113770, 11.072998, 11.482178, 11.218994,  2, 4333568
2944, 11.317871, 11.072021, 11.080078, 11.078125, 11.486084, 11.217041,  2, 4333568
2944, 11.305176, 11.059082, 11.080078, 11.075928, 11.464111, 11.225098,  2, 4333568
2944, 11.298096, 11.140869, 11.083008, 11.062012, 11.511230, 11.216064,  2, 4333568
2944, 11.322021, 11.062012, 11.082031, 11.062012, 11.493896, 11.221924,  2, 4333568
3008, 11.829102, 11.531006, 11.564941, 11.560791, 11.936035, 11.695312,  2, 4524032
3008, 11.801758, 11.538086, 11.567139, 11.562988, 11.931885, 11.717041,  2, 4524032
3008, 11.905029, 11.546631, 11.564941, 11.561035, 11.924072, 11.718018,  2, 4524032
3008, 11.864990, 11.545898, 11.565918, 11.551025, 11.939941, 11.698975,  2, 4524032
3008, 11.866943, 11.546143, 11.563965, 11.552979, 11.926025, 11.706299,  2, 4524032
3072, 12.295166, 12.025635, 12.055176, 12.071045, 12.419922, 12.198730,  2, 4718592
3072, 12.293945, 12.036133, 12.060791, 12.070068, 12.417969, 12.198730,  2, 4718592
3072, 12.294922, 12.041016, 12.072998, 12.057129, 12.406006, 12.202881,  2, 4718592
3072, 12.452148, 12.041016, 12.061035, 12.035889, 12.394043, 12.213135,  2, 4718592
3072, 12.357910, 12.041016, 12.062012, 12.056152, 12.397949, 12.217041,  2, 4718592
3136, 12.869873, 12.547119, 12.566895, 12.559814, 12.907959, 12.722168,  2, 4917248
3136, 12.795166, 12.532959, 12.558838, 12.562012, 12.938965, 12.694824,  2, 4917248
3136, 12.806152, 12.547119, 12.550781, 12.557861, 12.960938, 12.706055,  2, 4917248
3136, 12.869629, 12.546143, 12.566895, 12.562012, 12.919678, 12.690918,  2, 4917248
3136, 12.806152, 12.548096, 12.552002, 12.561768, 12.941895, 12.705078,  2, 4917248
3200, 13.318115, 13.062012, 13.081055, 13.076904, 13.512695, 13.230957,  2, 5120000
3200, 13.319092, 13.062012, 13.083008, 13.062988, 13.512695, 13.218994,  2, 5120000
3200, 13.322998, 13.062012, 13.088867, 13.056152, 13.500000, 13.218018,  2, 5120000
3200, 13.320801, 13.048096, 13.081055, 13.093994, 13.503906, 13.221924,  2, 5120000
3200, 13.325928, 13.068848, 13.082031, 13.076904, 13.514160, 13.226074,  2, 5120000
3264, 13.843018, 13.595947, 13.615234, 13.583008, 13.997070, 13.760986,  2, 5326848
3264, 13.894043, 13.590088, 13.606934, 13.589111, 13.993164, 13.755127,  2, 5326848
3264, 13.922119, 13.588867, 13.609131, 13.603027, 13.986328, 13.745850,  2, 5326848
3264, 13.910889, 13.588867, 13.607910, 13.610840, 13.999756, 13.737061,  2, 5326848
3264, 13.828125, 13.588135, 13.632812, 13.601074, 13.994873, 13.740967,  2, 5326848
3328, 14.432129, 14.126221, 14.145752, 14.146729, 14.503906, 14.284912,  2, 5537792
3328, 14.429199, 14.126221, 14.145752, 14.133789, 14.499023, 14.274902,  2, 5537792
3328, 14.399170, 14.128174, 14.147949, 14.137939, 14.497070, 14.278076,  2, 5537792
3328, 14.386963, 14.125000, 14.144043, 14.142090, 14.541260, 14.318115,  2, 5537792
3328, 14.427002, 14.125977, 14.161133, 14.143066, 14.491943, 14.262939,  2, 5537792
3392, 14.981934, 14.673828, 14.692139, 14.687988, 15.151855, 14.819092,  2, 5752832
3392, 14.954102, 14.674072, 14.702881, 14.694092, 15.125000, 14.833008,  2, 5752832
3392, 14.946045, 14.674072, 14.690918, 14.687012, 15.114990, 14.834961,  2, 5752832
3392, 14.918701, 14.661133, 14.709961, 14.702881, 15.132812, 14.833740,  2, 5752832
3392, 14.998779, 14.674316, 14.690918, 14.685059, 15.105957, 14.838867,  2, 5752832
3456, 15.540039, 15.252686, 15.249023, 15.244873, 15.637939, 15.386963,  2, 5971968
3456, 15.650146, 15.294922, 15.255859, 15.237061, 15.656006, 15.403076,  2, 5971968
3456, 15.596924, 15.232178, 15.249756, 15.244141, 15.644775, 15.367920,  2, 5971968
3456, 15.484863, 15.230713, 15.250977, 15.250977, 15.670898, 15.382080,  2, 5971968
3456, 15.483887, 15.214844, 15.250000, 15.247070, 15.651855, 15.394775,  2, 5971968
3520, 16.053955, 15.798828, 15.799072, 15.812012, 16.177979, 15.991943,  2, 6195200
3520, 16.052979, 15.800049, 15.812012, 15.813965, 16.274170, 15.957031,  2, 6195200
3520, 16.067871, 15.797119, 15.815918, 15.812744, 16.229248, 15.955078,  2, 6195200
3520, 16.056885, 15.798096, 15.819092, 15.816895, 16.235840, 15.962891,  2, 6195200
3520, 16.054932, 15.797119, 15.832275, 15.811035, 16.241943, 15.968018,  2, 6195200
3584, 16.629883, 16.376953, 16.402100, 16.392090, 16.846924, 16.515869,  2, 6422528
3584, 16.698730, 16.370850, 16.410156, 16.385986, 16.832031, 16.515137,  2, 6422528
3584, 16.631104, 16.375977, 16.395996, 16.392090, 16.850830, 16.521973,  2, 6422528
3584, 16.630859, 16.377930, 16.395996, 16.385254, 16.848145, 16.521973,  2, 6422528
3584, 16.682129, 16.390869, 16.395996, 16.393311, 16.837891, 16.546875,  2, 6422528
3648, 17.220947, 16.969971, 16.985352, 16.979736, 17.389160, 17.123779,  2, 6653952
3648, 17.228271, 16.965088, 16.994873, 16.977783, 17.364014, 17.116943,  2, 6653952
3648, 17.001953, 16.973877, 16.983887, 16.975830, 17.367920, 17.124023,  2, 6653952
3648, 17.307861, 16.965820, 16.981934, 16.983154, 17.351807, 17.136963,  2, 6653952
3648, 17.006104, 16.981201, 16.997070, 16.978760, 17.364014, 17.126221,  2, 6653952
3712, 17.977051, 17.565918, 17.590088, 17.593994, 18.036865, 17.749268,  2, 6889472
3712, 17.821045, 17.562988, 17.606934, 17.579834, 18.052979, 17.725830,  2, 6889472
3712, 17.819092, 17.566162, 17.604736, 17.589844, 18.054932, 17.728027,  2, 6889472
3712, 17.904053, 17.565186, 17.588867, 17.586182, 18.047119, 17.739990,  2, 6889472
3712, 17.885986, 17.566162, 17.588867, 17.580078, 18.061035, 17.724854,  2, 6889472
3776, 18.431152, 18.180176, 18.202881, 18.187012, 18.596924, 18.335205,  2, 7129088
3776, 18.426025, 18.177002, 18.204834, 18.203857, 18.574951, 18.317871,  2, 7129088
3776, 18.471924, 18.175781, 18.199219, 18.203125, 18.599121, 18.349854,  2, 7129088
3776, 18.448975, 18.176025, 18.189209, 18.203125, 18.602783, 18.337891,  2, 7129088
3776, 18.461914, 18.180908, 18.198975, 18.187988, 18.569092, 18.320068,  2, 7129088
3840, 19.078857, 18.795898, 18.817139, 18.825928, 19.281982, 18.961182,  2, 7372800
3840, 19.051025, 18.796875, 18.816895, 18.822266, 19.282959, 18.945801,  2, 7372800
3840, 19.067139, 18.795166, 18.839111, 18.827881, 19.295898, 18.961182,  2, 7372800
3840, 19.047119, 18.794922, 18.803955, 18.809814, 19.275146, 18.947021,  2, 7372800
3840, 19.067139, 18.795166, 18.816895, 18.824707, 19.296143, 18.950928,  2, 7372800
3904, 19.700928, 19.437744, 19.465820, 19.437988, 19.865967, 19.613770,  2, 7620608
3904, 19.687256, 19.413086, 19.428955, 19.424072, 19.750000, 19.528076,  2, 7620608
3904, 19.677734, 19.405762, 19.431885, 19.412109, 19.746826, 19.529785,  2, 7620608
3904, 19.697998, 19.417969, 19.424805, 19.416992, 19.752930, 19.505859,  2, 7620608
