size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
704, 0.677002, 0.645020, 0.657227, 0.654785, 0.930908, 0.726074,  4, 123904
704, 0.684082, 0.649170, 0.663086, 0.662109, 0.900879, 0.724121,  4, 123904
704, 0.676025, 0.649902, 0.673096, 0.656250, 0.934814, 0.732910,  4, 123904
704, 0.674072, 0.648926, 0.670898, 0.656006, 0.931885, 0.726074,  4, 123904
768, 1.077881, 0.774902, 0.778809, 0.777100, 0.958984, 0.846924,  4, 147456
768, 1.019043, 0.815918, 0.779053, 0.776855, 0.992188, 0.847900,  4, 147456
768, 1.091064, 0.770020, 0.781982, 0.776855, 0.958740, 0.845947,  4, 147456
768, 1.024902, 0.770020, 0.781982, 0.777100, 0.992920, 0.846924,  4, 147456
768, 1.072021, 0.769043, 0.781982, 0.776123, 0.966064, 0.846191,  4, 147456
832, 1.156006, 0.899658, 0.911865, 0.906006, 1.415039, 0.976074,  4, 173056
832, 1.174316, 0.899170, 0.909912, 0.907959, 1.416992, 0.977051,  4, 173056
832, 1.387207, 0.897949, 0.925049, 0.900146, 1.385986, 0.977051,  4, 173056
832, 1.135986, 0.898682, 0.918945, 0.906982, 1.416016, 0.976074,  4, 173056
832, 1.148926, 0.900146, 0.918701, 0.903809, 1.414062, 0.981934,  4, 173056
896, 1.288086, 1.034180, 1.044922, 1.041016, 1.510986, 1.138916,  4, 200704
896, 1.501953, 1.039062, 1.074951, 1.047852, 1.522217, 1.117188,  4, 200704
896, 1.313965, 1.033691, 1.052002, 1.048096, 1.520020, 1.117188,  4, 200704
896, 1.312988, 1.041016, 1.053223, 1.049072, 1.520996, 1.136230,  4, 200704
896, 1.313721, 1.041016, 1.054932, 1.044922, 1.484863, 1.115967,  4, 200704
960, 1.440918, 1.208008, 1.210938, 1.195801, 1.600830, 1.269043,  4, 230400
960, 1.533936, 1.204834, 1.202148, 1.197998, 1.604004, 1.268066,  4, 230400
960, 1.442871, 1.190918, 1.205322, 1.197266, 1.603760, 1.267822,  4, 230400
960, 1.447021, 1.190918, 1.202148, 1.197998, 1.569824, 1.266846,  4, 230400
960, 1.441895, 1.206055, 1.197266, 1.197998, 1.589111, 1.268066,  4, 230400
1024, 1.604980, 1.351807, 1.384033, 1.388184, 1.678955, 1.450928,  4, 262144
1024, 1.662842, 1.369141, 1.381104, 1.394775, 1.676025, 1.440918,  4, 262144
1024, 1.601074, 1.353027, 1.388184, 1.390869, 1.668945, 1.451904,  4, 262144
1024, 1.619873, 1.352783, 1.395020, 1.388916, 1.647217, 1.437988,  4, 262144
1024, 1.668945, 1.345947, 1.380127, 1.389160, 1.681152, 1.447021,  4, 262144
1088, 1.822021, 1.526123, 1.559082, 1.561035, 1.769043, 1.607910,  4, 295936
1088, 1.796143, 1.524170, 1.556885, 1.560303, 1.760742, 1.602051,  4, 295936
1088, 1.783936, 1.523926, 1.556152, 1.559814, 1.771729, 1.608154,  4, 295936
1088, 1.800049, 1.526123, 1.564941, 1.559814, 1.757812, 1.601074,  4, 295936
1088, 1.790039, 1.526123, 1.558105, 1.558838, 1.769043, 1.609131,  4, 295936
1152, 1.972900, 1.706055, 1.753906, 1.743164, 2.250000, 1.788818,  4, 331776
1152, 1.986084, 1.708008, 1.740967, 1.740967, 2.257080, 1.790771,  4, 331776
1152, 1.973145, 1.708008, 1.742188, 1.740967, 2.224121, 1.784180,  4, 331776
1152, 1.955078, 1.706055, 1.747314, 1.734863, 2.259033, 1.788330,  4, 331776
1152, 1.968018, 1.708008, 1.741211, 1.741943, 2.258057, 1.784180,  4, 331776
1216, 2.231689, 1.899902, 1.940918, 1.935059, 2.377930, 1.983154,  4, 369664
1216, 2.229980, 1.914795, 1.935059, 1.936035, 2.332031, 1.993896,  4, 369664
1216, 2.220947, 1.913818, 1.939941, 1.934814, 2.329834, 2.000244,  4, 369664
1216, 2.197998, 1.900146, 1.947754, 1.935059, 2.332031, 1.979980,  4, 369664
1216, 2.152344, 1.899902, 1.938721, 1.932861, 2.335938, 1.987061,  4, 369664
1280, 2.339111, 2.102051, 2.143066, 2.132080, 2.458008, 2.201904,  4, 409600
1280, 2.421143, 2.117920, 2.145020, 2.140137, 2.476074, 2.190674,  4, 409600
1280, 2.369873, 2.104980, 2.151855, 2.137939, 2.477295, 2.187988,  4, 409600
1280, 2.375732, 2.103760, 2.145996, 2.132080, 2.472168, 2.191162,  4, 409600
1280, 2.360840, 2.102783, 2.164795, 2.139893, 2.440918, 2.200195,  4, 409600
1344, 2.602051, 2.318115, 2.358154, 2.351074, 2.579834, 2.400146,  4, 451584
1344, 2.636963, 2.320068, 2.351074, 2.352051, 2.750977, 2.424805,  4, 451584
1344, 2.578857, 2.319092, 2.339111, 2.321045, 2.571045, 2.414795,  4, 451584
1344, 2.589844, 2.312012, 2.345947, 2.342773, 2.634033, 2.426270,  4, 451584
1344, 2.721924, 2.314209, 2.347168, 2.338135, 2.603027, 2.433105,  4, 451584
1408, 2.836182, 2.536865, 2.564209, 2.563965, 3.122070, 2.655029,  4, 495616
1408, 2.789062, 2.536865, 2.563965, 2.572266, 3.100098, 2.656982,  4, 495616
1408, 2.806152, 2.536133, 2.576904, 2.562012, 3.125244, 2.653076,  4, 495616
1408, 2.871094, 2.544189, 2.552002, 2.544189, 3.090088, 2.649902,  4, 495616
1408, 2.791016, 2.542969, 2.552002, 2.565186, 3.119873, 2.642822,  4, 495616
1472, 3.088867, 2.770996, 2.812256, 2.804932, 3.203125, 2.885986,  4, 541696
1472, 3.121094, 2.776123, 2.791992, 2.783936, 3.239014, 2.866943,  4, 541696
1472, 3.042725, 2.769043, 2.804932, 2.802979, 3.239014, 2.884277,  4, 541696
1472, 3.049072, 2.771729, 2.784912, 2.788086, 3.239990, 2.888916,  4, 541696
1472, 3.026123, 2.770752, 2.805908, 2.811035, 3.229980, 2.890137,  4, 541696
1536, 3.299072, 3.021973, 3.031982, 3.031006, 3.384033, 3.130127,  4, 589824
1536, 3.283936, 3.029053, 3.031006, 3.025879, 3.363037, 3.131104,  4, 589824
1536, 3.487061, 3.016113, 3.031982, 3.025879, 3.390137, 3.126953,  4, 589824
1536, 3.278076, 3.015869, 3.050049, 3.045166, 3.380859, 3.120850,  4, 589824
1536, 3.338867, 3.015869, 3.050049, 3.043945, 3.386963, 3.128174,  4, 589824
1600, 3.607910, 3.270020, 3.311768, 3.298096, 3.823975, 3.388916,  4, 640000
1600, 3.752930, 3.278076, 3.291748, 3.280762, 3.766113, 3.389160,  4, 640000
1600, 3.538086, 3.270996, 3.287109, 3.284180, 3.807129, 3.373047,  4, 640000
1600, 3.544922, 3.272217, 3.300049, 3.305176, 3.781982, 3.380859,  4, 640000
1600, 3.603027, 3.271973, 3.306885, 3.284912, 3.837158, 3.385010,  4, 640000
1664, 3.789795, 3.562012, 3.580078, 3.556885, 4.041016, 3.672119,  4, 692224
1664, 3.803223, 3.538330, 3.553223, 3.552002, 4.034180, 3.661865,  4, 692224
1664, 3.824951, 3.535889, 3.581055, 3.557861, 4.021973, 3.675049,  4, 692224
1664, 3.805908, 3.543701, 3.579102, 3.557129, 4.020996, 3.656738,  4, 692224
1664, 3.821045, 3.544922, 3.552979, 3.550049, 4.017822, 3.654053,  4, 692224
1728, 4.070068, 3.812256, 3.828857, 3.826904, 4.209961, 3.952881,  4, 746496
1728, 4.072021, 3.812012, 3.828857, 3.853027, 4.224121, 3.931152,  4, 746496
1728, 4.093018, 3.812988, 3.853027, 3.846191, 4.218750, 3.938721,  4, 746496
1728, 4.102051, 3.813232, 3.854980, 3.845703, 4.211914, 3.943848,  4, 746496
1728, 4.101074, 3.812988, 3.842041, 3.829102, 4.208740, 3.937988,  4, 746496
1792, 4.369873, 4.106934, 4.115967, 4.113770, 4.708984, 4.234131,  4, 802816
1792, 4.359863, 4.101074, 4.115967, 4.108887, 4.695068, 4.226074,  4, 802816
1792, 4.407959, 4.102051, 4.115967, 4.129150, 4.695068, 4.231934,  4, 802816
1792, 4.408203, 4.107910, 4.116943, 4.113770, 4.677002, 4.231934,  4, 802816
1792, 4.392090, 4.101074, 4.128906, 4.108887, 4.679932, 4.235107,  4, 802816
1856, 4.704834, 4.404053, 4.438232, 4.417969, 4.910156, 4.531982,  4, 861184
1856, 4.669678, 4.398193, 4.433838, 4.419189, 4.917236, 4.533203,  4, 861184
1856, 4.671143, 4.399902, 4.428223, 4.436035, 4.902832, 4.530029,  4, 861184
1856, 4.662842, 4.396973, 4.425781, 4.437012, 4.892822, 4.537842,  4, 861184
1856, 4.668213, 4.396973, 4.436035, 4.422852, 4.906006, 4.522949,  4, 861184
1920, 4.973877, 4.703857, 4.719971, 4.718018, 5.065918, 4.818848,  4, 921600
1920, 4.973877, 4.705811, 4.739990, 4.733154, 5.051758, 4.819824,  4, 921600
1920, 4.972900, 4.704834, 4.719971, 4.719971, 5.043945, 4.827881,  4, 921600
1920, 5.038818, 4.706055, 4.738281, 4.734863, 5.052002, 4.840088,  4, 921600
1920, 4.979248, 4.712158, 4.770996, 4.737793, 5.048828, 4.800049,  4, 921600
1984, 5.286865, 5.027100, 5.088623, 5.086914, 5.604980, 5.114990,  4, 984064
1984, 5.275879, 5.031250, 5.040283, 5.036865, 5.649902, 5.149170,  4, 984064
1984, 5.308105, 5.028809, 5.036865, 5.036621, 5.647949, 5.151123,  4, 984064
1984, 5.411133, 5.027100, 5.067139, 5.074951, 5.616943, 5.112061,  4, 984064
1984, 5.481934, 5.026123, 5.060059, 5.069092, 5.618164, 5.117188,  4, 984064
2048, 5.697021, 5.355957, 5.400879, 5.403076, 5.783936, 5.445801,  4, 1048576
2048, 5.612305, 5.356201, 5.404053, 5.392090, 5.778076, 5.462158,  4, 1048576
2048, 5.632080, 5.371094, 5.397949, 5.390137, 5.771729, 5.445068,  4, 1048576
2048, 5.623047, 5.369141, 5.404053, 5.390137, 5.774902, 5.448975,  4, 1048576
2048, 5.637207, 5.369141, 5.403076, 5.399170, 5.788086, 5.442139,  4, 1048576
2112, 5.950928, 5.685791, 5.727051, 5.721924, 6.221191, 5.778809,  4, 1115136
2112, 5.967773, 5.694824, 5.753906, 5.728027, 6.199951, 5.780029,  4, 1115136
2112, 5.967041, 5.707031, 5.733887, 5.727051, 6.181152, 5.779053,  4, 1115136
2112, 5.999023, 5.693848, 5.749756, 5.734131, 6.203369, 5.792969,  4, 1115136
2112, 5.949951, 5.699219, 5.732178, 5.717041, 6.221924, 5.780029,  4, 1115136
2176, 6.400879, 6.036865, 6.084961, 6.074707, 6.547852, 6.128662,  4, 1183744
2176, 6.384033, 6.046875, 6.097168, 6.076904, 6.542236, 6.128906,  4, 1183744
2176, 6.412109, 6.043945, 6.097168, 6.072021, 6.550293, 6.134033,  4, 1183744
2176, 6.296875, 6.044922, 6.085205, 6.083008, 6.542969, 6.126709,  4, 1183744
2176, 6.311279, 6.057861, 6.076904, 6.091064, 6.531006, 6.150146,  4, 1183744
2240, 6.658936, 6.419922, 6.435791, 6.435303, 6.726074, 6.504883,  4, 1254400
2240, 6.673096, 6.403076, 6.442871, 6.451904, 6.800049, 6.514648,  4, 1254400
2240, 6.710205, 6.397949, 6.413086, 6.411621, 6.761963, 6.523193,  4, 1254400
2240, 6.872070, 6.405029, 6.413086, 6.420654, 6.761230, 6.522217,  4, 1254400
2240, 6.669189, 6.406006, 6.434814, 6.424072, 6.735107, 6.524902,  4, 1254400
2304, 7.030762, 6.775146, 6.786133, 6.781982, 7.344971, 6.897217,  4, 1327104
2304, 7.083252, 6.768066, 6.898193, 6.787109, 7.339844, 6.918213,  4, 1327104
2304, 7.040039, 6.777100, 6.813232, 6.797852, 7.343994, 6.904297,  4, 1327104
2304, 7.040039, 6.770264, 6.806885, 6.799072, 7.323975, 6.899902,  4, 1327104
2304, 7.053955, 6.774902, 6.785889, 6.793213, 7.341064, 6.898926,  4, 1327104
2368, 7.419189, 7.148926, 7.181152, 7.183105, 7.522949, 7.268311,  4, 1401856
2368, 7.445312, 7.150391, 7.191895, 7.164062, 7.524902, 7.273926,  4, 1401856
2368, 7.409912, 7.151855, 7.168945, 7.173096, 7.523193, 7.273926,  4, 1401856
2368, 7.423096, 7.156982, 7.187988, 7.188232, 7.529053, 7.278809,  4, 1401856
2368, 7.489746, 7.155273, 7.172119, 7.163086, 7.541992, 7.284912,  4, 1401856
2432, 7.847900, 7.540039, 7.588867, 7.554932, 8.157959, 7.675293,  4, 1478656
2432, 7.796143, 7.538086, 7.580078, 7.553955, 8.182861, 7.786133,  4, 1478656
2432, 7.807861, 7.540039, 7.582764, 7.574951, 8.142822, 7.680908,  4, 1478656
2432, 7.875000, 7.540771, 7.589111, 7.569092, 8.155029, 7.683105,  4, 1478656
2432, 7.828857, 7.541992, 7.567139, 7.567871, 8.154053, 7.676270,  4, 1478656
2496, 8.224121, 7.940186, 7.959961, 7.961914, 8.357178, 8.076904,  4, 1557504
2496, 8.229004, 7.939941, 7.990723, 7.953857, 8.367676, 8.069092,  4, 1557504
2496, 8.238037, 7.947754, 7.967041, 7.963135, 8.361084, 8.068115,  4, 1557504
2496, 8.219971, 7.960938, 7.988770, 7.986084, 8.331055, 8.056152,  4, 1557504
2496, 8.236816, 7.958740, 7.984863, 7.981201, 8.334229, 8.052246,  4, 1557504
2560, 8.847900, 8.373779, 8.401367, 8.407227, 8.958252, 8.457031,  4, 1638400
2560, 8.635986, 8.370850, 8.397949, 8.406250, 8.930908, 8.464111,  4, 1638400
2560, 8.634033, 8.371094, 8.392090, 8.406006, 8.949219, 8.457031,  4, 1638400
2560, 8.610840, 8.364014, 8.406738, 8.385986, 8.951904, 8.452881,  4, 1638400
2560, 8.697021, 8.358887, 8.412109, 8.393066, 8.962158, 8.463867,  4, 1638400
2624, 9.051025, 8.793213, 8.823730, 8.828125, 9.177979, 8.873047,  4, 1721344
2624, 9.256836, 8.794922, 8.852783, 8.837158, 9.171875, 8.879150,  4, 1721344
2624, 9.117188, 8.780029, 8.829834, 8.826904, 9.204102, 8.900879,  4, 1721344
2624, 9.049805, 8.780029, 8.833740, 8.815186, 9.178711, 8.890869,  4, 1721344
2624, 9.065674, 8.780029, 8.832031, 8.814941, 9.158203, 8.892090,  4, 1721344
2688, 9.552979, 9.226807, 9.251953, 9.338135, 9.794922, 9.319092,  4, 1806336
2688, 9.538818, 9.211914, 9.267090, 9.254883, 9.794922, 9.316162,  4, 1806336
2688, 9.498779, 9.211914, 9.264160, 9.261963, 9.801270, 9.313232,  4, 1806336
2688, 9.463135, 9.228027, 9.257080, 9.260986, 9.793945, 9.313965,  4, 1806336
2688, 9.533691, 9.228027, 9.246826, 9.250732, 9.808105, 9.306152,  4, 1806336
2752, 9.913818, 9.669922, 9.693848, 9.703857, 10.177002, 9.742188,  4, 1893376
2752, 10.017090, 9.654053, 9.695068, 9.702148, 10.321289, 9.749756,  4, 1893376
2752, 9.906982, 9.669189, 9.700928, 9.688721, 10.059082, 9.756836,  4, 1893376
2752, 10.089111, 9.671143, 9.695068, 9.694824, 10.177002, 9.748047,  4, 1893376
2752, 9.989990, 9.671143, 9.694580, 9.702881, 10.205078, 9.748047,  4, 1893376
2816, 10.360107, 10.123779, 10.163086, 10.138916, 10.791992, 10.214844,  4, 1982464
2816, 10.450928, 10.123047, 10.148193, 10.158936, 10.795898, 10.342041,  4, 1982464
2816, 10.358887, 10.122070, 10.163086, 10.136963, 10.797852, 10.210938,  4, 1982464
2816, 10.385010, 10.117920, 10.143066, 10.156006, 10.795898, 10.208984,  4, 1982464
2816, 10.395020, 10.110107, 10.162109, 10.164795, 10.801025, 10.214111,  4, 1982464
2880, 10.858154, 10.572021, 10.634033, 10.607910, 11.454102, 10.891846,  4, 2073600
2880, 10.839844, 10.584961, 10.621094, 10.620117, 11.399170, 10.878174,  4, 2073600
2880, 10.995117, 10.585205, 10.626953, 10.607910, 11.392822, 10.873047,  4, 2073600
2880, 10.909912, 10.587158, 10.619873, 10.601074, 11.448975, 10.889893,  4, 2073600
2880, 10.904053, 10.585693, 10.612061, 10.592773, 11.410889, 10.885010,  4, 2073600
2944, 11.367188, 11.047119, 11.105957, 11.081787, 11.719971, 11.373047,  4, 2166784
2944, 11.333984, 11.047119, 11.100098, 11.086914, 11.713867, 11.396973,  4, 2166784
2944, 11.318359, 11.041016, 11.095947, 11.095947, 11.710938, 11.370117,  4, 2166784
2944, 11.301025, 11.060059, 11.095215, 11.080811, 11.722900, 11.377197,  4, 2166784
2944, 11.357910, 11.061035, 11.085205, 11.094971, 11.702881, 11.354248,  4, 2166784
3008, 11.869873, 11.548096, 11.586914, 11.566162, 12.357178, 11.852051,  4, 2262016
3008, 11.823242, 11.544922, 11.593750, 11.567871, 12.377930, 11.854736,  4, 2262016
3008, 11.784912, 11.543945, 11.585938, 11.572021, 12.367920, 11.862061,  4, 2262016
3008, 11.792969, 11.545166, 11.585205, 11.582031, 12.370117, 11.861084,  4, 2262016
3008, 11.801025, 11.537842, 11.584961, 11.580078, 12.357910, 11.844727,  4, 2262016
3072, 12.365967, 12.041992, 12.088135, 12.073975, 12.833008, 12.338135,  4, 2359296
3072, 12.303955, 12.037842, 12.075195, 12.075928, 12.822266, 12.325928,  4, 2359296
3072, 12.285156, 12.041016, 12.081055, 12.074951, 12.849121, 12.356201,  4, 2359296
3072, 12.310059, 12.040039, 12.052002, 12.067139, 12.839844, 12.320068,  4, 2359296
3072, 12.294922, 12.041992, 12.072266, 12.068848, 12.848877, 12.357178,  4, 2359296
3136, 12.786865, 12.526123, 12.579834, 12.579834, 13.282959, 12.888916,  4, 2458624
3136, 12.873047, 12.544922, 12.604248, 12.583984, 13.275879, 12.864014,  4, 2458624
3136, 12.790039, 12.531982, 12.584229, 12.582031, 13.284180, 12.871094,  4, 2458624
3136, 12.866943, 12.547119, 12.583984, 12.582031, 13.298828, 12.862061,  4, 2458624
3136, 13.001221, 12.545898, 12.584961, 12.578857, 13.287842, 12.835938,  4, 2458624
3200, 13.310059, 13.047119, 13.101074, 13.095703, 13.942871, 13.388184,  4, 2560000
3200, 13.382080, 13.062988, 13.106934, 13.102051, 13.921875, 13.371826,  4, 2560000
3200, 13.315918, 13.062744, 13.100830, 13.104004, 13.937988, 13.336182,  4, 2560000
3200, 13.333008, 13.055176, 13.080811, 13.286133, 13.941895, 13.375000,  4, 2560000
3200, 13.323975, 13.047852, 13.127930, 13.095947, 13.928223, 13.378174,  4, 2560000
3264, 13.845947, 13.590088, 13.618896, 13.625000, 14.417969, 13.868896,  4, 2663424
3264, 13.843994, 13.573975, 13.634033, 13.612061, 14.425049, 13.912109,  4, 2663424
3264, 13.843018, 13.588867, 13.627197, 13.621094, 14.410889, 13.927002,  4, 2663424
3264, 13.899902, 13.582031, 13.606934, 13.621094, 14.405029, 13.902832,  4, 2663424
3264, 13.901855, 13.590088, 13.635986, 13.798096, 14.418945, 13.886963,  4, 2663424
3328, 14.395996, 14.126953, 14.159912, 14.161133, 14.913086, 14.437988,  4, 2768896
3328, 14.380859, 14.125977, 14.157959, 14.158936, 14.864990, 14.437012,  4, 2768896
3328, 14.376221, 14.106934, 14.144287, 14.114746, 14.750977, 14.302979,  4, 2768896
3328, 14.375000, 14.113770, 14.133057, 14.118896, 14.760986, 14.281006,  4, 2768896
3328, 14.443848, 14.112061, 14.119873, 14.142090, 14.770996, 14.287842,  4, 2768896
3392, 14.916992, 14.661133, 14.672852, 14.677979, 15.378906, 14.837158,  4, 2876416
3392, 14.916748, 14.659912, 14.674805, 14.680176, 15.343262, 14.867920,  4, 2876416
3392, 14.931885, 14.659668, 14.667969, 14.686035, 15.322754, 14.876953,  4, 2876416
3392, 14.924805, 14.664307, 14.672852, 14.687988, 15.344727, 14.901855,  4, 2876416
3392, 14.938965, 14.658936, 14.673096, 14.681152, 15.342773, 14.917725,  4, 2876416
3456, 15.506104, 15.213135, 15.229004, 15.236816, 15.755127, 15.440918,  4, 2985984
3456, 15.618164, 15.210938, 15.227783, 15.224854, 15.748047, 15.416992,  4, 2985984
3456, 15.535156, 15.211182, 15.238037, 15.221680, 15.755859, 15.402832,  4, 2985984
3456, 15.473145, 15.210938, 15.249023, 15.223145, 15.754883, 15.369873,  4, 2985984
3456, 15.500977, 15.212891, 15.247070, 15.229736, 15.738037, 15.375000,  4, 2985984
3520, 16.063232, 15.784912, 15.802002, 15.813721, 16.465820, 16.046875,  4, 3097600
3520, 16.112793, 15.780029, 15.794189, 15.804932, 16.447021, 16.022949,  4, 3097600
3520, 16.049805, 15.776855, 15.808838, 15.793213, 16.448975, 16.005127,  4, 3097600
3520, 16.072998, 15.778809, 15.820801, 15.798096, 16.427979, 15.957031,  4, 3097600
3520, 16.064209, 15.786865, 15.822998, 15.821045, 16.433838, 15.955811,  4, 3097600
3584, 16.777100, 16.358154, 16.384277, 16.364258, 17.115723, 16.645020,  4, 3211264
3584, 16.625977, 16.358154, 16.391846, 16.375977, 17.103027, 16.552979,  4, 3211264
3584, 16.755127, 16.364014, 16.392822, 16.390137, 17.111084, 16.566895,  4, 3211264
3584, 16.617920, 16.358887, 16.374756, 16.380127, 17.092041, 16.654053,  4, 3211264
3584, 16.625000, 16.358887, 16.399170, 16.364990, 17.116943, 16.579834,  4, 3211264
3648, 17.219238, 16.946045, 16.962158, 16.978027, 17.633789, 17.169922,  4, 3326976
3648, 17.220215, 16.947021, 16.978027, 16.953857, 17.618896, 17.214844,  4, 3326976
3648, 17.000000, 16.950928, 16.973145, 16.985840, 17.623779, 17.143066,  4, 3326976
3648, 17.219238, 16.954102, 16.964844, 16.965820, 17.647949, 17.207275,  4, 3326976
3648, 16.997803, 16.945801, 16.982178, 16.966064, 17.643066, 17.148926,  4, 3326976
3712, 17.834717, 17.544922, 17.560791, 17.557861, 18.156250, 17.811035,  4, 3444736
3712, 17.814697, 17.551025, 17.586182, 17.577881, 18.160645, 17.759277,  4, 3444736
3712, 17.977051, 17.552734, 17.567871, 17.563965, 18.172852, 17.795166,  4, 3444736
3712, 17.813965, 17.547119, 17.586182, 17.568115, 18.166992, 17.757080,  4, 3444736
3712, 17.824707, 17.552979, 17.564941, 17.580811, 18.153809, 17.758789,  4, 3444736
3776, 18.433838, 18.159912, 18.182861, 18.181152, 18.878906, 18.378906,  4, 3564544
3776, 18.417969, 18.156982, 18.195801, 18.166992, 18.892090, 18.384766,  4, 3564544
3776, 18.425781, 18.174072, 18.177979, 18.190918, 18.890137, 18.380127,  4, 3564544
3776, 18.415039, 18.154053, 18.188965, 18.169189, 18.875000, 18.406738,  4, 3564544
3776, 18.486084, 18.162109, 18.175781, 18.186768, 18.872070, 18.381104,  4, 3564544
3840, 19.038086, 18.781982, 18.812744, 18.793213, 19.571777, 19.058838,  4, 3686400
3840, 19.057129, 18.777100, 18.817139, 18.806885, 19.553955, 19.021973,  4, 3686400
3840, 19.063232, 18.780762, 18.791992, 18.796875, 19.524902, 18.991943,  4, 3686400
3840, 19.116943, 18.783691, 18.814941, 18.800781, 19.534180, 19.068848,  4, 3686400
3840, 19.270020, 18.774902, 18.802002, 18.789062, 19.531006, 18.970947,  4, 3686400
3904, 19.669922, 19.410889, 19.427979, 19.436768, 20.172852, 19.628174,  4, 3810304
3904, 19.680908, 19.413818, 19.436035, 19.431152, 20.145264, 19.680176,  4, 3810304
3904, 19.695801, 19.406006, 19.427002, 19.441162, 20.129883, 19.601807,  4, 3810304
3904, 19.697998, 19.434082, 19.436035, 19.437988, 20.172852, 19.751221,  4, 3810304
