size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
768, 1.041748, 0.784180, 0.791016, 0.774902, 0.791016, 0.789795,  1, 1179648
768, 1.023926, 0.769043, 0.788086, 0.771973, 0.794189, 0.779785,  1, 1179648
768, 1.035156, 0.769043, 0.781982, 0.773926, 0.796143, 0.773926,  1, 1179648
768, 1.073730, 0.767822, 0.780273, 0.772949, 0.794189, 0.777832,  1, 1179648
768, 1.088379, 0.769287, 0.789795, 0.781006, 0.791016, 0.771240,  1, 1179648
832, 1.207764, 0.907227, 0.906738, 0.909912, 0.933105, 0.907227,  1, 1384448
832, 1.167969, 0.898926, 0.914062, 0.905029, 0.928955, 0.905029,  1, 1384448
832, 1.147949, 0.899170, 0.914062, 0.911865, 0.927979, 0.905029,  1, 1384448
832, 1.194092, 0.910156, 0.914307, 0.901123, 0.952148, 0.920898,  1, 1384448
832, 1.184082, 0.902100, 0.918213, 0.899658, 0.952148, 0.921875,  1, 1384448
896, 1.321777, 1.051270, 1.055176, 1.040039, 1.082275, 1.055176,  1, 1605632
896, 1.293213, 1.034912, 1.042969, 1.032227, 1.076904, 1.047852,  1, 1605632
896, 1.309082, 1.035156, 1.044189, 1.031982, 1.085205, 1.054199,  1, 1605632
896, 1.299805, 1.032715, 1.050049, 1.037109, 1.071045, 1.050049,  1, 1605632
896, 1.365967, 1.034180, 1.050049, 1.047852, 1.072998, 1.053711,  1, 1605632
960, 1.470703, 1.184814, 1.198975, 1.189941, 1.218018, 1.197998,  1, 1843200
960, 1.533936, 1.185059, 1.191650, 1.203125, 1.229248, 1.197021,  1, 1843200
960, 1.635010, 1.192139, 1.195068, 1.187988, 1.228027, 1.206055,  1, 1843200
960, 1.487061, 1.186035, 1.195068, 1.197021, 1.229980, 1.207031,  1, 1843200
960, 1.456055, 1.192871, 1.202881, 1.188965, 1.228760, 1.208008,  1, 1843200
1024, 1.839844, 1.348145, 1.355957, 1.360107, 1.397949, 1.389160,  1, 2097152
1024, 1.614990, 1.347900, 1.356934, 1.346191, 1.396973, 1.385010,  1, 2097152
1024, 1.614014, 1.347900, 1.358154, 1.353027, 1.383789, 1.373047,  1, 2097152
1024, 1.630859, 1.346924, 1.361816, 1.357910, 1.386963, 1.371094,  1, 2097152
1024, 1.785156, 1.345703, 1.357178, 1.354004, 1.394043, 1.370117,  1, 2097152
1088, 1.845947, 1.525146, 1.530273, 1.523926, 1.554199, 1.558105,  1, 2367488
1088, 1.789062, 1.519775, 1.540039, 1.529785, 1.696045, 1.542725,  1, 2367488
1088, 1.785889, 1.528076, 1.528076, 1.517090, 1.564941, 1.547119,  1, 2367488
1088, 1.846924, 1.519287, 1.534912, 1.517822, 1.557129, 1.548096,  1, 2367488
1088, 1.768311, 1.527100, 1.532959, 1.521240, 1.556152, 1.550049,  1, 2367488
1152, 1.960938, 1.701904, 1.718994, 1.713135, 1.752197, 1.724121,  1, 2654208
1152, 2.016113, 1.701172, 1.716309, 1.714844, 1.746094, 1.729004,  1, 2654208
1152, 1.966064, 1.700928, 1.712158, 1.703857, 1.750977, 1.753906,  1, 2654208
1152, 2.031006, 1.708008, 1.714844, 1.713867, 1.751221, 1.754883,  1, 2654208
1152, 1.976807, 1.702148, 1.715088, 1.704102, 1.746826, 1.730957,  1, 2654208
1216, 2.153076, 1.895020, 1.915771, 1.905029, 1.937012, 1.915771,  1, 2957312
1216, 2.200684, 1.900879, 1.911865, 1.906738, 1.945068, 1.920166,  1, 2957312
1216, 2.165039, 1.894043, 1.914062, 1.905273, 1.949951, 1.926758,  1, 2957312
1216, 2.151123, 1.895020, 1.904053, 1.898926, 1.950928, 1.912842,  1, 2957312
1216, 2.172119, 1.895752, 1.910889, 1.898926, 1.949951, 1.925781,  1, 2957312
1280, 2.384033, 2.098877, 2.114990, 2.105957, 2.145020, 2.134033,  1, 3276800
1280, 2.361084, 2.098877, 2.124023, 2.108154, 2.139893, 2.115967,  1, 3276800
1280, 2.357910, 2.096924, 2.104980, 2.096924, 2.140137, 2.123779,  1, 3276800
1280, 2.417725, 2.104980, 2.111084, 2.111084, 2.132080, 2.133057,  1, 3276800
1280, 2.427734, 2.097900, 2.113037, 2.109131, 2.133057, 2.115967,  1, 3276800
1344, 2.578857, 2.318115, 2.321045, 2.310059, 2.362061, 2.348877,  1, 3612672
1344, 2.573975, 2.313232, 2.325928, 2.310059, 2.347900, 2.324219,  1, 3612672
1344, 2.572998, 2.311035, 2.321045, 2.315918, 2.360107, 2.329834,  1, 3612672
1344, 2.580078, 2.316895, 2.320068, 2.315918, 2.354004, 2.343750,  1, 3612672
1344, 2.583984, 2.319092, 2.325928, 2.310059, 2.376953, 2.342773,  1, 3612672
1408, 2.796143, 2.551025, 2.545166, 2.542969, 2.593994, 2.562012,  1, 3964928
1408, 2.812988, 2.535889, 2.543945, 2.538818, 2.613037, 2.567139,  1, 3964928
1408, 2.810791, 2.542969, 2.550781, 2.537842, 2.593018, 2.567139,  1, 3964928
1408, 2.836914, 2.543945, 2.562012, 2.554688, 2.625000, 2.582031,  1, 3964928
1408, 2.883789, 2.551025, 2.566895, 2.555908, 2.620850, 2.596680,  1, 3964928
1472, 3.025146, 2.775146, 2.787842, 2.794189, 2.843018, 2.810059,  1, 4333568
1472, 3.041992, 2.783203, 2.790039, 2.780762, 2.843750, 2.814941,  1, 4333568
1472, 3.092041, 2.775879, 2.790039, 2.781982, 2.837158, 2.825928,  1, 4333568
1472, 3.026855, 2.789062, 2.788818, 2.779785, 2.842773, 2.814941,  1, 4333568
1472, 3.025879, 2.774902, 2.787842, 2.807861, 2.840820, 2.809082,  1, 4333568
1536, 3.272949, 3.021973, 3.031982, 3.039062, 3.082031, 3.046143,  1, 4718592
1536, 3.340820, 3.024170, 3.034180, 3.027100, 3.079834, 3.053711,  1, 4718592
1536, 3.274902, 3.020996, 3.041016, 3.025879, 3.084961, 3.064209,  1, 4718592
1536, 3.289062, 3.021973, 3.049072, 3.026123, 3.087158, 3.069824,  1, 4718592
1536, 3.325928, 3.033936, 3.032959, 3.026123, 3.083984, 3.062988,  1, 4718592
1600, 3.532715, 3.277100, 3.300781, 3.280762, 3.350830, 3.322021,  1, 5120000
1600, 3.552002, 3.276123, 3.304932, 3.281982, 3.354980, 3.302979,  1, 5120000
1600, 3.529053, 3.276123, 3.311035, 3.287109, 3.353760, 3.320801,  1, 5120000
1600, 3.528076, 3.274902, 3.305176, 3.280273, 3.348633, 3.315918,  1, 5120000
1600, 3.533936, 3.282959, 3.283936, 3.281982, 3.356201, 3.303223,  1, 5120000
1664, 3.796875, 3.542969, 3.555664, 3.558838, 3.588867, 3.567139,  1, 5537792
1664, 3.875977, 3.544922, 3.556885, 3.548340, 3.614014, 3.578125,  1, 5537792
1664, 3.857910, 3.542969, 3.555908, 3.552734, 3.614014, 3.582031,  1, 5537792
1664, 3.811279, 3.611084, 3.549805, 3.540039, 3.615723, 3.581055,  1, 5537792
1664, 3.810303, 3.541992, 3.568848, 3.548096, 3.632812, 3.576172,  1, 5537792
1728, 4.135010, 3.818115, 3.838135, 3.828125, 3.892822, 3.859131,  1, 5971968
1728, 4.069824, 3.815918, 3.846924, 3.817871, 3.893066, 3.855957,  1, 5971968
1728, 4.072021, 3.817139, 3.844971, 3.822998, 3.893799, 3.857910,  1, 5971968
1728, 4.096924, 3.817871, 3.824951, 3.834961, 3.905029, 3.864014,  1, 5971968
1728, 4.303711, 3.819092, 3.833008, 3.828857, 3.888916, 3.862061,  1, 5971968
1792, 4.445068, 4.108887, 4.119141, 4.105713, 4.184082, 4.135986,  1, 6422528
1792, 4.410156, 4.099854, 4.108887, 4.110107, 4.149902, 4.136963,  1, 6422528
1792, 4.367188, 4.100098, 4.121094, 4.112061, 4.158936, 4.110107,  1, 6422528
1792, 4.374756, 4.107910, 4.106201, 4.097168, 4.156738, 4.117920,  1, 6422528
1792, 4.429199, 4.098877, 4.115234, 4.117188, 4.166748, 4.149902,  1, 6422528
1856, 4.677979, 4.397949, 4.412109, 4.406982, 4.461182, 4.414307,  1, 6889472
1856, 4.736084, 4.397949, 4.406006, 4.403076, 4.468262, 4.441162,  1, 6889472
1856, 4.722900, 4.403076, 4.414062, 4.410156, 4.496094, 4.441162,  1, 6889472
1856, 4.666992, 4.402100, 4.430176, 4.412109, 4.474854, 4.453125,  1, 6889472
1856, 4.664795, 4.402100, 4.416016, 4.415039, 4.477783, 4.433105,  1, 6889472
1920, 4.965820, 4.724121, 4.724121, 4.717285, 4.785156, 4.751953,  1, 7372800
1920, 5.047119, 4.709961, 4.723145, 4.726074, 4.784180, 4.760010,  1, 7372800
1920, 4.970947, 4.722168, 4.722168, 4.714844, 4.788086, 4.738281,  1, 7372800
1920, 4.961914, 4.709961, 4.727051, 4.716797, 4.793213, 4.741943,  1, 7372800
1920, 4.970947, 4.710938, 4.735107, 4.715820, 4.794922, 4.739014,  1, 7372800
1984, 5.296875, 5.040771, 5.039062, 5.031250, 5.110840, 5.066162,  1, 7872512
1984, 5.281006, 5.027100, 5.058105, 5.037109, 5.091064, 5.062012,  1, 7872512
1984, 5.287842, 5.021973, 5.049805, 5.032959, 5.103760, 5.065918,  1, 7872512
1984, 5.302979, 5.028076, 5.054932, 5.037842, 5.112305, 5.057129,  1, 7872512
1984, 5.558105, 5.020020, 5.048096, 5.027100, 5.111328, 5.062256,  1, 7872512
2048, 5.625977, 5.369873, 5.367920, 5.361084, 5.433105, 5.402100,  1, 8388608
2048, 5.609863, 5.370117, 5.375244, 5.361084, 5.439941, 5.386719,  1, 8388608
2048, 5.617920, 5.370117, 5.368896, 5.361816, 5.447021, 5.395264,  1, 8388608
2048, 5.742920, 5.370117, 5.367920, 5.374023, 5.451904, 5.386963,  1, 8388608
2048, 5.393066, 5.370850, 5.370850, 5.361084, 5.452148, 5.392090,  1, 8388608
2112, 5.940918, 5.709961, 5.708008, 5.698975, 5.791016, 5.724365,  1, 8921088
2112, 5.744873, 5.694092, 5.711914, 5.706055, 5.785889, 5.746826,  1, 8921088
2112, 5.954834, 5.694824, 5.697021, 5.694092, 5.766113, 5.719971,  1, 8921088
2112, 6.012939, 5.690186, 5.698242, 5.692871, 5.762207, 5.716064,  1, 8921088
2112, 5.998779, 5.692871, 5.706055, 5.695312, 5.757080, 5.719971,  1, 8921088
2176, 6.368164, 6.039062, 6.046143, 6.042969, 6.115967, 6.057129,  1, 9469952
2176, 6.319824, 6.047119, 6.052979, 6.042969, 6.109131, 6.056152,  1, 9469952
2176, 6.309082, 6.053955, 6.045898, 6.051025, 6.124023, 6.078125,  1, 9469952
2176, 6.301758, 6.038818, 6.051025, 6.041992, 6.118164, 6.072266,  1, 9469952
2176, 6.310059, 6.047119, 6.052979, 6.049072, 6.115967, 6.064209,  1, 9469952
2240, 6.850098, 6.398926, 6.413330, 6.409912, 6.479980, 6.419189,  1, 10035200
2240, 6.726074, 6.406982, 6.424805, 6.402832, 6.472900, 6.429932,  1, 10035200
2240, 6.761963, 6.397949, 6.445068, 6.396973, 6.489990, 6.415771,  1, 10035200
2240, 6.740967, 6.397949, 6.406982, 6.419189, 6.489990, 6.445068,  1, 10035200
2240, 6.891113, 6.412109, 6.405762, 6.403320, 6.471924, 6.437988,  1, 10035200
2304, 7.082031, 6.778809, 6.791016, 6.773193, 6.843994, 6.802002,  1, 10616832
2304, 7.067871, 6.766846, 6.783936, 6.772949, 6.845947, 6.801025,  1, 10616832
2304, 7.088867, 6.774902, 6.783936, 6.772949, 6.847168, 6.792969,  1, 10616832
2304, 7.039062, 6.776123, 6.778076, 6.774170, 6.854980, 6.806152,  1, 10616832
2304, 7.026367, 6.775879, 6.781006, 6.774902, 6.836914, 6.810791,  1, 10616832
2368, 7.433838, 7.148926, 7.158203, 7.147217, 7.223633, 7.170898,  1, 11214848
2368, 7.437012, 7.151123, 7.166260, 7.168945, 7.227783, 7.175781,  1, 11214848
2368, 7.436035, 7.147949, 7.163086, 7.147949, 7.227783, 7.199951,  1, 11214848
2368, 7.625000, 7.161133, 7.157959, 7.158936, 7.217041, 7.187012,  1, 11214848
2368, 7.472168, 7.147949, 7.162842, 7.160156, 7.219971, 7.169922,  1, 11214848
2432, 7.795166, 7.545898, 7.559814, 7.544189, 7.612061, 7.552734,  1, 11829248
2432, 7.866943, 7.540771, 7.552979, 7.543213, 7.615234, 7.551758,  1, 11829248
2432, 7.807861, 7.538086, 7.553955, 7.558838, 7.618896, 7.556885,  1, 11829248
2432, 7.795898, 7.547852, 7.561035, 7.549072, 7.611816, 7.565918,  1, 11829248
2432, 7.827881, 7.545898, 7.555908, 7.544922, 7.621094, 7.573730,  1, 11829248
2496, 8.212158, 7.947266, 7.957031, 7.947266, 8.020020, 7.986816,  1, 12460032
2496, 8.197998, 7.942139, 7.954834, 7.954834, 8.015137, 7.951904,  1, 12460032
2496, 8.210205, 7.946045, 7.955078, 7.942871, 8.025146, 7.975830,  1, 12460032
2496, 8.228027, 7.955078, 7.955811, 7.950195, 8.017090, 7.968994,  1, 12460032
2496, 8.223877, 7.947998, 7.956055, 7.942871, 8.015869, 7.989990,  1, 12460032
2560, 8.627930, 8.358887, 8.378906, 8.357178, 8.429932, 8.365723,  1, 13107200
2560, 8.619873, 8.359863, 8.359131, 8.358887, 8.437988, 8.385254,  1, 13107200
2560, 8.614014, 8.352051, 8.361816, 8.360840, 8.444824, 8.390869,  1, 13107200
2560, 8.612793, 8.352051, 8.365967, 8.351074, 8.437744, 8.406738,  1, 13107200
2560, 8.822021, 8.359131, 8.360352, 8.356201, 8.440918, 8.383057,  1, 13107200
2624, 9.138184, 8.775146, 8.795898, 8.781250, 8.859131, 8.810059,  1, 13770752
2624, 9.043945, 8.774902, 8.784912, 8.782959, 8.869141, 8.823242,  1, 13770752
2624, 9.061035, 8.772949, 8.795166, 8.771973, 8.846924, 8.807129,  1, 13770752
2624, 9.112305, 8.782227, 8.790039, 8.784180, 8.862061, 8.792969,  1, 13770752
2624, 9.044922, 8.776123, 8.782715, 8.783936, 8.855713, 8.805908,  1, 13770752
2688, 9.473145, 9.207031, 9.223877, 9.208984, 9.291260, 9.251221,  1, 14450688
2688, 9.470947, 9.206055, 9.216797, 9.218018, 9.291260, 9.226074,  1, 14450688
2688, 9.547852, 9.208008, 9.227051, 9.211182, 9.285889, 9.229736,  1, 14450688
2688, 9.493164, 9.214111, 9.216064, 9.217041, 9.291016, 9.239014,  1, 14450688
2688, 9.541016, 9.208984, 9.219971, 9.210205, 9.288086, 9.251709,  1, 14450688
2752, 9.964844, 9.648193, 9.662354, 9.648193, 9.735596, 9.670166,  1, 15147008
2752, 9.920166, 9.648926, 9.664062, 9.663086, 9.744141, 9.666992,  1, 15147008
2752, 9.944824, 9.656982, 9.660889, 9.658691, 9.746094, 9.687012,  1, 15147008
2752, 9.985107, 9.650146, 9.666992, 9.654053, 9.741943, 9.677246,  1, 15147008
2752, 9.932861, 9.650146, 9.663330, 9.655029, 9.735840, 9.670166,  1, 15147008
2816, 10.366943, 10.103027, 10.124023, 10.107910, 10.179932, 10.128174,  1, 15859712
2816, 10.363037, 10.104980, 10.119873, 10.101074, 10.189941, 10.147949,  1, 15859712
2816, 10.430908, 10.104736, 10.117920, 10.112061, 10.192871, 10.148926,  1, 15859712
2816, 10.382812, 10.103027, 10.124023, 10.106934, 10.191895, 10.150146,  1, 15859712
2816, 10.446045, 10.104980, 10.124023, 10.101074, 10.198975, 10.135010,  1, 15859712
2880, 10.835693, 10.567871, 10.575928, 10.568848, 10.664062, 10.615234,  1, 16588800
2880, 10.888916, 10.567139, 10.576904, 10.568115, 10.663086, 10.583984,  1, 16588800
2880, 10.841064, 10.580078, 10.574951, 10.601074, 10.668945, 10.601807,  1, 16588800
2880, 10.875000, 10.572998, 10.579834, 10.566162, 10.666260, 10.587891,  1, 16588800
2880, 10.849121, 10.566895, 10.576904, 10.572754, 10.655273, 10.584717,  1, 16588800
2944, 11.304932, 11.048096, 11.050049, 11.047119, 11.150146, 11.066162,  1, 17334272
2944, 11.364014, 11.048096, 11.052246, 11.045898, 11.133057, 11.111084,  1, 17334272
2944, 11.333008, 11.043701, 11.054932, 11.045166, 11.134277, 11.069824,  1, 17334272
2944, 11.541992, 11.047852, 11.056885, 11.052002, 11.140625, 11.075928,  1, 17334272
2944, 11.321045, 11.042969, 11.055908, 11.038086, 11.127930, 11.074951,  1, 17334272
3008, 11.796875, 11.526123, 11.541016, 11.529053, 11.651855, 11.545898,  1, 18096128
3008, 11.807129, 11.543213, 11.555176, 11.545166, 11.615967, 11.544922,  1, 18096128
3008, 11.857910, 11.532959, 11.541016, 11.537109, 11.625000, 11.569092,  1, 18096128
3008, 11.864014, 11.533203, 11.541992, 11.536133, 11.612061, 11.587158,  1, 18096128
3008, 11.857910, 11.564941, 11.543945, 11.534912, 11.626953, 11.546143,  1, 18096128
3072, 12.318115, 12.027100, 12.034912, 12.031982, 12.108154, 12.044922,  1, 18874368
3072, 12.298096, 12.021973, 12.029297, 12.020020, 12.102783, 12.033936,  1, 18874368
3072, 12.342041, 12.043945, 12.039307, 12.028076, 12.111816, 12.054932,  1, 18874368
3072, 12.275879, 12.019775, 12.024902, 12.025146, 12.166016, 12.073975,  1, 18874368
3072, 12.381104, 12.055908, 12.080078, 12.069092, 12.161133, 12.094971,  1, 18874368
3136, 12.856934, 12.545166, 12.555176, 12.553955, 12.648682, 12.595947,  1, 19668992
3136, 12.804932, 12.545166, 12.545898, 12.556152, 12.656006, 12.610840,  1, 19668992
3136, 12.783936, 12.545166, 12.560303, 12.555664, 12.638916, 12.571777,  1, 19668992
3136, 12.815918, 12.546875, 12.545898, 12.556885, 12.667969, 12.591797,  1, 19668992
3136, 12.794189, 12.548096, 12.555908, 12.551270, 12.726074, 12.569824,  1, 19668992
3200, 13.302002, 13.052979, 13.066162, 13.061035, 13.180908, 13.130127,  1, 20480000
3200, 13.307129, 13.061035, 13.082764, 13.072021, 13.190918, 13.097900,  1, 20480000
3200, 13.301025, 13.061035, 13.076172, 13.065918, 13.179932, 13.119873,  1, 20480000
3200, 13.300049, 13.061035, 13.074219, 13.074951, 13.175049, 13.094971,  1, 20480000
3200, 13.318115, 13.053955, 13.102051, 13.069092, 13.190918, 13.096191,  1, 20480000
3264, 13.859131, 13.587891, 13.601807, 13.578857, 13.709717, 13.613037,  1, 21307392
3264, 13.909912, 13.581055, 13.601074, 13.593994, 13.707275, 13.632080,  1, 21307392
3264, 13.842041, 13.590820, 13.602051, 13.592773, 13.710938, 13.637939,  1, 21307392
3264, 13.843018, 13.581055, 13.601807, 13.591064, 13.703857, 13.618896,  1, 21307392
3264, 13.835938, 13.586914, 13.607910, 13.599121, 13.730957, 13.629395,  1, 21307392
3328, 14.397949, 14.121094, 14.117920, 14.130127, 14.238770, 14.146973,  1, 22151168
3328, 14.435791, 14.105225, 14.136230, 14.135986, 14.261963, 14.161865,  1, 22151168
3328, 14.406738, 14.137939, 14.132080, 14.124023, 14.240967, 14.170898,  1, 22151168
3328, 14.399902, 14.147949, 14.141113, 14.126953, 14.253906, 14.184814,  1, 22151168
3328, 14.397949, 14.110840, 14.144043, 14.127930, 14.258301, 14.171875,  1, 22151168
3392, 14.927734, 14.674805, 14.708984, 14.677002, 14.808105, 14.718018,  1, 23011328
3392, 14.912842, 14.657959, 14.671143, 14.675049, 14.783936, 14.698975,  1, 23011328
3392, 14.945068, 14.671143, 14.678955, 14.670898, 14.802002, 14.709961,  1, 23011328
3392, 14.934082, 14.665039, 14.687012, 14.684082, 14.784180, 14.704102,  1, 23011328
3392, 14.926025, 14.672119, 14.687012, 14.676025, 14.794189, 14.731689,  1, 23011328
3456, 15.484863, 15.230225, 15.241943, 15.235107, 15.361084, 15.267822,  1, 23887872
3456, 15.500000, 15.211914, 15.220703, 15.223145, 15.326904, 15.243896,  1, 23887872
3456, 15.485107, 15.218018, 15.224854, 15.246094, 15.324951, 15.231201,  1, 23887872
3456, 15.474121, 15.210938, 15.219971, 15.213867, 15.315186, 15.243896,  1, 23887872
3456, 15.469971, 15.209961, 15.224854, 15.230957, 15.326904, 15.241943,  1, 23887872
3520, 16.034912, 15.779053, 15.788086, 15.782959, 15.889893, 15.802979,  1, 24780800
3520, 16.102051, 15.784912, 15.792969, 15.784912, 15.893066, 15.795898,  1, 24780800
3520, 16.042969, 15.786133, 15.788086, 15.789062, 15.886230, 15.823242,  1, 24780800
3520, 16.065186, 15.780029, 15.792236, 15.777100, 15.897949, 15.795898,  1, 24780800
3520, 16.060791, 15.779053, 15.793945, 15.782227, 15.890869, 15.790039,  1, 24780800
3584, 16.626709, 16.363770, 16.371094, 16.354980, 16.464844, 16.377930,  1, 25690112
3584, 16.710938, 16.364014, 16.370117, 16.360840, 16.475098, 16.392090,  1, 25690112
3584, 16.630859, 16.364746, 16.372803, 16.362305, 16.476074, 16.389893,  1, 25690112
3584, 16.628906, 16.370850, 16.372803, 16.395020, 16.465820, 16.383301,  1, 25690112
3584, 16.768066, 16.361816, 16.371094, 16.369141, 16.484863, 16.403076,  1, 25690112
3648, 17.240967, 16.965820, 17.000000, 16.974121, 17.092041, 17.008057,  1, 26615808
3648, 17.305908, 16.964844, 16.978027, 16.978027, 17.075195, 16.990967,  1, 26615808
3648, 17.021973, 16.968018, 16.986084, 17.067871, 17.092041, 17.015137,  1, 26615808
3648, 17.230225, 16.966309, 16.979004, 16.975098, 17.086914, 17.017090,  1, 26615808
3648, 17.488770, 16.965820, 16.976807, 16.973145, 17.094971, 16.999023,  1, 26615808
3712, 17.615967, 17.567871, 17.577881, 17.582031, 17.708252, 17.614014,  1, 27557888
3712, 17.836914, 17.570068, 17.571777, 17.569092, 17.734131, 17.605957,  1, 27557888
3712, 17.912109, 17.566162, 17.576904, 17.567871, 17.694824, 17.627930,  1, 27557888
3712, 17.819092, 17.564941, 17.576904, 17.563965, 17.699951, 17.609863,  1, 27557888
3712, 17.900146, 17.577393, 17.576904, 17.586182, 17.710938, 17.610107,  1, 27557888
3776, 18.450928, 18.187012, 18.187012, 18.183838, 18.300049, 18.229736,  1, 28516352
3776, 18.431885, 18.173828, 18.191162, 18.178223, 18.333740, 18.218994,  1, 28516352
3776, 18.437988, 18.197021, 18.187988, 18.194092, 18.297119, 18.226807,  1, 28516352
3776, 18.423096, 18.173096, 18.200928, 18.177979, 18.297119, 18.335938,  1, 28516352
3776, 18.458984, 18.197998, 18.187988, 18.181152, 18.316162, 18.217285,  1, 28516352
3840, 19.054932, 18.821045, 18.802002, 18.795898, 18.937256, 18.836182,  1, 29491200
3840, 19.049805, 18.794922, 18.805908, 18.821045, 18.934814, 18.845215,  1, 29491200
3840, 19.066162, 18.793945, 18.820068, 18.800049, 18.948730, 18.843018,  1, 29491200
3840, 19.132080, 18.794922, 18.806885, 18.799072, 18.930908, 18.839355,  1, 29491200
3840, 19.051025, 18.796143, 18.821045, 18.802979, 18.934082, 18.842041,  1, 29491200
3904, 19.700928, 19.425781, 19.463135, 19.444092, 19.560059, 19.468994,  1, 30482432
3904, 19.926025, 19.425293, 19.439941, 19.456299, 19.571045, 19.472168,  1, 30482432
