size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
1152, 1.981934, 1.735107, 1.770996, 1.774170, 1.944092, 1.787109,  12, 884736
1216, 2.205078, 1.929932, 1.962891, 1.955078, 2.179932, 1.984863,  12, 985768
1216, 2.319092, 1.944824, 1.970215, 1.955078, 2.135010, 1.992188,  12, 985768
1216, 2.199951, 1.929199, 1.983887, 1.980225, 2.183350, 1.995850,  12, 985768
1216, 2.198975, 1.928955, 1.970215, 1.955811, 2.181885, 1.993896,  12, 985768
1216, 2.180908, 1.930908, 1.990967, 1.950928, 2.206055, 1.989014,  12, 985768
1280, 2.387939, 2.134766, 2.168945, 2.163330, 2.309814, 2.195068,  12, 1092264
1280, 2.385986, 2.135986, 2.168701, 2.163086, 2.312012, 2.193848,  12, 1092264
1280, 2.411865, 2.137207, 2.167725, 2.168213, 2.309814, 2.201172,  12, 1092264
1280, 2.405273, 2.135986, 2.166016, 2.170166, 2.312012, 2.193115,  12, 1092264
1280, 2.384766, 2.135010, 2.190186, 2.161865, 2.281982, 2.213867,  12, 1092264
1344, 2.654053, 2.353027, 2.387939, 2.383057, 2.569336, 2.423828,  12, 1204224
1344, 2.610107, 2.354980, 2.386230, 2.393066, 2.548096, 2.420898,  12, 1204224
1344, 2.623779, 2.352051, 2.387207, 2.380127, 2.576172, 2.418945,  12, 1204224
1344, 2.652100, 2.369385, 2.395020, 2.386963, 2.565186, 2.412842,  12, 1204224
1344, 2.600098, 2.352783, 2.394043, 2.395996, 2.557129, 2.416016,  12, 1204224
1408, 2.839111, 2.580078, 2.615967, 2.611084, 2.812744, 2.662842,  12, 1321640
1408, 2.848145, 2.582275, 2.613037, 2.618164, 2.837891, 2.645996,  12, 1321640
1408, 2.832031, 2.593994, 2.635010, 2.603027, 2.835938, 2.645020,  12, 1321640
1408, 2.904297, 2.593018, 2.623047, 2.603027, 2.839844, 2.643066,  12, 1321640
1408, 2.883789, 2.588867, 2.615967, 2.604004, 2.835938, 2.649170,  12, 1321640
1472, 3.070068, 2.814209, 2.848633, 2.852295, 3.099854, 2.889893,  12, 1444520
1472, 3.297119, 2.820068, 2.854736, 2.847900, 3.072998, 2.876953,  12, 1444520
1472, 3.092041, 2.817139, 2.868896, 2.848877, 3.095215, 2.891113,  12, 1444520
1472, 3.074951, 2.817871, 2.854004, 2.848145, 3.098877, 2.888916,  12, 1444520
1472, 3.302246, 2.818848, 2.853027, 2.842041, 3.080078, 2.895996,  12, 1444520
1536, 3.450928, 3.068115, 3.106689, 3.102783, 3.269775, 3.144043,  12, 1572864
1536, 3.320801, 3.068115, 3.122314, 3.095947, 3.267090, 3.135254,  12, 1572864
1536, 3.397949, 3.068115, 3.118896, 3.104004, 3.282959, 3.163086,  12, 1572864
1536, 3.319092, 3.069336, 3.123779, 3.103027, 3.270996, 3.142090,  12, 1572864
1536, 3.391846, 3.073975, 3.115234, 3.102051, 3.281006, 3.149902,  12, 1572864
1600, 3.678955, 3.360840, 3.372070, 3.364990, 3.527832, 3.394775,  12, 1706664
1600, 3.584961, 3.327881, 3.372314, 3.351807, 3.525879, 3.393066,  12, 1706664
1600, 3.584961, 3.327148, 3.368896, 3.364990, 3.524170, 3.395264,  12, 1706664
1600, 3.595215, 3.328125, 3.378906, 3.360107, 3.503906, 3.406982,  12, 1706664
1600, 3.606201, 3.343262, 3.365967, 3.358887, 3.525146, 3.388916,  12, 1706664
1664, 3.854248, 3.596191, 3.628906, 3.646973, 3.793945, 3.656006,  12, 1845928
1664, 3.848877, 3.599854, 3.631836, 3.627930, 3.811279, 3.656250,  12, 1845928
1664, 3.870850, 3.597900, 3.645020, 3.625977, 3.813965, 3.666260,  12, 1845928
1664, 3.875977, 3.596924, 3.646973, 3.621094, 3.816895, 3.665039,  12, 1845928
1664, 3.868164, 3.598145, 3.646729, 3.626953, 3.823242, 3.675049,  12, 1845928
1728, 4.216797, 3.878906, 3.981934, 3.963867, 4.117920, 3.955078,  12, 1990656
1728, 4.212891, 3.877930, 3.984131, 3.987061, 4.116211, 3.964111,  12, 1990656
1728, 4.216064, 3.878662, 3.983154, 3.977051, 4.124023, 3.958740,  12, 1990656
1728, 4.207031, 3.885010, 3.983887, 3.970947, 4.124023, 3.958740,  12, 1990656
1728, 4.199951, 3.885986, 3.968750, 3.995850, 4.126953, 3.954834,  12, 1990656
1792, 4.420166, 4.169189, 4.281982, 4.288086, 4.441162, 4.232910,  12, 2140840
1792, 4.694092, 4.168945, 4.271973, 4.266846, 4.441895, 4.231934,  12, 2140840
1792, 4.428711, 4.179932, 4.260010, 4.278076, 4.434082, 4.234863,  12, 2140840
1792, 4.431152, 4.175049, 4.264893, 4.274658, 4.434082, 4.248047,  12, 2140840
1792, 4.420898, 4.168945, 4.286133, 4.269043, 4.440918, 4.235840,  12, 2140840
1856, 4.725098, 4.485107, 4.583984, 4.576904, 4.760010, 4.537109,  12, 2296488
1856, 4.735840, 4.478027, 4.581787, 4.583984, 4.743652, 4.538086,  12, 2296488
1856, 4.726074, 4.472168, 4.579834, 4.585205, 4.733154, 4.552979,  12, 2296488
1856, 4.953125, 4.473145, 4.582275, 4.575928, 4.743164, 4.533936,  12, 2296488
1856, 4.813965, 4.472900, 4.582764, 4.571289, 4.744141, 4.535889,  12, 2296488
1920, 5.037842, 4.783936, 4.903076, 4.897949, 5.055664, 4.860107,  12, 2457600
1920, 5.104004, 4.784180, 4.896240, 4.896973, 5.054932, 4.859131,  12, 2457600
1920, 5.124023, 4.785156, 4.887695, 4.906006, 5.059082, 4.883057,  12, 2457600
1920, 5.053955, 4.796875, 4.906250, 4.886719, 5.062012, 4.854004,  12, 2457600
1920, 5.062256, 4.798828, 4.898926, 4.890869, 5.054932, 4.873047,  12, 2457600
1984, 5.369141, 5.107178, 5.230957, 5.205811, 5.367920, 5.176025,  12, 2624168
1984, 5.385010, 5.107178, 5.232178, 5.213867, 5.378174, 5.169922,  12, 2624168
1984, 5.360840, 5.105957, 5.211182, 5.210938, 5.370117, 5.176025,  12, 2624168
1984, 5.361084, 5.121826, 5.210938, 5.219238, 5.369873, 5.178955,  12, 2624168
1984, 5.378174, 5.120117, 5.218994, 5.218994, 5.364014, 5.187988,  12, 2624168
2048, 5.692139, 5.447754, 5.545898, 5.545898, 5.687012, 5.530029,  12, 2796200
2048, 5.712891, 5.454102, 5.549805, 5.555176, 5.689209, 5.522949,  12, 2796200
2048, 5.705078, 5.454102, 5.600098, 5.642334, 5.707031, 5.499023,  12, 2796200
2048, 5.705811, 5.455078, 5.549072, 5.549072, 5.708984, 5.511230,  12, 2796200
2048, 5.774170, 5.446045, 5.542969, 5.548828, 5.697021, 5.520752,  12, 2796200
2112, 6.237793, 5.813232, 5.885986, 5.901123, 6.036133, 5.850098,  12, 2973696
2112, 6.057861, 5.791016, 5.889160, 5.895264, 6.033936, 5.842773,  12, 2973696
2112, 6.100830, 5.790771, 5.895264, 5.890137, 6.033936, 5.869141,  12, 2973696
2112, 6.128174, 5.817871, 5.902832, 5.901855, 6.047852, 5.856201,  12, 2973696
2112, 6.041992, 5.784912, 5.896973, 5.907959, 6.044678, 5.867920,  12, 2973696
2176, 6.465820, 6.137939, 6.255859, 6.250000, 6.447266, 6.205078,  12, 3156648
2176, 6.468018, 6.138916, 6.258057, 6.245117, 6.443848, 6.194336,  12, 3156648
2176, 6.479980, 6.139160, 6.248779, 6.250977, 6.438965, 6.198975,  12, 3156648
2176, 6.406006, 6.139160, 6.236084, 6.253906, 6.417969, 6.198730,  12, 3156648
2176, 6.398926, 6.152100, 6.250244, 6.240967, 6.442139, 6.212158,  12, 3156648
2240, 6.855957, 6.503174, 6.629883, 6.618164, 6.893066, 6.627930,  12, 3345064
2240, 6.757080, 6.517822, 6.616211, 6.610352, 6.821045, 6.573975,  12, 3345064
2240, 6.803955, 6.520996, 6.620850, 6.615723, 6.827881, 6.593994,  12, 3345064
2240, 6.764160, 6.518066, 6.632080, 6.646973, 6.848145, 6.575928,  12, 3345064
2240, 6.843018, 6.505127, 6.620850, 6.622803, 6.840088, 6.580078,  12, 3345064
2304, 7.132812, 6.912109, 7.017822, 6.989990, 7.230957, 6.959961,  12, 3538944
2304, 7.225098, 6.878906, 7.019043, 6.997070, 7.207764, 6.973145,  12, 3538944
2304, 7.156982, 6.894287, 7.005127, 7.000000, 7.244141, 6.946045,  12, 3538944
2304, 7.221191, 6.879150, 7.009033, 6.999023, 7.224121, 6.964111,  12, 3538944
2304, 7.166992, 6.888184, 7.009033, 7.006104, 7.222900, 6.973877,  12, 3538944
2368, 7.539062, 7.280762, 7.393799, 7.386963, 7.559814, 7.343018,  12, 3738280
2368, 7.536133, 7.278076, 7.389893, 7.387207, 7.561768, 7.343994,  12, 3738280
2368, 7.584961, 7.271973, 7.390869, 7.364990, 7.576904, 7.333008,  12, 3738280
2368, 7.521973, 7.265869, 7.379150, 7.377930, 7.567871, 7.340088,  12, 3738280
2368, 7.522217, 7.281982, 7.378906, 7.366211, 7.569824, 7.345947,  12, 3738280
2432, 7.923096, 7.677979, 7.778076, 7.791992, 8.184082, 7.735840,  12, 3943080
2432, 7.918945, 7.677979, 7.781982, 7.767090, 8.182861, 7.734619,  12, 3943080
2432, 7.924805, 7.677979, 7.776123, 7.770020, 8.185059, 7.765137,  12, 3943080
2432, 7.940918, 7.678955, 7.788330, 7.795166, 8.172119, 7.722168,  12, 3943080
2432, 8.177979, 7.666260, 7.794189, 7.772949, 8.197998, 7.796875,  12, 3943080
2496, 8.407715, 8.073975, 8.202881, 8.182129, 8.547119, 8.293213,  12, 4153344
2496, 8.333984, 8.093018, 8.206055, 8.178955, 8.542725, 8.315674,  12, 4153344
2496, 8.408936, 8.088135, 8.190186, 8.193848, 8.563965, 8.308105,  12, 4153344
2496, 8.437256, 8.091064, 8.193848, 8.192139, 8.552246, 8.312988,  12, 4153344
2496, 8.339844, 8.084961, 8.197998, 8.183838, 8.542969, 8.308838,  12, 4153344
2560, 8.743164, 8.502930, 8.607910, 8.608154, 8.996826, 8.710205,  12, 4369064
2560, 8.769043, 8.503174, 8.616943, 8.604004, 9.019775, 8.710938,  12, 4369064
2560, 8.776855, 8.489746, 8.606934, 8.600830, 9.034912, 8.729980,  12, 4369064
2560, 8.769043, 8.504883, 8.609863, 8.605957, 9.002197, 8.696045,  12, 4369064
2560, 8.781006, 8.499023, 8.600830, 8.579834, 8.826172, 8.593994,  12, 4369064
2624, 9.248047, 8.919922, 8.969971, 8.950928, 9.307129, 9.015869,  12, 4590248
2624, 9.228027, 8.919922, 8.969971, 8.967041, 9.310059, 9.031006,  12, 4590248
2624, 9.174805, 8.919922, 8.972168, 8.961182, 9.308105, 9.048828,  12, 4590248
2624, 9.196045, 8.914062, 8.990967, 8.960938, 9.325928, 9.142822,  12, 4590248
2624, 9.197021, 8.916992, 9.022949, 8.968018, 9.333008, 9.096191,  12, 4590248
2688, 9.642090, 9.357910, 9.409912, 9.438965, 9.720947, 9.452881,  12, 4816896
2688, 9.671875, 9.354980, 9.450928, 9.402100, 9.722168, 9.509277,  12, 4816896
2688, 9.626953, 9.360107, 9.443115, 9.464111, 9.712891, 9.540039,  12, 4816896
2688, 9.668945, 9.365967, 9.406982, 9.405273, 9.738037, 9.452881,  12, 4816896
2688, 9.621094, 9.355957, 9.461914, 9.457031, 9.734863, 9.528809,  12, 4816896
2752, 10.067139, 9.803223, 9.918945, 9.883301, 10.385010, 9.995117,  12, 5049000
2752, 10.135986, 9.821777, 9.925781, 9.915771, 10.348877, 10.041016,  12, 5049000
2752, 10.077881, 9.807129, 9.925049, 9.928955, 10.372803, 10.052979,  12, 5049000
2752, 10.072998, 9.810059, 9.943848, 9.924316, 10.350098, 10.042969,  12, 5049000
2752, 10.078857, 9.807129, 9.933838, 9.928955, 10.385986, 10.011963,  12, 5049000
2816, 10.535889, 10.282959, 10.401855, 10.404053, 10.784912, 10.493896,  12, 5286568
2816, 10.524902, 10.279785, 10.392822, 10.373291, 10.782959, 10.530029,  12, 5286568
2816, 10.581055, 10.285889, 10.384766, 10.377686, 10.791016, 10.517090,  12, 5286568
2816, 10.559082, 10.302002, 10.380859, 10.369873, 10.790039, 10.505859,  12, 5286568
2816, 10.539062, 10.281982, 10.371826, 10.395020, 10.782959, 10.517822,  12, 5286568
2880, 11.022949, 10.756104, 10.864014, 10.843994, 11.327881, 10.982178,  12, 5529600
2880, 11.212158, 10.754150, 10.864990, 10.850098, 11.322754, 10.966064,  12, 5529600
2880, 11.082031, 10.758057, 10.865967, 10.839844, 11.320068, 10.946045,  12, 5529600
2880, 11.026855, 10.753906, 10.858887, 10.860107, 11.326172, 11.001953,  12, 5529600
2880, 11.034912, 10.740967, 10.880859, 10.866211, 11.331055, 10.996094,  12, 5529600
2944, 11.645264, 11.235107, 11.349854, 11.328857, 11.781006, 11.459229,  12, 5778088
2944, 11.560059, 11.237061, 11.354004, 11.328125, 11.792969, 11.469971,  12, 5778088
2944, 11.561768, 11.236816, 11.341309, 11.336182, 11.798828, 11.485840,  12, 5778088
2944, 11.562012, 11.234863, 11.337158, 11.343994, 11.772949, 11.441895,  12, 5778088
2944, 11.554932, 11.236816, 11.337891, 11.334961, 11.816895, 11.468994,  12, 5778088
3008, 12.047852, 11.728027, 11.847900, 11.820068, 12.262695, 11.938965,  12, 6032040
3008, 11.968994, 11.726074, 11.841064, 11.836914, 12.276855, 11.942871,  12, 6032040
3008, 11.971924, 11.739990, 11.870117, 11.835938, 12.271973, 11.970947,  12, 6032040
3008, 11.983887, 11.716064, 11.849121, 11.830811, 12.281006, 11.946045,  12, 6032040
3008, 12.002930, 11.711914, 11.819092, 11.837158, 12.265869, 11.936035,  12, 6032040
3072, 12.697998, 12.230713, 12.340088, 12.349121, 12.808105, 12.472900,  12, 6291456
3072, 12.502197, 12.216064, 12.325928, 12.343994, 12.827881, 12.449951,  12, 6291456
3072, 12.534180, 12.232910, 12.353027, 12.336914, 12.836914, 12.446289,  12, 6291456
3072, 12.553955, 12.238037, 12.357910, 12.341797, 12.815918, 12.466064,  12, 6291456
3072, 12.510010, 12.217041, 12.347900, 12.340088, 12.791016, 12.456055,  12, 6291456
3136, 13.018066, 12.729736, 12.849854, 12.847900, 13.325928, 12.979980,  12, 6556328
3136, 13.073730, 12.741943, 12.860107, 12.845947, 13.316162, 12.984131,  12, 6556328
3136, 12.996094, 12.736084, 12.835938, 12.848877, 13.316162, 13.007080,  12, 6556328
3136, 13.004883, 12.728027, 12.836914, 12.841797, 13.326172, 12.973877,  12, 6556328
3136, 13.068359, 12.746094, 12.868896, 12.854980, 13.303955, 12.962891,  12, 6556328
3200, 13.510010, 13.263916, 13.379883, 13.386963, 13.833252, 13.505127,  12, 6826664
3200, 13.568115, 13.266846, 13.379150, 13.411865, 13.841064, 13.480957,  12, 6826664
3200, 13.525146, 13.261230, 13.375000, 13.383057, 13.811035, 13.508057,  12, 6826664
3200, 13.510010, 13.272949, 13.384033, 13.383057, 13.841309, 13.533936,  12, 6826664
3200, 13.523193, 13.270996, 13.360107, 13.389893, 13.820312, 13.488037,  12, 6826664
3264, 14.228027, 13.804199, 13.910889, 13.925049, 14.401855, 14.066895,  12, 7102464
3264, 14.065186, 13.794922, 13.906982, 13.895020, 14.421387, 14.030762,  12, 7102464
3264, 14.066895, 13.804688, 13.920166, 13.911865, 14.429932, 14.032227,  12, 7102464
3264, 14.121094, 13.801758, 13.918701, 13.911133, 14.431152, 14.027832,  12, 7102464
3264, 14.054932, 13.802979, 13.922852, 13.911865, 14.424805, 14.038086,  12, 7102464
3328, 14.623779, 14.354980, 14.455811, 14.453857, 14.976074, 14.579102,  12, 7383720
3328, 14.620850, 14.352051, 14.469971, 14.462158, 14.981934, 14.593994,  12, 7383720
3328, 14.602783, 14.345947, 14.468262, 14.457031, 14.972900, 14.599121,  12, 7383720
3328, 14.605957, 14.354980, 14.460938, 14.462891, 14.979248, 14.590088,  12, 7383720
3328, 14.616943, 14.335938, 14.471191, 14.457031, 14.963867, 14.569092,  12, 7383720
3392, 15.180176, 14.903076, 15.022949, 15.018066, 15.542969, 15.105957,  12, 7670440
3392, 15.213135, 14.904785, 15.014893, 15.015869, 15.539307, 15.156006,  12, 7670440
3392, 15.176025, 14.906006, 15.023926, 15.010986, 15.566895, 15.140137,  12, 7670440
3392, 15.156250, 14.906006, 15.027100, 15.006104, 15.518066, 15.144775,  12, 7670440
3392, 15.167969, 14.910156, 15.012207, 14.997803, 15.557129, 15.126953,  12, 7670440
3456, 15.735840, 15.470947, 15.592041, 15.583984, 16.104004, 15.716064,  12, 7962624
3456, 15.729248, 15.485840, 15.583008, 15.583008, 16.101807, 15.707031,  12, 7962624
3456, 15.741211, 15.478027, 15.583984, 15.584961, 16.107910, 15.702881,  12, 7962624
3456, 15.724854, 15.472168, 15.584961, 15.569336, 16.058838, 15.685791,  12, 7962624
3456, 15.749023, 15.471924, 15.591064, 15.572021, 16.109863, 15.708984,  12, 7962624
3520, 16.302979, 16.049072, 16.193848, 16.159912, 16.663086, 16.270996,  12, 8260264
3520, 16.301758, 16.042969, 16.196045, 16.146729, 16.644043, 16.271973,  12, 8260264
3520, 16.304932, 16.047852, 16.165039, 16.155029, 16.658203, 16.294922,  12, 8260264
3520, 16.310059, 16.085938, 16.157959, 16.152832, 16.636230, 16.274902,  12, 8260264
3520, 16.302246, 16.046875, 16.168213, 16.163086, 16.658936, 16.275879,  12, 8260264
3584, 16.899902, 16.638184, 16.752197, 16.750977, 17.247803, 16.871094,  12, 8563368
3584, 16.909180, 16.653076, 16.767090, 16.750000, 17.270020, 16.875977,  12, 8563368
3584, 16.886963, 16.637939, 16.757080, 16.742920, 17.260986, 16.888916,  12, 8563368
3584, 17.058838, 16.637695, 16.751953, 16.751953, 17.252930, 16.866211,  12, 8563368
3584, 16.906250, 16.636230, 16.760986, 16.742920, 17.269287, 16.875000,  12, 8563368
3648, 17.667969, 17.231934, 17.350098, 17.342041, 17.863037, 17.508057,  12, 8871936
3648, 17.504883, 17.236084, 17.351807, 17.355225, 17.869141, 17.474121,  12, 8871936
3648, 17.270020, 17.236084, 17.357910, 17.345215, 17.845947, 17.462158,  12, 8871936
3648, 17.495850, 17.234131, 17.351074, 17.347900, 17.870850, 17.458984,  12, 8871936
3648, 17.282959, 17.237061, 17.355957, 17.343994, 17.854980, 17.460205,  12, 8871936
3712, 18.121094, 17.849854, 17.958984, 17.966064, 18.480225, 18.080811,  12, 9185960
3712, 18.179688, 17.840820, 17.951172, 17.934814, 18.470215, 18.069092,  12, 9185960
3712, 18.114990, 17.844971, 17.960205, 17.948975, 18.479004, 18.070068,  12, 9185960
3712, 18.115967, 17.842041, 17.957764, 17.959961, 18.485107, 18.074951,  12, 9185960
3712, 18.149902, 17.839844, 17.968994, 17.954102, 18.458740, 18.059082,  12, 9185960
3776, 18.721191, 18.477295, 18.593018, 18.562988, 19.103027, 18.694092,  12, 9505448
3776, 18.715820, 18.493896, 18.568848, 18.572998, 19.115234, 18.728027,  12, 9505448
3776, 18.719971, 18.445801, 18.589844, 18.570312, 19.118164, 18.673096,  12, 9505448
3776, 18.802979, 18.481934, 18.578857, 18.575195, 19.122803, 18.709717,  12, 9505448
3776, 18.804932, 18.461914, 18.566162, 18.600830, 19.092041, 18.723877,  12, 9505448
3840, 19.495850, 19.095947, 19.215088, 19.229736, 19.742920, 19.328125,  12, 9830400
3840, 19.342041, 19.104980, 19.219727, 19.197998, 19.748047, 19.359131,  12, 9830400
3840, 19.370117, 19.081055, 19.244873, 19.207031, 19.756104, 19.322754,  12, 9830400
3840, 19.349121, 19.104004, 19.239258, 19.202148, 19.757080, 19.348877,  12, 9830400
3840, 19.613037, 19.094238, 19.213867, 19.217773, 19.769043, 19.458984,  12, 9830400
3904, 19.989990, 19.746094, 19.849854, 19.841064, 20.399170, 19.936035,  12, 10160808
3904, 19.983887, 19.734131, 19.852051, 19.846924, 20.430664, 19.968018,  12, 10160808
3904, 20.065918, 19.739258, 19.857910, 19.850098, 20.412109, 19.991943,  12, 10160808
