size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
384, 0.222900, 0.208008, 0.251709, 0.257080, 0.370850, 0.297852,  16, 73728
448, 0.574951, 0.289795, 0.320801, 0.313965, 0.534180, 0.367920,  16, 100352
448, 0.562012, 0.280762, 0.322266, 0.314209, 0.534912, 0.372070,  16, 100352
448, 0.568848, 0.281982, 0.322021, 0.315186, 0.540771, 0.367920,  16, 100352
448, 0.475830, 0.288818, 0.323975, 0.313965, 0.537109, 0.368164,  16, 100352
448, 0.453857, 0.279297, 0.322021, 0.315674, 0.544922, 0.367920,  16, 100352
512, 0.609863, 0.360840, 0.412842, 0.397949, 0.582764, 0.453857,  16, 131072
512, 0.599121, 0.361084, 0.407959, 0.397217, 0.576172, 0.455078,  16, 131072
512, 0.531006, 0.352295, 0.399658, 0.392090, 0.546387, 0.446045,  16, 131072
512, 0.356934, 0.357178, 0.395996, 0.391113, 0.563965, 0.446777,  16, 131072
512, 0.352051, 0.344971, 0.401123, 0.391846, 0.567383, 0.448975,  16, 131072
576, 0.458008, 0.434082, 0.485840, 0.478027, 0.676270, 0.531738,  16, 165888
576, 0.446777, 0.437012, 0.496094, 0.479980, 0.675781, 0.531006,  16, 165888
576, 0.450928, 0.431885, 0.479004, 0.479980, 0.667969, 0.530762,  16, 165888
576, 0.448730, 0.439941, 0.481934, 0.476074, 0.668213, 0.530029,  16, 165888
576, 0.443848, 0.446045, 0.486084, 0.477051, 0.681885, 0.530762,  16, 165888
640, 0.568848, 0.532959, 0.583740, 0.577148, 0.854004, 0.631104,  16, 204800
640, 0.568115, 0.531982, 0.581055, 0.582031, 0.851807, 0.629150,  16, 204800
640, 0.562012, 0.540039, 0.583984, 0.583740, 0.854004, 0.627930,  16, 204800
640, 0.562012, 0.540039, 0.584717, 0.584717, 0.854004, 0.625732,  16, 204800
640, 0.559082, 0.540039, 0.585938, 0.578857, 0.853027, 0.628906,  16, 204800
704, 0.676758, 0.650146, 0.699951, 0.695068, 0.897217, 0.736084,  16, 247808
704, 0.682861, 0.650146, 0.699219, 0.685791, 0.933838, 0.742920,  16, 247808
704, 0.679932, 0.641846, 0.692139, 0.690918, 0.930176, 0.739258,  16, 247808
704, 0.916016, 0.643066, 0.691895, 0.690918, 0.895996, 0.734131,  16, 247808
704, 0.901123, 0.650146, 0.697021, 0.690918, 0.930908, 0.738037,  16, 247808
768, 1.043945, 0.764160, 0.813965, 0.812988, 0.983887, 0.859863,  16, 294912
768, 1.044189, 0.763916, 0.820068, 0.806885, 0.982910, 0.858643,  16, 294912
768, 1.078613, 0.761963, 0.821045, 0.810059, 0.977051, 0.857910,  16, 294912
768, 1.033936, 0.764160, 0.816162, 0.807129, 0.948242, 0.860840,  16, 294912
768, 1.046143, 0.770020, 0.819092, 0.809082, 0.983887, 0.857910,  16, 294912
832, 1.167969, 0.894043, 0.951172, 0.946045, 1.240967, 0.990723,  16, 346112
832, 1.175781, 0.901367, 0.950684, 0.943848, 1.241943, 0.990234,  16, 346112
832, 1.161133, 0.893066, 0.951904, 0.943115, 1.241943, 0.988037,  16, 346112
832, 1.156006, 0.901123, 0.948242, 0.942139, 1.239990, 0.992188,  16, 346112
832, 1.200684, 0.892334, 0.950195, 0.942871, 1.225098, 0.988037,  16, 346112
896, 1.291260, 1.041992, 1.085938, 1.082275, 1.331055, 1.130127,  16, 401408
896, 1.308838, 1.032715, 1.093018, 1.082031, 1.307861, 1.129150,  16, 401408
896, 1.372070, 1.034180, 1.089111, 1.085205, 1.303955, 1.129883,  16, 401408
896, 1.348145, 1.040771, 1.092041, 1.079102, 1.305176, 1.131836,  16, 401408
896, 1.360840, 1.034912, 1.094971, 1.082764, 1.340332, 1.132080,  16, 401408
960, 1.592041, 1.185303, 1.236816, 1.235107, 1.406982, 1.281982,  16, 460800
960, 1.539062, 1.183838, 1.236084, 1.230957, 1.406738, 1.284912,  16, 460800
960, 1.510010, 1.186035, 1.241943, 1.236084, 1.406006, 1.281250,  16, 460800
960, 1.452881, 1.193848, 1.242188, 1.235107, 1.409180, 1.280029,  16, 460800
960, 1.466797, 1.193115, 1.244873, 1.229004, 1.406982, 1.278809,  16, 460800
1024, 1.807861, 1.354980, 1.405029, 1.401123, 1.694824, 1.450928,  16, 524288
1024, 1.610840, 1.348145, 1.411377, 1.393066, 1.690918, 1.450195,  16, 524288
1024, 1.606934, 1.348145, 1.403809, 1.394043, 1.664062, 1.446045,  16, 524288
1024, 1.615967, 1.354980, 1.405762, 1.400146, 1.669922, 1.451904,  16, 524288
1024, 1.611084, 1.346191, 1.400146, 1.399902, 1.694824, 1.451904,  16, 524288
1088, 1.790039, 1.519287, 1.574219, 1.563965, 1.762939, 1.620850,  16, 591872
1088, 2.010742, 1.520020, 1.572998, 1.566895, 1.759033, 1.615967,  16, 591872
1088, 1.799072, 1.520264, 1.572021, 1.568115, 1.728027, 1.614258,  16, 591872
1088, 1.791992, 1.519287, 1.568848, 1.570068, 1.764893, 1.617920,  16, 591872
1088, 1.832764, 1.527100, 1.572021, 1.571045, 1.761963, 1.624023,  16, 591872
1152, 1.981934, 1.704102, 1.759277, 1.751953, 2.042236, 1.805176,  16, 663552
1152, 2.042969, 1.700928, 1.752686, 1.752930, 2.071777, 1.797852,  16, 663552
1152, 1.964111, 1.708984, 1.757080, 1.750977, 2.043213, 1.796143,  16, 663552
1152, 2.019043, 1.700684, 1.752197, 1.754150, 2.072998, 1.796875,  16, 663552
1152, 1.978027, 1.703857, 1.759033, 1.745117, 2.047119, 1.804932,  16, 663552
1216, 2.160156, 1.894043, 1.953125, 1.945068, 2.172119, 1.996826,  16, 739328
1216, 2.170898, 1.894043, 1.949951, 1.942139, 2.177734, 2.000244,  16, 739328
1216, 2.172119, 1.894775, 1.957031, 1.940918, 2.176025, 1.989014,  16, 739328
1216, 2.146973, 1.895264, 1.945068, 1.943115, 2.178223, 2.006836,  16, 739328
1216, 2.216064, 1.894775, 1.945068, 1.945068, 2.143066, 1.987061,  16, 739328
1280, 2.362061, 2.104248, 2.154053, 2.146973, 2.456299, 2.191895,  16, 819200
1280, 2.406738, 2.096924, 2.152100, 2.146973, 2.455811, 2.198242,  16, 819200
1280, 2.542969, 2.097900, 2.157959, 2.147949, 2.479004, 2.201172,  16, 819200
1280, 2.385986, 2.104980, 2.158203, 2.147949, 2.489014, 2.205078,  16, 819200
1280, 2.362061, 2.106934, 2.151123, 2.145996, 2.487305, 2.202881,  16, 819200
1344, 2.572021, 2.312256, 2.365967, 2.359863, 2.558838, 2.405029,  16, 903168
1344, 2.641846, 2.312012, 2.369385, 2.359131, 2.591064, 2.415039,  16, 903168
1344, 2.581055, 2.311035, 2.365723, 2.363037, 2.556152, 2.417969,  16, 903168
1344, 2.585938, 2.317139, 2.368164, 2.364014, 2.589844, 2.410889,  16, 903168
1344, 2.751221, 2.310791, 2.369873, 2.355957, 2.592041, 2.413086,  16, 903168
1408, 2.792725, 2.534912, 2.588867, 2.593018, 2.901123, 2.637939,  16, 991232
1408, 2.786133, 2.536133, 2.598877, 2.595947, 2.915039, 2.637207,  16, 991232
1408, 2.793945, 2.543213, 2.593018, 2.580811, 2.913086, 2.637207,  16, 991232
1408, 2.857910, 2.540039, 2.599121, 2.588135, 2.911621, 2.638184,  16, 991232
1408, 2.804932, 2.535156, 2.596924, 2.582031, 2.913086, 2.633057,  16, 991232
1472, 3.034912, 2.770020, 2.833252, 2.829102, 3.033936, 2.866943,  16, 1083392
1472, 3.262939, 2.777832, 2.834229, 2.830078, 3.005127, 2.870605,  16, 1083392
1472, 3.039795, 2.769043, 2.837891, 2.816162, 3.035889, 2.875000,  16, 1083392
1472, 3.029297, 2.769775, 2.834961, 2.840088, 3.031982, 2.875000,  16, 1083392
1472, 3.077881, 2.769043, 2.830078, 2.828125, 3.035156, 2.873779,  16, 1083392
1536, 3.285156, 3.015137, 3.080078, 3.074707, 3.391846, 3.127930,  16, 1179648
1536, 3.333252, 3.015137, 3.083984, 3.077148, 3.366943, 3.122070,  16, 1179648
1536, 3.270996, 3.016846, 3.072021, 3.070068, 3.405029, 3.130859,  16, 1179648
1536, 3.281982, 3.021973, 3.077881, 3.062988, 3.398926, 3.131836,  16, 1179648
1536, 3.322998, 3.014160, 3.077881, 3.078125, 3.369141, 3.125732,  16, 1179648
1600, 3.524902, 3.270020, 3.326172, 3.338135, 3.671875, 3.379639,  16, 1280000
1600, 3.525146, 3.270996, 3.335938, 3.327148, 3.664062, 3.378174,  16, 1280000
1600, 3.523926, 3.269043, 3.328857, 3.332031, 3.645752, 3.379150,  16, 1280000
1600, 3.557129, 3.275146, 3.345947, 3.325195, 3.661865, 3.373047,  16, 1280000
1600, 3.555908, 3.276123, 3.344971, 3.333008, 3.669189, 3.374268,  16, 1280000
1664, 3.812988, 3.536865, 3.592041, 3.599854, 3.812988, 3.645996,  16, 1384448
1664, 3.869873, 3.537109, 3.600342, 3.597168, 3.830078, 3.648193,  16, 1384448
1664, 3.864014, 3.536865, 3.604980, 3.584717, 3.836914, 3.648926,  16, 1384448
1664, 3.810791, 3.537109, 3.602051, 3.591064, 3.829102, 3.652100,  16, 1384448
1664, 3.792969, 3.541748, 3.610107, 3.592041, 3.833984, 3.654053,  16, 1384448
1728, 4.221924, 3.821045, 3.886963, 3.869873, 4.204834, 3.921143,  16, 1492992
1728, 4.089844, 3.811035, 3.872803, 3.877197, 4.218018, 3.927002,  16, 1492992
1728, 4.081787, 3.813965, 3.874268, 3.872314, 4.194824, 3.924072,  16, 1492992
1728, 4.145020, 3.812988, 3.883057, 3.865967, 4.195068, 3.933838,  16, 1492992
1728, 4.072998, 3.810791, 3.875000, 3.868896, 4.215820, 3.921143,  16, 1492992
1792, 4.418945, 4.106201, 4.173096, 4.165283, 4.513184, 4.204102,  16, 1605632
1792, 4.376221, 4.097900, 4.179932, 4.156982, 4.521973, 4.217285,  16, 1605632
1792, 4.370850, 4.107910, 4.169922, 4.166992, 4.531006, 4.204102,  16, 1605632
1792, 4.410156, 4.100098, 4.177246, 4.150146, 4.497070, 4.212158,  16, 1605632
1792, 4.370361, 4.101807, 4.175293, 4.161865, 4.529785, 4.229004,  16, 1605632
1856, 4.683105, 4.395996, 4.459961, 4.472168, 4.702881, 4.509766,  16, 1722368
1856, 4.675049, 4.403076, 4.475098, 4.450928, 4.694092, 4.514893,  16, 1722368
1856, 4.719971, 4.403076, 4.471191, 4.463867, 4.711182, 4.510986,  16, 1722368
1856, 4.667236, 4.395996, 4.457031, 4.472900, 4.691650, 4.509033,  16, 1722368
1856, 4.723145, 4.404053, 4.471924, 4.458008, 4.710938, 4.514893,  16, 1722368
1920, 5.023926, 4.704102, 4.765869, 4.752930, 5.075928, 4.814941,  16, 1843200
1920, 4.972900, 4.704102, 4.763916, 4.778809, 5.069092, 4.809082,  16, 1843200
1920, 4.987061, 4.705078, 4.770996, 4.758301, 5.074951, 4.812012,  16, 1843200
1920, 4.976074, 4.710938, 4.770996, 4.771973, 5.042725, 4.825928,  16, 1843200
1920, 4.977051, 4.705078, 4.760010, 4.762939, 5.072998, 4.812744,  16, 1843200
1984, 5.350098, 5.022217, 5.089111, 5.074951, 5.436768, 5.133789,  16, 1968128
1984, 5.310059, 5.021973, 5.081055, 5.087158, 5.454102, 5.120117,  16, 1968128
1984, 5.309082, 5.020996, 5.076904, 5.089111, 5.464844, 5.135010,  16, 1968128
1984, 5.496826, 5.021240, 5.087158, 5.072021, 5.444092, 5.128662,  16, 1968128
1984, 5.364990, 5.021973, 5.083984, 5.081787, 5.427979, 5.141113,  16, 1968128
2048, 5.626221, 5.352051, 5.468994, 5.407227, 5.791016, 5.483887,  16, 2097152
2048, 5.637939, 5.350830, 5.460205, 5.478760, 5.807129, 5.470215,  16, 2097152
2048, 5.638184, 5.359131, 5.421143, 5.426758, 5.790039, 5.459961,  16, 2097152
2048, 5.611084, 5.354980, 5.506104, 5.397949, 5.769043, 5.465820,  16, 2097152
2048, 5.626953, 5.356934, 5.508301, 5.500244, 5.780029, 5.469727,  16, 2097152
2112, 6.022949, 5.694092, 5.836914, 5.832764, 6.135010, 5.797119,  16, 2230272
2112, 6.014160, 5.695312, 5.844238, 5.841064, 6.113037, 5.785889,  16, 2230272
2112, 5.979004, 5.702148, 5.850830, 5.839844, 6.116943, 5.781006,  16, 2230272
2112, 5.947021, 5.712891, 5.848877, 5.848145, 6.132080, 5.780273,  16, 2230272
2112, 6.186035, 5.694092, 5.840820, 5.806152, 6.127197, 5.775146,  16, 2230272
2176, 6.324951, 6.043945, 6.198975, 6.168213, 6.386963, 6.123047,  16, 2367488
2176, 6.380127, 6.052979, 6.182129, 6.182861, 6.405762, 6.132080,  16, 2367488
2176, 6.317139, 6.059082, 6.185059, 6.196045, 6.384033, 6.133301,  16, 2367488
2176, 6.293945, 6.064941, 6.191162, 6.177002, 6.459961, 6.135010,  16, 2367488
2176, 6.532959, 6.042969, 6.200928, 6.185059, 6.393066, 6.124756,  16, 2367488
2240, 6.690918, 6.417969, 6.550049, 6.549072, 6.745117, 6.508789,  16, 2508800
2240, 6.656006, 6.418945, 6.534912, 6.552002, 6.743896, 6.493164,  16, 2508800
2240, 6.656250, 6.417969, 6.546875, 6.563965, 6.745850, 6.479980,  16, 2508800
2240, 6.675049, 6.411621, 6.541016, 6.530029, 6.750977, 6.494141,  16, 2508800
2240, 6.655029, 6.416260, 6.544922, 6.544189, 6.749268, 6.486816,  16, 2508800
2304, 7.044922, 6.787109, 6.933838, 6.928955, 7.153809, 6.854004,  16, 2654208
2304, 7.033936, 6.771973, 6.924072, 6.921143, 7.138184, 6.868896,  16, 2654208
2304, 7.094971, 6.776123, 6.933105, 6.921143, 7.111816, 6.867920,  16, 2654208
2304, 7.044678, 6.785889, 6.921143, 6.925781, 7.143066, 6.883789,  16, 2654208
2304, 7.049072, 6.772949, 6.930176, 6.906982, 7.134033, 6.854004,  16, 2654208
2368, 7.404785, 7.166748, 7.300781, 7.304932, 7.517090, 7.247314,  16, 2803712
2368, 7.419189, 7.152100, 7.302002, 7.311035, 7.528076, 7.248047,  16, 2803712
2368, 7.431152, 7.152100, 7.312012, 7.300293, 7.543945, 7.244873,  16, 2803712
2368, 7.438965, 7.151855, 7.306641, 7.291992, 7.539062, 7.232910,  16, 2803712
2368, 7.438965, 7.152100, 7.308838, 7.292969, 7.531006, 7.236816,  16, 2803712
2432, 7.812988, 7.543945, 7.700928, 7.689941, 7.936768, 7.635010,  16, 2957312
2432, 7.817871, 7.556885, 7.683105, 7.675781, 7.932861, 7.636719,  16, 2957312
2432, 7.885986, 7.536865, 7.688965, 7.689941, 7.933105, 7.642822,  16, 2957312
2432, 7.809814, 7.545166, 7.696045, 7.721191, 7.947754, 7.625000,  16, 2957312
2432, 7.895020, 7.544922, 7.715820, 7.683105, 7.926025, 7.641846,  16, 2957312
2496, 8.199951, 7.957031, 8.105225, 8.093018, 8.346924, 8.049072,  16, 3115008
2496, 8.273193, 7.945068, 8.119141, 8.092041, 8.344727, 8.034912,  16, 3115008
2496, 8.218994, 7.961182, 8.104004, 8.100830, 8.367920, 8.061035,  16, 3115008
2496, 8.195068, 7.960205, 8.092041, 8.105957, 8.362061, 8.042969,  16, 3115008
2496, 8.200928, 7.956787, 8.103271, 8.091064, 8.346924, 8.044922,  16, 3115008
2560, 8.683838, 8.356934, 8.529053, 8.517090, 8.767822, 8.457764,  16, 3276800
2560, 8.838867, 8.357910, 8.523926, 8.516113, 8.773682, 8.459961,  16, 3276800
2560, 8.695068, 8.355957, 8.518799, 8.509277, 8.772949, 8.454102,  16, 3276800
2560, 8.689941, 8.356934, 8.527100, 8.500977, 8.784912, 8.473877,  16, 3276800
2560, 8.625977, 8.361816, 8.529785, 8.509033, 8.775146, 8.444824,  16, 3276800
2624, 9.118896, 8.792969, 8.931885, 8.932861, 9.197998, 8.865234,  16, 3442688
2624, 9.116211, 8.779053, 8.944092, 8.933105, 9.184326, 8.887207,  16, 3442688
2624, 9.059082, 8.778076, 8.942871, 8.918945, 9.188965, 8.887939,  16, 3442688
2624, 9.071045, 8.778076, 8.937256, 8.924805, 9.208008, 8.882080,  16, 3442688
2624, 9.016113, 8.779053, 8.938232, 8.920166, 9.202881, 8.882812,  16, 3442688
2688, 9.461914, 9.223877, 9.382080, 9.344238, 9.629150, 9.302246,  16, 3612672
2688, 9.475830, 9.225098, 9.366943, 9.372070, 9.628906, 9.309082,  16, 3612672
2688, 9.485107, 9.211182, 9.378906, 9.360107, 9.634033, 9.315918,  16, 3612672
2688, 9.492920, 9.211914, 9.385986, 9.357910, 9.634033, 9.296387,  16, 3612672
2688, 9.481201, 9.210205, 9.377197, 9.343994, 9.614014, 9.322754,  16, 3612672
2752, 9.906982, 9.668945, 9.833008, 9.808105, 10.117920, 9.759277,  16, 3786752
2752, 9.973877, 9.663086, 9.798096, 9.807861, 10.120850, 9.739746,  16, 3786752
2752, 9.924316, 9.654053, 9.809082, 9.822998, 10.113037, 9.752197,  16, 3786752
2752, 9.926270, 9.666992, 9.822998, 9.798096, 10.118896, 9.789795,  16, 3786752
2752, 10.008301, 9.654053, 9.821045, 9.807861, 10.129150, 9.752930,  16, 3786752
2816, 10.394287, 10.114990, 10.261963, 10.257080, 10.847900, 10.240234,  16, 3964928
2816, 10.371094, 10.122070, 10.268311, 10.256836, 10.808105, 10.212891,  16, 3964928
2816, 10.513672, 10.123047, 10.260010, 10.259033, 10.843018, 10.231201,  16, 3964928
2816, 10.362061, 10.110107, 10.275879, 10.272949, 10.813965, 10.224121,  16, 3964928
2816, 10.424805, 10.139893, 10.264648, 10.257080, 10.843994, 10.240234,  16, 3964928
2880, 10.907959, 10.583984, 10.727783, 10.729004, 11.284180, 10.857910,  16, 4147200
2880, 10.866943, 10.570801, 10.739258, 10.726074, 11.273926, 10.878906,  16, 4147200
2880, 10.911865, 10.585938, 10.709961, 10.718994, 11.283203, 10.885010,  16, 4147200
2880, 10.820801, 10.571777, 10.745117, 10.735107, 11.244873, 10.877197,  16, 4147200
2880, 10.891846, 10.603760, 10.737061, 10.717773, 11.265137, 10.898926,  16, 4147200
2944, 11.365234, 11.060059, 11.207275, 11.190918, 11.753906, 11.359863,  16, 4333568
2944, 11.308838, 11.060059, 11.197998, 11.206055, 11.751953, 11.370117,  16, 4333568
2944, 11.569092, 11.045898, 11.212891, 11.205811, 11.752930, 11.356934,  16, 4333568
2944, 11.529053, 11.058838, 11.216309, 11.193848, 11.763184, 11.356201,  16, 4333568
2944, 11.362061, 11.061035, 11.199219, 11.198975, 11.760986, 11.343994,  16, 4333568
3008, 11.867920, 11.544189, 11.708008, 11.676025, 12.314941, 11.840820,  16, 4524032
3008, 11.800049, 11.546143, 11.671143, 11.673828, 12.310791, 11.854004,  16, 4524032
3008, 11.813721, 11.543945, 11.687012, 11.664062, 12.312744, 11.836914,  16, 4524032
3008, 11.812988, 11.543213, 11.684082, 11.676025, 12.315186, 11.839111,  16, 4524032
3008, 11.797852, 11.543945, 11.683105, 11.689209, 12.312988, 11.857910,  16, 4524032
3072, 12.442139, 12.037842, 12.204102, 12.177979, 12.815918, 12.345947,  16, 4718592
3072, 12.296875, 12.024902, 12.217041, 12.191895, 12.810791, 12.345947,  16, 4718592
3072, 12.309082, 12.032959, 12.173828, 12.175049, 12.781982, 12.319824,  16, 4718592
3072, 12.313965, 12.022949, 12.200195, 12.175049, 12.833008, 12.323975,  16, 4718592
3072, 12.362793, 12.038086, 12.186035, 12.176025, 12.834229, 12.346924,  16, 4718592
3136, 12.794922, 12.536133, 12.695801, 12.687988, 13.296631, 12.855957,  16, 4917248
3136, 12.867920, 12.542969, 12.682861, 12.708252, 13.276123, 12.850830,  16, 4917248
3136, 12.816895, 12.535889, 12.691895, 12.690186, 13.304932, 12.841064,  16, 4917248
3136, 12.850830, 12.545166, 12.701904, 12.690674, 13.285889, 12.813721,  16, 4917248
3136, 12.815918, 12.537842, 12.728027, 12.688965, 13.304932, 12.829834,  16, 4917248
3200, 13.300781, 13.045898, 13.216064, 13.206055, 13.812012, 13.357910,  16, 5120000
3200, 13.392822, 13.063965, 13.210938, 13.216064, 13.815186, 13.371094,  16, 5120000
3200, 13.339844, 13.061035, 13.216064, 13.184814, 13.802002, 13.358887,  16, 5120000
3200, 13.313965, 13.087158, 13.224121, 13.206787, 13.810059, 13.364990,  16, 5120000
3200, 13.299805, 13.062012, 13.194824, 13.208008, 13.831299, 13.359863,  16, 5120000
3264, 13.838135, 13.589111, 13.736816, 13.725098, 14.398193, 13.886963,  16, 5326848
3264, 13.862305, 13.587891, 13.735107, 13.740234, 14.421143, 13.879150,  16, 5326848
3264, 13.899902, 13.595215, 13.739746, 13.724854, 14.396240, 13.862061,  16, 5326848
3264, 13.850098, 13.588135, 13.740967, 13.725098, 14.406006, 13.870850,  16, 5326848
3264, 13.843018, 13.587158, 13.727051, 13.725830, 14.426758, 13.890137,  16, 5326848
3328, 14.566162, 14.122803, 14.279785, 14.263916, 14.922119, 14.431152,  16, 5537792
3328, 14.395996, 14.116943, 14.276123, 14.271973, 14.927002, 14.419922,  16, 5537792
3328, 14.399170, 14.125000, 14.282227, 14.271240, 14.895752, 14.407227,  16, 5537792
3328, 14.402832, 14.122070, 14.278076, 14.265137, 14.910889, 14.457764,  16, 5537792
3328, 14.395752, 14.124023, 14.260742, 14.271973, 14.939941, 14.426025,  16, 5537792
3392, 14.995850, 14.685059, 14.818115, 14.809082, 15.463867, 15.015869,  16, 5752832
3392, 14.945068, 14.670166, 14.827881, 14.805664, 15.457275, 14.968262,  16, 5752832
3392, 14.913086, 14.672852, 14.816162, 14.788818, 15.467773, 14.984131,  16, 5752832
3392, 14.922852, 14.668945, 14.820068, 14.795166, 15.493164, 14.977783,  16, 5752832
3392, 14.938965, 14.686279, 14.818115, 14.822021, 15.466797, 14.968018,  16, 5752832
3456, 15.497803, 15.229004, 15.382080, 15.375000, 16.093994, 15.514160,  16, 5971968
3456, 15.495850, 15.228027, 15.446777, 15.364990, 16.096924, 15.531006,  16, 5971968
3456, 15.482178, 15.228027, 15.389893, 15.374023, 16.096924, 15.530762,  16, 5971968
3456, 15.498047, 15.229736, 15.377930, 15.368896, 16.110107, 15.539307,  16, 5971968
3456, 15.480957, 15.231201, 15.365967, 15.367920, 16.098877, 15.522949,  16, 5971968
3520, 16.073975, 15.792969, 15.944092, 15.934814, 16.584961, 16.103027,  16, 6195200
3520, 16.066895, 15.798096, 15.938965, 15.927979, 16.616943, 15.971191,  16, 6195200
3520, 16.050293, 15.795166, 15.950928, 15.935059, 16.612793, 16.111084,  16, 6195200
3520, 16.064941, 15.824219, 15.945801, 15.936768, 16.596924, 16.109131,  16, 6195200
3520, 16.068115, 15.798096, 15.945068, 15.936035, 16.614014, 16.092041,  16, 6195200
3584, 16.679932, 16.374023, 16.520996, 16.524658, 17.271973, 16.695068,  16, 6422528
3584, 16.626953, 16.390137, 16.550049, 16.521973, 17.271973, 16.707031,  16, 6422528
3584, 16.625977, 16.374756, 16.523682, 16.519043, 17.275146, 16.683838,  16, 6422528
3584, 16.648926, 16.374023, 16.536133, 16.525879, 17.244141, 16.674072,  16, 6422528
3584, 16.704102, 16.366943, 16.523193, 16.530029, 17.271973, 16.684082,  16, 6422528
3648, 17.239746, 16.964844, 17.111816, 17.114990, 17.804199, 17.280029,  16, 6653952
3648, 17.217041, 16.956787, 17.156982, 17.106934, 17.772949, 17.287842,  16, 6653952
3648, 16.999756, 16.986084, 17.117920, 17.108887, 17.817871, 17.281982,  16, 6653952
3648, 17.231934, 16.964355, 17.104980, 17.111816, 17.821289, 17.283936,  16, 6653952
3648, 16.999023, 16.960938, 17.113037, 17.101807, 17.793945, 17.264893,  16, 6653952
3712, 17.815186, 17.562012, 17.708984, 17.687988, 18.468994, 17.848877,  16, 6889472
3712, 17.841797, 17.561035, 17.696289, 17.696045, 18.490234, 17.878906,  16, 6889472
3712, 17.814941, 17.563965, 17.700684, 17.707275, 18.481201, 17.861084,  16, 6889472
3712, 17.816162, 17.567871, 17.709961, 17.706299, 18.493164, 17.863037,  16, 6889472
3712, 17.815674, 17.559082, 17.726807, 17.700928, 18.476807, 17.883057,  16, 6889472
3776, 18.429932, 18.171875, 18.354004, 18.313965, 19.058838, 18.494141,  16, 7129088
3776, 18.440918, 18.172852, 18.351074, 18.332031, 19.038086, 18.469971,  16, 7129088
3776, 18.395996, 18.172852, 18.328125, 18.312988, 19.034912, 18.478760,  16, 7129088
3776, 18.639893, 18.170898, 18.319824, 18.317871, 19.032959, 18.493164,  16, 7129088
3776, 18.510010, 18.170898, 18.330078, 18.317139, 19.044189, 18.483154,  16, 7129088
3840, 19.090820, 18.792725, 18.943115, 18.942871, 19.802979, 19.117920,  16, 7372800
3840, 19.064941, 18.794189, 18.954102, 18.946045, 19.750732, 19.128174,  16, 7372800
3840, 19.048096, 18.794922, 18.933105, 18.939941, 19.737061, 19.107910,  16, 7372800
3840, 19.276855, 18.791016, 18.936035, 18.938965, 19.739990, 19.120117,  16, 7372800
3840, 19.096191, 18.821777, 18.954102, 18.934814, 19.743896, 19.110840,  16, 7372800
3904, 19.770752, 19.438965, 19.583984, 19.568115, 20.326172, 19.717041,  16, 7620608
3904, 19.755127, 19.419922, 19.577881, 19.593994, 20.326172, 19.747070,  16, 7620608
3904, 19.760986, 19.424072, 19.578125, 19.573975, 20.322021, 19.750000,  16, 7620608
