size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
448, 0.270996, 0.264160, 0.274902, 0.269043, 0.566895, 0.327148,  3, 66896
448, 0.272949, 0.264893, 0.273926, 0.268066, 0.567871, 0.327148,  3, 66896
448, 0.271973, 0.265869, 0.274902, 0.270020, 0.523682, 0.325928,  3, 66896
448, 0.272949, 0.267090, 0.281982, 0.270020, 0.526123, 0.325928,  3, 66896
448, 0.271973, 0.281982, 0.275146, 0.270020, 0.566895, 0.327148,  3, 66896
512, 0.354004, 0.343994, 0.353027, 0.348145, 0.595947, 0.406982,  3, 87376
512, 0.354004, 0.343994, 0.349854, 0.346924, 0.614014, 0.406982,  3, 87376
512, 0.353027, 0.343994, 0.349854, 0.347900, 0.621094, 0.406982,  3, 87376
512, 0.353271, 0.343994, 0.351074, 0.347900, 0.590820, 0.407959,  3, 87376
512, 0.351318, 0.343994, 0.348877, 0.348145, 0.613037, 0.406982,  3, 87376
576, 0.443848, 0.432129, 0.438721, 0.436035, 0.673096, 0.496094,  3, 110592
576, 0.448242, 0.432129, 0.442871, 0.437012, 0.669922, 0.494873,  3, 110592
576, 0.447021, 0.432861, 0.441895, 0.436035, 0.674072, 0.495117,  3, 110592
576, 0.445801, 0.432861, 0.442871, 0.436035, 0.674072, 0.495117,  3, 110592
576, 0.446045, 0.432861, 0.447998, 0.435059, 0.672852, 0.494141,  3, 110592
640, 0.548096, 0.533203, 0.543945, 0.535889, 0.698975, 0.593018,  3, 136528
640, 0.548096, 0.531738, 0.551025, 0.534912, 0.709229, 0.594238,  3, 136528
640, 0.548828, 0.532715, 0.539795, 0.535889, 0.717285, 0.593994,  3, 136528
640, 0.550049, 0.533203, 0.550049, 0.536133, 0.692139, 0.593018,  3, 136528
640, 0.547363, 0.531738, 0.550049, 0.535889, 0.717773, 0.593994,  3, 136528
704, 0.659912, 0.641846, 0.655273, 0.646973, 0.978027, 0.702148,  3, 165200
704, 0.661133, 0.641113, 0.651123, 0.644775, 1.014893, 0.703125,  3, 165200
704, 0.659912, 0.642090, 0.650879, 0.645996, 0.989990, 0.701904,  3, 165200
704, 0.660889, 0.642090, 0.650879, 0.646240, 1.016846, 0.702881,  3, 165200
704, 0.659180, 0.641846, 0.650879, 0.646973, 1.029785, 0.702148,  3, 165200
768, 1.166992, 0.761963, 0.771973, 0.767090, 1.129150, 0.830078,  3, 196608
768, 1.000732, 0.761963, 0.770996, 0.766113, 1.131104, 0.828857,  3, 196608
768, 1.001221, 0.762207, 0.772949, 0.767090, 1.128906, 0.834961,  3, 196608
768, 1.000000, 0.761963, 0.772949, 0.766113, 1.131104, 0.829834,  3, 196608
768, 1.003906, 0.830322, 0.772949, 0.768066, 1.128906, 0.830078,  3, 196608
832, 1.151123, 0.892822, 0.901855, 0.896973, 1.195801, 0.953857,  3, 230736
832, 1.142090, 0.890869, 0.900879, 0.896973, 1.170166, 0.979004,  3, 230736
832, 1.228271, 0.893066, 0.901855, 0.897217, 1.200928, 0.954834,  3, 230736
832, 1.150879, 0.892822, 0.907959, 0.896973, 1.194092, 0.956055,  3, 230736
832, 1.131104, 0.890869, 0.900146, 0.895752, 1.174805, 0.953125,  3, 230736
896, 1.291992, 1.031738, 1.042969, 1.037109, 1.250000, 1.093994,  3, 267600
896, 1.344971, 1.031982, 1.049072, 1.044922, 1.275879, 1.096924,  3, 267600
896, 1.273193, 1.032959, 1.043213, 1.037109, 1.273926, 1.100098,  3, 267600
896, 1.281250, 1.033203, 1.042725, 1.039062, 1.276123, 1.100830,  3, 267600
896, 1.272949, 1.032227, 1.041992, 1.035889, 1.247803, 1.094727,  3, 267600
960, 1.424072, 1.183838, 1.195312, 1.188965, 1.344238, 1.245117,  3, 307200
960, 1.513184, 1.182861, 1.193115, 1.187988, 1.368896, 1.246094,  3, 307200
960, 1.626953, 1.184814, 1.193115, 1.189209, 1.366699, 1.246094,  3, 307200
960, 1.442139, 1.184814, 1.194092, 1.188965, 1.367920, 1.246826,  3, 307200
960, 1.424072, 1.184082, 1.192871, 1.188965, 1.358887, 1.245850,  3, 307200
1024, 1.603027, 1.345947, 1.356201, 1.350830, 1.696777, 1.407959,  3, 349520
1024, 1.584961, 1.344727, 1.361084, 1.350098, 1.723877, 1.406982,  3, 349520
1024, 1.651855, 1.346191, 1.355957, 1.349854, 1.728027, 1.408203,  3, 349520
1024, 1.603027, 1.390137, 1.354980, 1.349854, 1.723877, 1.406982,  3, 349520
1024, 1.606934, 1.346191, 1.354980, 1.349854, 1.700928, 1.406738,  3, 349520
1088, 1.760010, 1.518066, 1.531982, 1.520996, 1.828857, 1.582764,  3, 394576
1088, 1.825928, 1.516113, 1.528076, 1.522949, 1.833008, 1.580811,  3, 394576
1088, 1.771973, 1.519043, 1.527100, 1.522949, 1.803711, 1.583984,  3, 394576
1088, 1.756836, 1.517822, 1.527100, 1.521973, 1.829834, 1.581299,  3, 394576
1088, 1.821777, 1.518066, 1.526855, 1.521973, 1.826904, 1.583252,  3, 394576
1152, 1.939941, 1.699951, 1.716797, 1.706055, 1.936035, 1.762939,  3, 442368
1152, 2.082764, 1.698975, 1.709961, 1.705811, 1.918945, 1.761963,  3, 442368
1152, 1.939941, 1.699951, 1.708984, 1.713135, 1.929932, 1.762939,  3, 442368
1152, 2.002930, 1.698975, 1.710205, 1.712891, 1.904053, 1.762939,  3, 442368
1152, 1.959229, 1.699951, 1.709961, 1.706055, 1.929199, 1.762939,  3, 442368
1216, 2.374023, 1.893066, 1.901855, 1.898193, 2.285889, 1.955078,  3, 492880
1216, 2.207031, 1.892090, 1.902100, 1.896973, 2.286865, 1.955078,  3, 492880
1216, 2.202881, 1.891846, 1.902832, 1.897949, 2.286133, 1.954102,  3, 492880
1216, 2.150146, 1.892822, 1.902100, 1.897217, 2.301025, 1.956055,  3, 492880
1216, 2.149902, 1.894043, 1.907959, 1.897949, 2.312012, 1.955078,  3, 492880
1280, 2.335205, 2.097168, 2.105225, 2.100098, 2.420898, 2.159180,  3, 546128
1280, 2.338135, 2.094971, 2.109863, 2.101074, 2.393066, 2.156982,  3, 546128
1280, 2.410156, 2.096680, 2.104980, 2.100098, 2.428955, 2.158691,  3, 546128
1280, 2.561035, 2.095947, 2.111816, 2.102051, 2.419922, 2.157959,  3, 546128
1280, 2.336914, 2.095947, 2.107178, 2.101074, 2.419189, 2.158936,  3, 546128
1344, 2.551270, 2.310059, 2.393066, 2.323730, 2.531250, 2.372070,  3, 602112
1344, 2.549805, 2.310059, 2.318848, 2.314697, 2.537109, 2.371826,  3, 602112
1344, 2.551025, 2.309082, 2.327148, 2.314941, 2.541992, 2.369873,  3, 602112
1344, 2.549072, 2.310059, 2.326172, 2.312744, 2.524902, 2.371094,  3, 602112
1344, 2.701172, 2.311279, 2.320068, 2.316162, 2.544922, 2.373047,  3, 602112
1408, 2.847900, 2.534180, 2.550049, 2.538818, 2.945312, 2.596924,  3, 660816
1408, 2.776123, 2.533936, 2.543945, 2.539062, 2.931152, 2.596191,  3, 660816
1408, 2.774170, 2.534912, 2.549805, 2.563965, 2.916016, 2.598877,  3, 660816
1408, 2.776123, 2.534912, 2.543945, 2.538086, 2.943115, 2.596924,  3, 660816
1408, 2.791992, 2.532959, 2.542969, 2.538086, 2.947021, 2.597900,  3, 660816
1472, 3.199707, 2.770020, 2.778076, 2.774170, 3.060303, 2.831055,  3, 722256
1472, 3.136230, 2.768799, 2.784180, 2.773193, 3.056152, 2.833008,  3, 722256
1472, 3.009033, 2.769043, 2.782959, 2.772705, 3.076660, 2.834961,  3, 722256
1472, 3.273926, 2.793213, 2.815918, 2.791992, 3.121094, 2.864746,  3, 722256
1472, 3.032227, 2.778076, 2.818115, 2.809082, 3.106689, 2.864014,  3, 722256
1536, 3.334961, 3.036865, 3.050049, 3.067139, 3.203125, 3.104980,  3, 786432
1536, 3.282959, 3.031982, 3.035889, 3.019775, 3.249023, 3.116211,  3, 786432
1536, 3.277100, 3.022949, 3.042969, 3.034912, 3.231201, 3.106934,  3, 786432
1536, 3.324951, 3.017090, 3.034668, 3.021973, 3.241211, 3.096680,  3, 786432
1536, 3.305176, 3.016113, 3.052002, 3.045898, 3.234131, 3.104004,  3, 786432
1600, 3.562988, 3.272217, 3.291992, 3.283936, 3.648926, 3.362793,  3, 853328
1600, 3.552002, 3.272949, 3.291992, 3.302979, 3.624023, 3.364990,  3, 853328
1600, 3.537109, 3.284424, 3.298096, 3.278076, 3.642090, 3.345215,  3, 853328
1600, 3.589844, 3.278809, 3.310059, 3.282959, 3.648926, 3.359619,  3, 853328
1600, 3.588867, 3.271240, 3.303955, 3.276611, 3.666016, 3.354980,  3, 853328
1664, 3.808838, 3.544189, 3.555908, 3.563965, 3.793945, 3.631836,  3, 922960
1664, 3.808105, 3.543945, 3.556152, 3.563232, 3.796143, 3.630127,  3, 922960
1664, 3.810791, 3.536133, 3.582031, 3.553223, 3.798828, 3.618896,  3, 922960
1664, 3.810059, 3.543945, 3.562012, 3.583008, 3.787109, 3.627930,  3, 922960
1664, 3.817139, 3.544922, 3.562256, 3.556152, 3.775879, 3.630859,  3, 922960
1728, 4.082764, 3.827148, 3.839844, 3.839111, 4.250977, 3.899902,  3, 995328
1728, 4.081787, 3.815186, 3.847900, 3.838867, 4.250977, 3.899902,  3, 995328
1728, 4.084717, 3.827881, 3.841797, 3.833008, 4.250977, 3.892090,  3, 995328
1728, 4.086914, 3.820068, 3.860840, 3.848145, 4.239990, 3.886719,  3, 995328
1728, 4.091064, 3.813965, 3.845947, 3.836182, 4.248779, 3.900879,  3, 995328
1792, 4.365723, 4.115234, 4.126953, 4.122803, 4.395020, 4.194092,  3, 1070416
1792, 4.544189, 4.102051, 4.125732, 4.123047, 4.396973, 4.190918,  3, 1070416
1792, 4.374023, 4.112793, 4.125000, 4.124268, 4.371094, 4.182129,  3, 1070416
1792, 4.360107, 4.100830, 4.117920, 4.110107, 4.395020, 4.194092,  3, 1070416
1792, 4.367920, 4.105225, 4.125244, 4.128906, 4.397217, 4.184082,  3, 1070416
1856, 4.667969, 4.403809, 4.437012, 4.423096, 4.827148, 4.491211,  3, 1148240
1856, 4.664062, 4.404053, 4.438965, 4.428955, 4.833984, 4.480713,  3, 1148240
1856, 4.722900, 4.405029, 4.449951, 4.427979, 4.854980, 4.479980,  3, 1148240
1856, 4.660156, 4.402832, 4.441895, 4.435059, 4.855225, 4.474365,  3, 1148240
1856, 4.671143, 4.397949, 4.450195, 4.402100, 4.829834, 4.485840,  3, 1148240
1920, 5.047119, 4.711182, 4.724854, 4.721924, 5.021973, 4.802002,  3, 1228800
1920, 4.993896, 4.709961, 4.749023, 4.742188, 5.022949, 4.783691,  3, 1228800
1920, 4.973145, 4.729004, 4.724854, 4.723145, 5.022217, 4.791016,  3, 1228800
1920, 4.963867, 4.703857, 4.738037, 4.730957, 5.011963, 4.795898,  3, 1228800
1920, 5.125000, 4.711182, 4.729004, 4.727051, 5.000000, 4.802979,  3, 1228800
1984, 5.315186, 5.027832, 5.036133, 5.040283, 5.462891, 5.111084,  3, 1312080
1984, 5.281738, 5.028076, 5.040039, 5.047119, 5.471924, 5.118164,  3, 1312080
1984, 5.281982, 5.151855, 5.066162, 5.048828, 5.474121, 5.120117,  3, 1312080
1984, 5.288086, 5.022949, 5.044189, 5.048096, 5.474121, 5.117188,  3, 1312080
1984, 5.313232, 5.022949, 5.046875, 5.042725, 5.475098, 5.113037,  3, 1312080
2048, 5.665283, 5.358154, 5.389404, 5.373779, 5.650879, 5.444824,  3, 1398096
2048, 5.645020, 5.351807, 5.379150, 5.368164, 5.647217, 5.439209,  3, 1398096
2048, 5.613281, 5.357178, 5.381104, 5.376221, 5.644287, 5.443848,  3, 1398096
2048, 5.840088, 5.365234, 5.383789, 5.368164, 5.649902, 5.444092,  3, 1398096
2048, 5.671875, 5.357178, 5.380859, 5.377197, 5.652100, 5.444824,  3, 1398096
2112, 5.965088, 5.688965, 5.715088, 5.714844, 6.114990, 5.782715,  3, 1486848
2112, 6.016846, 5.689697, 5.717041, 5.707031, 6.116211, 5.773193,  3, 1486848
2112, 6.003174, 5.690186, 5.728027, 5.700195, 6.093018, 5.779053,  3, 1486848
2112, 5.957031, 5.689209, 5.702881, 5.700195, 6.117676, 5.784912,  3, 1486848
2112, 5.977783, 5.695801, 5.701904, 5.694092, 6.109863, 5.784912,  3, 1486848
2176, 6.362793, 6.045898, 6.096191, 6.083008, 6.311035, 6.139893,  3, 1578320
2176, 6.313965, 6.044922, 6.064941, 6.063965, 6.317139, 6.113770,  3, 1578320
2176, 6.351807, 6.040039, 6.062988, 6.042969, 6.312744, 6.130859,  3, 1578320
2176, 6.306885, 6.052002, 6.080078, 6.055908, 6.311035, 6.135010,  3, 1578320
2176, 6.319092, 6.040039, 6.056885, 6.051025, 6.325928, 6.135010,  3, 1578320
2240, 6.665771, 6.405762, 6.417969, 6.418945, 6.778076, 6.478027,  3, 1672528
2240, 6.747803, 6.411865, 6.431641, 6.414062, 6.778809, 6.489014,  3, 1672528
2240, 6.709961, 6.398926, 6.437988, 6.445312, 6.784912, 6.497803,  3, 1672528
2240, 6.709717, 6.406006, 6.448975, 6.423096, 6.783936, 6.488037,  3, 1672528
2240, 6.738037, 6.397949, 6.442871, 6.404053, 6.781738, 6.498047,  3, 1672528
2304, 7.095947, 6.782227, 6.810059, 6.806152, 7.239014, 6.871338,  3, 1769472
2304, 7.065918, 6.770996, 6.802979, 6.781982, 7.259766, 6.865967,  3, 1769472
2304, 7.052979, 6.774902, 6.790039, 6.775146, 7.247803, 6.854980,  3, 1769472
2304, 7.041016, 6.770020, 6.798828, 6.795166, 7.274902, 6.862061,  3, 1769472
2304, 7.037842, 6.781982, 6.801758, 6.784912, 7.237793, 6.876953,  3, 1769472
2368, 7.494141, 7.149170, 7.179199, 7.165771, 7.480225, 7.241211,  3, 1869136
2368, 7.645020, 7.156006, 7.184082, 7.173096, 7.467041, 7.243164,  3, 1869136
2368, 7.423096, 7.149902, 7.185303, 7.158936, 7.458252, 7.234863,  3, 1869136
2368, 7.438965, 7.162109, 7.175049, 7.172852, 7.471680, 7.244141,  3, 1869136
2368, 7.424072, 7.147949, 7.188965, 7.181152, 7.467041, 7.231934,  3, 1869136
2432, 7.802979, 7.552979, 7.576904, 7.571777, 7.977051, 7.626953,  3, 1971536
2432, 7.830811, 7.542969, 7.561035, 7.547852, 7.960205, 7.635986,  3, 1971536
2432, 7.866943, 7.552002, 7.579102, 7.572266, 7.974854, 7.623779,  3, 1971536
2432, 7.821045, 7.569092, 7.580078, 7.569824, 7.967773, 7.635986,  3, 1971536
2432, 7.865967, 7.552002, 7.572998, 7.562012, 7.974121, 7.634277,  3, 1971536
2496, 8.202148, 7.939941, 7.977051, 7.953125, 8.363037, 8.249023,  3, 2076672
2496, 8.225098, 7.954102, 7.988037, 7.987061, 8.388184, 8.064941,  3, 2076672
2496, 8.449951, 7.964111, 7.954102, 7.974854, 8.363037, 8.113037,  3, 2076672
2496, 8.219971, 7.958008, 7.993164, 7.989014, 8.392090, 8.136963,  3, 2076672
2496, 8.218018, 7.946045, 7.970703, 7.958984, 8.384033, 8.057861,  3, 2076672
2560, 8.628174, 8.353027, 8.385986, 8.395264, 8.695801, 8.493896,  3, 2184528
2560, 8.665771, 8.350098, 8.370117, 8.354980, 8.685059, 8.439941,  3, 2184528
2560, 8.605957, 8.349854, 8.367920, 8.361816, 8.678223, 8.443115,  3, 2184528
2560, 8.593262, 8.349854, 8.361084, 8.355225, 8.677979, 8.438965,  3, 2184528
2560, 8.614990, 8.349854, 8.362061, 8.353027, 8.688965, 8.417969,  3, 2184528
2624, 9.087891, 8.773193, 8.791260, 8.775879, 9.189941, 8.870117,  3, 2295120
2624, 9.019287, 8.771973, 8.785889, 8.778076, 9.198975, 8.851074,  3, 2295120
2624, 9.090332, 8.774902, 8.801025, 8.779053, 9.187012, 8.865723,  3, 2295120
2624, 9.032959, 8.771973, 8.786133, 8.776855, 9.192871, 8.855957,  3, 2295120
2624, 9.018066, 8.773926, 8.792236, 8.778076, 9.204834, 8.859863,  3, 2295120
2688, 9.451904, 9.206055, 9.218018, 9.217041, 9.691895, 9.299805,  3, 2408448
2688, 9.468018, 9.206055, 9.218018, 9.208984, 9.645752, 9.292236,  3, 2408448
2688, 9.514893, 9.206055, 9.217041, 9.209961, 9.663818, 9.309082,  3, 2408448
2688, 9.474854, 9.205078, 9.224854, 9.210693, 9.685791, 9.285889,  3, 2408448
2688, 9.461914, 9.203857, 9.233887, 9.211182, 9.681152, 9.304199,  3, 2408448
2752, 9.973145, 9.647949, 9.661865, 9.651855, 9.940918, 9.736084,  3, 2524496
2752, 9.892090, 9.647217, 9.660889, 9.650879, 9.963867, 9.723877,  3, 2524496
2752, 9.894287, 9.648926, 9.660889, 9.654053, 9.979004, 9.738281,  3, 2524496
2752, 9.890869, 9.648193, 9.658936, 9.654053, 9.976318, 9.734375,  3, 2524496
2752, 9.890869, 9.649170, 9.661865, 9.652832, 9.955078, 9.766113,  3, 2524496
2816, 10.398926, 10.103027, 10.114990, 10.104980, 10.474121, 10.270996,  3, 2643280
2816, 10.364990, 10.100830, 10.114746, 10.105225, 10.488037, 10.197021,  3, 2643280
2816, 10.364014, 10.102051, 10.111084, 10.106934, 10.482910, 10.203125,  3, 2643280
2816, 10.420898, 10.103027, 10.113037, 10.105957, 10.479004, 10.195068,  3, 2643280
2816, 10.347900, 10.102051, 10.119873, 10.105957, 10.480225, 10.194824,  3, 2643280
2880, 10.811035, 10.564941, 10.599854, 10.571045, 11.024902, 10.653076,  3, 2764800
2880, 11.020996, 10.565186, 10.577881, 10.568848, 11.019043, 10.652832,  3, 2764800
2880, 10.825928, 10.563721, 10.584717, 10.569824, 11.020020, 10.678955,  3, 2764800
2880, 10.812988, 10.567139, 10.592041, 10.586914, 11.021240, 10.672119,  3, 2764800
2880, 10.812256, 10.566162, 10.577148, 10.570801, 11.005127, 10.651123,  3, 2764800
2944, 11.285156, 11.037842, 11.053223, 11.060791, 11.553955, 11.111084,  3, 2889040
2944, 11.333984, 11.037842, 11.052979, 11.044922, 11.528076, 11.121826,  3, 2889040
2944, 11.311035, 11.041992, 11.049805, 11.044922, 11.512207, 11.145020,  3, 2889040
2944, 11.335205, 11.039062, 11.051025, 11.042969, 11.544922, 11.133057,  3, 2889040
2944, 11.286133, 11.038818, 11.057129, 11.042969, 11.532959, 11.135986,  3, 2889040
3008, 11.822021, 11.521973, 11.537109, 11.528076, 11.919189, 11.617188,  3, 3016016
3008, 11.770020, 11.523926, 11.536865, 11.529053, 12.083984, 11.635010,  3, 3016016
3008, 11.858154, 11.524902, 11.544189, 11.529785, 11.924072, 11.636963,  3, 3016016
3008, 11.768066, 11.523926, 11.541016, 11.529297, 11.919922, 11.625977,  3, 3016016
3008, 11.777832, 11.524902, 11.548828, 11.529053, 11.918945, 11.688721,  3, 3016016
3072, 12.280029, 12.020020, 12.031982, 12.024902, 12.391846, 12.111084,  3, 3145728
3072, 12.292969, 12.020996, 12.032227, 12.022949, 12.398926, 12.108154,  3, 3145728
3072, 12.265137, 12.020020, 12.031982, 12.022949, 12.392090, 12.105957,  3, 3145728
3072, 12.262939, 12.020752, 12.031006, 12.023193, 12.385986, 12.126953,  3, 3145728
3072, 12.286377, 12.020020, 12.032959, 12.024902, 12.383057, 12.122803,  3, 3145728
3136, 12.771240, 12.524170, 12.536133, 12.528809, 12.943115, 12.608887,  3, 3278160
3136, 12.769775, 12.524902, 12.533936, 12.530273, 12.955078, 12.608887,  3, 3278160
3136, 12.821045, 12.522949, 12.534180, 12.528076, 12.943115, 12.623047,  3, 3278160
3136, 12.770996, 12.524902, 12.534180, 12.530029, 12.941895, 12.618652,  3, 3278160
3136, 12.786133, 12.525146, 12.532959, 12.527100, 12.945801, 12.606201,  3, 3278160
3200, 13.361816, 13.039307, 13.049316, 13.045166, 13.509766, 13.120850,  3, 3413328
3200, 13.285156, 13.041748, 13.066162, 13.045654, 13.519775, 13.124023,  3, 3413328
3200, 13.425293, 13.041016, 13.055176, 13.044922, 13.505127, 13.142090,  3, 3413328
3200, 13.298096, 13.041016, 13.051758, 13.045166, 13.520020, 13.123779,  3, 3413328
3200, 13.283936, 13.041016, 13.082031, 13.046143, 13.507080, 13.123047,  3, 3413328
3264, 13.831299, 13.567139, 13.578857, 13.572754, 14.078857, 13.664062,  3, 3551232
3264, 13.811035, 13.569092, 13.577148, 13.570068, 14.071045, 13.670898,  3, 3551232
3264, 13.810791, 13.583984, 13.578125, 13.572021, 14.067871, 13.647949,  3, 3551232
3264, 13.812012, 13.567139, 13.579346, 13.572021, 14.073730, 13.692871,  3, 3551232
3264, 13.907227, 13.567871, 13.583008, 13.571777, 14.076172, 13.654053,  3, 3551232
3328, 14.400879, 14.103271, 14.116943, 14.109131, 14.623779, 14.187988,  3, 3691856
3328, 14.346924, 14.105225, 14.114258, 14.107910, 14.618164, 14.184082,  3, 3691856
3328, 14.605957, 14.103271, 14.116943, 14.106934, 14.624268, 14.186279,  3, 3691856
3328, 14.364014, 14.104980, 14.112061, 14.108154, 14.612793, 14.195068,  3, 3691856
3328, 14.350830, 14.104980, 14.118164, 14.108154, 14.606934, 14.197998,  3, 3691856
3392, 14.958740, 14.684082, 14.676270, 14.657227, 15.169922, 14.748047,  3, 3835216
3392, 14.948975, 14.650635, 14.663086, 14.657959, 15.137939, 14.760010,  3, 3835216
3392, 14.964111, 14.649658, 14.659912, 14.680908, 15.133057, 14.732910,  3, 3835216
3392, 14.960938, 14.650146, 14.659912, 14.657227, 15.138916, 14.728027,  3, 3835216
3392, 14.966064, 14.649902, 14.658936, 14.654297, 15.147949, 14.732910,  3, 3835216
3456, 15.505127, 15.208008, 15.217041, 15.211182, 15.689697, 15.288818,  3, 3981312
3456, 15.467773, 15.208984, 15.219971, 15.213867, 15.659180, 15.296143,  3, 3981312
3456, 15.523926, 15.208008, 15.225098, 15.214111, 15.683105, 15.302002,  3, 3981312
3456, 15.451904, 15.208984, 15.219971, 15.216064, 15.654053, 15.322021,  3, 3981312
3456, 15.454102, 15.209961, 15.226807, 15.213867, 15.688965, 15.290771,  3, 3981312
3520, 16.041260, 15.776855, 15.791260, 15.780762, 16.211182, 15.854736,  3, 4130128
3520, 16.071045, 15.776123, 15.785889, 15.779053, 16.251953, 15.867188,  3, 4130128
3520, 16.075928, 15.775879, 15.785156, 15.780029, 16.206055, 15.855957,  3, 4130128
3520, 16.072998, 15.778076, 15.803223, 15.781738, 16.247070, 15.857910,  3, 4130128
3520, 16.022949, 15.776855, 15.787109, 15.781982, 16.221191, 15.860107,  3, 4130128
3584, 16.619873, 16.355957, 16.364990, 16.358887, 16.820801, 16.430908,  3, 4281680
3584, 16.598877, 16.354980, 16.395264, 16.360107, 16.812744, 16.435791,  3, 4281680
3584, 16.616211, 16.364990, 16.395020, 16.372070, 16.854980, 16.546143,  3, 4281680
3584, 16.663818, 16.368896, 16.379883, 16.359863, 16.806152, 16.425049,  3, 4281680
3584, 16.603027, 16.354004, 16.365967, 16.358887, 16.808838, 16.436035,  3, 4281680
3648, 17.188232, 16.944092, 16.951660, 16.969971, 17.406006, 17.030029,  3, 4435968
3648, 17.187988, 16.945068, 16.953857, 16.949219, 17.411133, 17.022949,  3, 4435968
3648, 16.971191, 16.944336, 16.955322, 16.948730, 17.398682, 17.055908,  3, 4435968
3648, 16.971924, 16.943848, 16.954834, 16.947998, 17.381348, 17.040039,  3, 4435968
3648, 17.260254, 16.945068, 16.955322, 16.948730, 17.400146, 17.047852,  3, 4435968
3712, 17.570068, 17.543213, 17.577148, 17.550049, 18.042969, 17.651123,  3, 4592976
3712, 17.570801, 17.543213, 17.553223, 17.549072, 18.001953, 17.659180,  3, 4592976
3712, 17.786865, 17.565918, 17.553955, 17.549072, 18.031738, 17.616943,  3, 4592976
3712, 17.859131, 17.542236, 17.568115, 17.548828, 17.990723, 17.640869,  3, 4592976
3712, 17.788086, 17.564941, 17.552979, 17.547119, 18.050049, 17.625000,  3, 4592976
3776, 18.396729, 18.157959, 18.164062, 18.160156, 18.608887, 18.238770,  3, 4752720
3776, 18.593018, 18.153809, 18.164307, 18.156006, 18.631836, 18.239014,  3, 4752720
3776, 18.397217, 18.155273, 18.161133, 18.156982, 18.611816, 18.229004,  3, 4752720
3776, 18.398193, 18.153809, 18.161865, 18.154785, 18.634033, 18.262939,  3, 4752720
3776, 18.448242, 18.151123, 18.181152, 18.161133, 18.638916, 18.239990,  3, 4752720
3840, 19.084961, 18.774902, 18.783936, 18.778076, 19.250732, 18.856934,  3, 4915200
3840, 19.015869, 18.773926, 18.781982, 18.784912, 19.263916, 18.866943,  3, 4915200
3840, 19.072021, 18.772949, 18.783203, 18.794922, 19.269043, 18.860840,  3, 4915200
3840, 19.039307, 18.804932, 18.781738, 18.779053, 19.276123, 18.854980,  3, 4915200
3840, 19.035889, 18.773926, 18.783203, 18.775146, 19.283936, 18.862061,  3, 4915200
3904, 19.663086, 19.405029, 19.416016, 19.411133, 19.916992, 19.482178,  3, 5080400
3904, 19.712891, 19.403076, 19.413818, 19.407959, 19.922852, 19.495850,  3, 5080400
3904, 19.646729, 19.404053, 19.412109, 19.405762, 19.887939, 19.492188,  3, 5080400
3904, 19.739990, 19.405762, 19.411865, 19.407959, 19.956055, 19.492920,  3, 5080400
