size, dsetmatrix,cudaMemcpy, chunktime, chunk_nosync, chunktimestream, chunkstreams_ nosync, chunkno,chunksize
1216, 2.300049, 1.898926, 1.956055, 1.911865, 2.062988, 1.938965,  8, 1478656
1216, 2.149902, 1.894043, 1.915771, 1.910889, 2.073975, 1.938965,  8, 1478656
1280, 2.370850, 2.103760, 2.136963, 2.120117, 2.286133, 2.154053,  8, 1638400
1280, 2.349854, 2.104004, 2.127686, 2.118164, 2.283936, 2.138672,  8, 1638400
1280, 2.347168, 2.104004, 2.136963, 2.122803, 2.281982, 2.152832,  8, 1638400
1280, 2.353271, 2.095947, 2.128662, 2.131836, 2.278076, 2.152832,  8, 1638400
1280, 2.374023, 2.103027, 2.125000, 2.131104, 2.272949, 2.152100,  8, 1638400
1344, 2.649170, 2.337158, 2.337158, 2.328125, 2.499268, 2.355957,  8, 1806336
1344, 2.566162, 2.317139, 2.338867, 2.329102, 2.492920, 2.360840,  8, 1806336
1344, 2.636963, 2.316895, 2.344971, 2.330078, 2.499023, 2.356934,  8, 1806336
1344, 2.589844, 2.316895, 2.340088, 2.329102, 2.489014, 2.355713,  8, 1806336
1344, 2.653809, 2.317139, 2.339111, 2.329102, 2.498047, 2.364014,  8, 1806336
1408, 2.875977, 2.548096, 2.558838, 2.553955, 2.718018, 2.574951,  8, 1982464
1408, 2.865967, 2.554932, 2.562988, 2.553955, 2.718750, 2.582031,  8, 1982464
1408, 2.840088, 2.554932, 2.562988, 2.561035, 2.717041, 2.580811,  8, 1982464
1408, 2.857910, 2.541016, 2.564941, 2.560791, 2.711914, 2.581787,  8, 1982464
1408, 2.876953, 2.541992, 2.566162, 2.560059, 2.712891, 2.587646,  8, 1982464
1472, 3.034912, 2.775146, 2.838867, 2.843018, 2.945801, 2.814941,  8, 2166784
1472, 3.288086, 2.774902, 2.845947, 2.843750, 2.921875, 2.828857,  8, 2166784
1472, 3.052002, 2.773926, 2.847168, 2.843018, 2.936035, 2.821777,  8, 2166784
1472, 3.022949, 2.774902, 2.844971, 2.842285, 2.935059, 2.815918,  8, 2166784
1472, 3.121094, 2.773926, 2.843750, 2.843018, 2.921143, 2.828857,  8, 2166784
1536, 3.354004, 3.020996, 3.103027, 3.096191, 3.175049, 3.068115,  8, 2359296
1536, 3.278076, 3.020996, 3.095215, 3.097900, 3.178955, 3.078125,  8, 2359296
1536, 3.270020, 3.034180, 3.102051, 3.092041, 3.166016, 3.096924,  8, 2359296
1536, 3.365967, 3.020996, 3.095215, 3.092041, 3.183105, 3.060791,  8, 2359296
1536, 3.272949, 3.038086, 3.093018, 3.103027, 3.168945, 3.071289,  8, 2359296
1600, 3.794189, 3.277100, 3.346191, 3.342041, 3.472900, 3.324951,  8, 2560000
1600, 3.541992, 3.275146, 3.345947, 3.342041, 3.479004, 3.325195,  8, 2560000
1600, 3.536865, 3.286865, 3.342041, 3.350830, 3.473145, 3.325928,  8, 2560000
1600, 3.526123, 3.275391, 3.346924, 3.349854, 3.480713, 3.318848,  8, 2560000
1600, 3.527832, 3.274902, 3.348145, 3.343018, 3.474854, 3.321777,  8, 2560000
1664, 3.878174, 3.548096, 3.606934, 3.609863, 3.740967, 3.594971,  8, 2768896
1664, 3.791260, 3.549072, 3.607178, 3.609131, 3.739990, 3.594971,  8, 2768896
1664, 3.807861, 3.541992, 3.626221, 3.611084, 3.740234, 3.583008,  8, 2768896
1664, 3.800049, 3.542236, 3.614990, 3.610840, 3.725098, 3.593750,  8, 2768896
1664, 3.807129, 3.541748, 3.614258, 3.616943, 3.726074, 3.588867,  8, 2768896
1728, 4.098877, 3.815918, 3.912109, 3.885986, 3.982178, 3.870117,  8, 2985984
1728, 4.108887, 3.816895, 3.893799, 3.890869, 3.984863, 3.862061,  8, 2985984
1728, 4.088867, 3.816895, 3.889160, 3.885010, 3.984863, 3.856689,  8, 2985984
1728, 4.077881, 3.818115, 3.907715, 3.885010, 3.982910, 3.857910,  8, 2985984
1728, 4.071045, 3.818115, 3.901855, 3.890137, 3.985107, 3.864990,  8, 2985984
1792, 4.376953, 4.104248, 4.203125, 4.208008, 4.322021, 4.145020,  8, 3211264
1792, 4.426025, 4.104004, 4.190918, 4.174072, 4.325195, 4.140869,  8, 3211264
1792, 4.372803, 4.117920, 4.184082, 4.174072, 4.322998, 4.157227,  8, 3211264
1792, 4.382324, 4.104248, 4.187988, 4.179932, 4.322021, 4.152832,  8, 3211264
1792, 4.391113, 4.119141, 4.183838, 4.173096, 4.312012, 4.170898,  8, 3211264
1856, 4.723145, 4.401855, 4.487061, 4.467041, 4.590088, 4.470947,  8, 3444736
1856, 4.673096, 4.402100, 4.494873, 4.468750, 4.581787, 4.463867,  8, 3444736
1856, 4.699951, 4.415039, 4.479980, 4.468994, 4.588867, 4.451904,  8, 3444736
1856, 4.675293, 4.401123, 4.486084, 4.468994, 4.577148, 4.458008,  8, 3444736
1856, 4.722168, 4.402100, 4.489990, 4.476074, 4.591064, 4.461914,  8, 3444736
1920, 4.966064, 4.709961, 4.794189, 4.775879, 4.932129, 4.748779,  8, 3686400
1920, 5.063965, 4.708984, 4.781006, 4.781982, 4.923096, 4.762939,  8, 3686400
1920, 4.980225, 4.723145, 4.781982, 4.777832, 4.933105, 4.762207,  8, 3686400
1920, 5.114746, 4.709961, 4.786865, 4.783936, 4.923828, 4.762207,  8, 3686400
1920, 5.040771, 4.708008, 4.785889, 4.770996, 4.929932, 4.767822,  8, 3686400
1984, 5.525635, 5.026855, 5.112793, 5.094971, 5.348877, 5.082275,  8, 3936256
1984, 5.369141, 5.026123, 5.103027, 5.101074, 5.351074, 5.098877,  8, 3936256
1984, 5.303955, 5.041016, 5.104980, 5.093994, 5.353027, 5.075928,  8, 3936256
1984, 5.285889, 5.027832, 5.110107, 5.093994, 5.354248, 5.081055,  8, 3936256
1984, 5.434082, 5.027100, 5.103760, 5.101074, 5.338867, 5.072998,  8, 3936256
2048, 5.609131, 5.354736, 5.447998, 5.425049, 5.669922, 5.510254,  8, 4194304
2048, 5.694092, 5.355225, 5.437012, 5.434082, 5.672119, 5.509033,  8, 4194304
2048, 5.685059, 5.354004, 5.427002, 5.418945, 5.660156, 5.500244,  8, 4194304
2048, 5.625977, 5.354980, 5.434082, 5.437988, 5.659912, 5.506836,  8, 4194304
2048, 5.613037, 5.368896, 5.432861, 5.440918, 5.678955, 5.501953,  8, 4194304
2112, 5.947998, 5.711182, 5.773193, 5.757080, 6.030029, 5.843750,  8, 4460544
2112, 5.958984, 5.708008, 5.770996, 5.754150, 6.034912, 5.851074,  8, 4460544
2112, 5.960938, 5.706787, 5.778076, 5.767822, 6.022949, 5.846924,  8, 4460544
2112, 5.981689, 5.706787, 5.770996, 5.760986, 6.041016, 5.845215,  8, 4460544
2112, 5.980225, 5.708008, 5.778076, 5.770020, 6.035156, 5.848145,  8, 4460544
2176, 6.301270, 6.055908, 6.122070, 6.109131, 6.417969, 6.182861,  8, 4734976
2176, 6.382812, 6.043213, 6.128174, 6.104736, 6.394043, 6.199707,  8, 4734976
2176, 6.314941, 6.056885, 6.120850, 6.110107, 6.393066, 6.180908,  8, 4734976
2176, 6.394287, 6.043213, 6.141846, 6.108154, 6.397949, 6.200928,  8, 4734976
2176, 6.319092, 6.056152, 6.148926, 6.125000, 6.386963, 6.208252,  8, 4734976
2240, 6.731201, 6.403809, 6.489990, 6.462891, 6.742920, 6.541016,  8, 5017600
2240, 6.689941, 6.401855, 6.479980, 6.477051, 6.762939, 6.560791,  8, 5017600
2240, 6.675049, 6.417969, 6.479980, 6.482910, 6.752930, 6.544922,  8, 5017600
2240, 6.680908, 6.414795, 6.480225, 6.473145, 6.760254, 6.561035,  8, 5017600
2240, 6.659912, 6.409912, 6.476807, 6.469971, 6.752930, 6.549805,  8, 5017600
2304, 7.103027, 6.772949, 6.865967, 6.837158, 7.132080, 6.931152,  8, 5308416
2304, 7.041992, 6.785889, 6.853760, 6.848633, 7.144043, 6.925293,  8, 5308416
2304, 7.039062, 6.766113, 6.847168, 6.849121, 7.136230, 6.935303,  8, 5308416
2304, 7.268066, 6.771973, 6.858154, 6.841064, 7.122803, 6.930176,  8, 5308416
2304, 7.046143, 6.786133, 6.851807, 6.871826, 7.124023, 6.935059,  8, 5308416
2368, 7.420166, 7.166016, 7.230957, 7.232178, 7.503174, 7.303955,  8, 5607424
2368, 7.405273, 7.172852, 7.223877, 7.232910, 7.498779, 7.303955,  8, 5607424
2368, 7.424316, 7.166992, 7.231934, 7.235107, 7.492920, 7.327881,  8, 5607424
2368, 7.415039, 7.166016, 7.229980, 7.231934, 7.505859, 7.296875,  8, 5607424
2368, 7.420898, 7.165771, 7.239746, 7.235107, 7.509766, 7.318115,  8, 5607424
2432, 7.800049, 7.558105, 7.612793, 7.675049, 7.913086, 7.680908,  8, 5914624
2432, 7.812988, 7.544189, 7.623047, 7.618896, 7.931885, 7.701172,  8, 5914624
2432, 7.864014, 7.543213, 7.635010, 7.611084, 7.916992, 7.708984,  8, 5914624
2432, 7.817871, 7.557129, 7.618896, 7.616943, 7.920898, 7.682129,  8, 5914624
2432, 7.887207, 7.542969, 7.630127, 7.610107, 7.906738, 7.704102,  8, 5914624
2496, 8.200928, 7.958008, 8.022949, 8.025146, 8.324951, 8.111084,  8, 6230016
2496, 8.206299, 7.965088, 8.032227, 8.012939, 8.320801, 8.110107,  8, 6230016
2496, 8.219971, 7.962158, 8.041992, 8.010986, 8.310303, 8.119141,  8, 6230016
2496, 8.269775, 7.943848, 8.036865, 8.012939, 8.315186, 8.095215,  8, 6230016
2496, 8.367920, 7.957031, 8.028809, 8.018066, 8.330078, 8.112793,  8, 6230016
2560, 8.625000, 8.369873, 8.428711, 8.425049, 8.728027, 8.508789,  8, 6553600
2560, 8.628906, 8.356201, 8.443115, 8.427002, 8.731201, 8.511963,  8, 6553600
2560, 8.609131, 8.370850, 8.443848, 8.440918, 8.723145, 8.522949,  8, 6553600
2560, 8.619873, 8.349854, 8.413086, 8.436279, 8.627930, 8.445068,  8, 6553600
2560, 8.849854, 8.352051, 8.425049, 8.406738, 8.660156, 8.494141,  8, 6553600
2624, 9.087158, 8.771973, 8.850098, 8.851074, 9.059082, 8.890869,  8, 6885376
2624, 9.042969, 8.780029, 8.820068, 8.838867, 9.061035, 8.848877,  8, 6885376
2624, 9.064941, 8.778809, 8.814697, 8.827148, 9.056152, 8.845947,  8, 6885376
2624, 9.116211, 8.771973, 8.811035, 8.796875, 9.055908, 8.853027,  8, 6885376
2624, 9.029785, 8.780029, 8.802979, 8.807861, 9.068115, 8.866699,  8, 6885376
2688, 9.509033, 9.229980, 9.293213, 9.285156, 9.592041, 9.380615,  8, 7225344
2688, 9.485840, 9.211182, 9.295166, 9.277832, 9.617920, 9.333740,  8, 7225344
2688, 9.611816, 9.239746, 9.280029, 9.284912, 9.655029, 9.386963,  8, 7225344
2688, 9.481934, 9.224121, 9.293945, 9.278076, 9.617188, 9.364258,  8, 7225344
2688, 9.548828, 9.226807, 9.288818, 9.279053, 9.635742, 9.368896,  8, 7225344
2752, 9.938965, 9.652832, 9.750977, 9.733154, 10.082031, 9.811768,  8, 7573504
2752, 9.972168, 9.668213, 9.759766, 9.734863, 10.084717, 9.800293,  8, 7573504
2752, 9.921875, 9.651855, 9.744873, 9.728027, 10.083984, 9.826904,  8, 7573504
2752, 9.979004, 9.667969, 9.731201, 9.735107, 10.063721, 9.824951,  8, 7573504
2752, 9.920898, 9.667236, 9.752930, 9.724121, 10.076172, 9.812988,  8, 7573504
2816, 10.427979, 10.119873, 10.188965, 10.190186, 10.482178, 10.208008,  8, 7929856
2816, 10.447754, 10.120850, 10.190918, 10.190918, 10.522217, 10.282959,  8, 7929856
2816, 10.397949, 10.109131, 10.199951, 10.190918, 10.530029, 10.254883,  8, 7929856
2816, 10.449951, 10.120850, 10.188721, 10.188721, 10.514160, 10.281006,  8, 7929856
2816, 10.375000, 10.106201, 10.198975, 10.211914, 10.526855, 10.269287,  8, 7929856
2880, 10.822754, 10.582764, 10.655029, 10.644775, 11.019043, 10.726074,  8, 8294400
2880, 10.839111, 10.621094, 10.643066, 10.643799, 10.991699, 10.755127,  8, 8294400
2880, 10.843018, 10.583252, 10.674072, 10.638184, 10.981934, 10.709961,  8, 8294400
2880, 10.923096, 10.585205, 10.656982, 10.661865, 11.003906, 10.746094,  8, 8294400
2880, 10.843994, 10.588867, 10.655029, 10.651123, 10.995117, 10.739014,  8, 8294400
2944, 11.330811, 11.044922, 11.145020, 11.120117, 11.473145, 11.208984,  8, 8667136
2944, 11.357178, 11.058105, 11.137207, 11.114014, 11.516113, 11.224121,  8, 8667136
2944, 11.468018, 11.065918, 11.119873, 11.112305, 11.498779, 11.214111,  8, 8667136
2944, 11.335938, 11.043213, 11.135986, 11.126953, 11.488281, 11.131104,  8, 8667136
2944, 11.373047, 11.058105, 11.135010, 11.112793, 11.499756, 11.197998,  8, 8667136
3008, 11.798096, 11.541992, 11.621094, 11.612061, 11.981934, 11.687012,  8, 9048064
3008, 11.847900, 11.542969, 11.628906, 11.596924, 11.969238, 11.708008,  8, 9048064
3008, 11.892090, 11.543945, 11.609131, 11.611816, 11.966797, 11.688965,  8, 9048064
3008, 11.804688, 11.542969, 11.607910, 11.604248, 11.969971, 11.691895,  8, 9048064
3008, 11.800049, 11.528809, 11.621094, 11.609131, 11.955078, 11.695801,  8, 9048064
3072, 12.308838, 12.039062, 12.097900, 12.112061, 12.489990, 12.224121,  8, 9437184
3072, 12.371094, 12.045898, 12.119873, 12.104004, 12.474121, 12.173096,  8, 9437184
3072, 12.359131, 12.077881, 12.128174, 12.126953, 12.479004, 12.197998,  8, 9437184
3072, 12.308105, 12.023926, 12.094971, 12.109131, 12.479980, 12.204102,  8, 9437184
3072, 12.278076, 12.032959, 12.099121, 12.106689, 12.494141, 12.177002,  8, 9437184
3136, 12.789795, 12.544922, 12.618896, 12.610840, 13.020996, 12.697021,  8, 9834496
3136, 12.813965, 12.543945, 12.598877, 12.608887, 12.981201, 12.688965,  8, 9834496
3136, 12.988037, 12.541992, 12.629883, 12.605957, 12.976807, 12.703125,  8, 9834496
3136, 12.820801, 12.543945, 12.614990, 12.583984, 12.994141, 12.708984,  8, 9834496
3136, 12.846924, 12.552002, 12.621094, 12.619141, 12.988770, 12.690186,  8, 9834496
3200, 13.347900, 13.062012, 13.137939, 13.129883, 13.514160, 13.199707,  8, 10240000
3200, 13.314209, 13.065186, 13.145996, 13.120117, 13.524902, 13.224854,  8, 10240000
3200, 13.564941, 13.059814, 13.135742, 13.129150, 13.568848, 13.232910,  8, 10240000
3200, 13.320801, 13.086914, 13.107178, 13.126953, 13.526855, 13.213135,  8, 10240000
3200, 13.334961, 13.059082, 13.145996, 13.113037, 13.538086, 13.223877,  8, 10240000
3264, 13.988037, 13.586914, 13.670898, 13.653076, 14.048096, 13.745117,  8, 10653696
3264, 13.859131, 13.585693, 13.675781, 13.656006, 14.075928, 13.746094,  8, 10653696
3264, 13.850098, 13.585938, 13.664062, 13.647949, 14.072998, 13.743896,  8, 10653696
3264, 13.967041, 13.619141, 13.657959, 13.656006, 14.044922, 13.727051,  8, 10653696
3264, 13.855957, 13.583984, 13.648926, 13.651855, 14.040039, 13.754883,  8, 10653696
3328, 14.381836, 14.122070, 14.197998, 14.183838, 14.581055, 14.281982,  8, 11075584
3328, 14.452881, 14.114014, 14.183105, 14.202881, 14.615967, 14.289062,  8, 11075584
3328, 14.423096, 14.123779, 14.194092, 14.191895, 14.589111, 14.269043,  8, 11075584
3328, 14.428711, 14.122070, 14.216797, 14.183838, 14.600098, 14.259277,  8, 11075584
3328, 14.374023, 14.123047, 14.204834, 14.176270, 14.596924, 14.286133,  8, 11075584
3392, 14.923096, 14.670166, 14.755127, 14.738281, 15.175781, 14.822021,  8, 11505664
3392, 14.924072, 14.668945, 14.746826, 14.743164, 15.145020, 14.837891,  8, 11505664
3392, 14.938721, 14.668945, 14.747070, 14.732178, 15.160156, 14.829834,  8, 11505664
3392, 14.984863, 14.668945, 14.747070, 14.729980, 15.176025, 14.831055,  8, 11505664
3392, 14.997803, 14.667969, 14.745117, 14.735107, 15.158936, 14.833984,  8, 11505664
3456, 15.550049, 15.228271, 15.303955, 15.287842, 15.733887, 15.379150,  8, 11943936
3456, 15.526855, 15.226074, 15.310059, 15.294189, 15.713135, 15.371094,  8, 11943936
3456, 15.483154, 15.227051, 15.312012, 15.293945, 15.749023, 15.407715,  8, 11943936
3456, 15.497803, 15.236816, 15.303711, 15.296143, 15.737061, 15.380127,  8, 11943936
3456, 15.486084, 15.227051, 15.303955, 15.294189, 15.739746, 15.387207,  8, 11943936
3520, 16.177979, 15.794922, 15.867188, 15.872070, 16.282227, 15.983887,  8, 12390400
3520, 16.081055, 15.794922, 15.898926, 15.867920, 16.327148, 15.935059,  8, 12390400
3520, 16.099121, 15.794922, 15.884277, 15.862061, 16.321045, 15.966064,  8, 12390400
3520, 16.075928, 15.796143, 15.876221, 15.859863, 16.293945, 15.965820,  8, 12390400
3520, 16.049072, 15.794922, 15.874756, 15.854004, 16.300781, 15.935791,  8, 12390400
3584, 16.639893, 16.374023, 16.446289, 16.444092, 16.902832, 16.523926,  8, 12845056
3584, 16.633057, 16.397949, 16.449951, 16.442871, 16.888672, 16.555176,  8, 12845056
3584, 16.634033, 16.372803, 16.449951, 16.449951, 16.864258, 16.528076,  8, 12845056
3584, 16.704102, 16.387939, 16.445312, 16.445068, 16.885010, 16.533936,  8, 12845056
3584, 16.645020, 16.374268, 16.453857, 16.435059, 16.877930, 16.552002,  8, 12845056
3648, 17.216064, 16.959961, 17.041748, 17.041260, 17.500244, 17.143066,  8, 13307904
3648, 17.232910, 16.962891, 17.042969, 17.022949, 17.489014, 17.108154,  8, 13307904
3648, 16.998779, 16.985107, 17.040039, 17.041992, 17.481934, 17.114990,  8, 13307904
3648, 17.295166, 16.968018, 17.034912, 17.030029, 17.480957, 17.134033,  8, 13307904
3648, 16.999023, 16.969971, 17.044922, 17.010986, 17.473877, 17.081055,  8, 13307904
3712, 17.980713, 17.572754, 17.640869, 17.628906, 18.087891, 17.715820,  8, 13778944
3712, 17.852051, 17.575928, 17.641113, 17.632812, 18.096924, 17.707031,  8, 13778944
3712, 17.885010, 17.562012, 17.657227, 17.633057, 18.084961, 17.702881,  8, 13778944
3712, 17.822021, 17.563965, 17.654297, 17.631104, 18.105957, 17.730957,  8, 13778944
3712, 17.604980, 17.563232, 17.639160, 17.641113, 18.072998, 17.722900,  8, 13778944
3776, 18.438965, 18.170166, 18.270020, 18.244873, 18.686035, 18.346924,  8, 14258176
3776, 18.442139, 18.170166, 18.257080, 18.250000, 18.704102, 18.305908,  8, 14258176
3776, 18.442383, 18.177002, 18.271240, 18.239014, 18.739014, 18.340088,  8, 14258176
3776, 18.427246, 18.172852, 18.248047, 18.223145, 18.737061, 18.310791,  8, 14258176
3776, 18.426758, 18.185791, 18.246826, 18.231201, 18.718018, 18.328857,  8, 14258176
3840, 19.046143, 18.805908, 18.864746, 18.858887, 19.363770, 18.953125,  8, 14745600
3840, 19.040039, 18.811035, 18.897949, 18.861084, 19.383789, 18.955078,  8, 14745600
3840, 19.062988, 18.789795, 18.884033, 18.858887, 19.360107, 18.940918,  8, 14745600
3840, 19.045166, 18.789062, 18.887939, 18.859863, 19.353760, 18.958008,  8, 14745600
3840, 19.046143, 18.807129, 18.886963, 18.862061, 19.368896, 18.957031,  8, 14745600
3904, 19.689941, 19.435303, 19.500000, 19.489258, 20.004150, 19.596191,  8, 15241216
3904, 19.696045, 19.427002, 19.536865, 19.489990, 19.967041, 19.585938,  8, 15241216
3904, 19.696045, 19.472900, 19.520020, 19.482910, 19.988037, 19.584961,  8, 15241216
